Feature ID,Feature Name,Feature count topic 1,Feature log2 fold change topic 1,Feature count topic 2,Feature log2 fold change topic 2,Feature count topic 3,Feature log2 fold change topic 3,Feature count topic 4,Feature log2 fold change topic 4,Feature count topic 5,Feature log2 fold change topic 5,Feature count topic 6,Feature log2 fold change topic 6,Feature count topic 7,Feature log2 fold change topic 7,Feature count topic 8,Feature log2 fold change topic 8,Feature count topic 9,Feature log2 fold change topic 9,Feature count topic 10,Feature log2 fold change topic 10,Feature count topic 11,Feature log2 fold change topic 11,Feature count topic 12,Feature log2 fold change topic 12,Feature count topic 13,Feature log2 fold change topic 13
ENSG00000040487,SLC66A1,13,-0.2400,20,0.41849,9,-0.7623,16,0.11669,7,-1.0931,19,0.29376,30,1.06255,14,-0.1338,14,-0.1653,32,1.18518,11,-0.4518,7,-1.1425,6,-1.2976
ENSG00000077549,CAPZB,218,0.25132,255,0.50434,108,-0.8215,279,0.65109,189,0.02889,158,-0.2517,209,0.18919,132,-0.5192,181,-0.0349,182,-0.0321,191,0.04446,141,-0.4190,167,-0.1596
ENSG00000173436,MICOS10,87,-1.6529,184,-0.5242,308,0.27034,192,-0.4597,283,0.13951,180,-0.5593,249,-0.0629,402,0.70140,323,0.34541,409,0.72625,420,0.76987,177,-0.5839,155,-0.7842
ENSG00000158747,NBL1,584,1.97245,304,0.82275,35,-2.4469,165,-0.1463,219,0.29425,207,0.20665,159,-0.2092,136,-0.4476,168,-0.1265,143,-0.3660,127,-0.5468,51,-1.8950,64,-1.5738
ENSG00000169914,OTUD3,14,-0.2553,25,0.66292,0,-5.4794,9,-0.8811,46,1.70318,20,0.29474,15,-0.1478,18,0.13424,13,-0.3774,19,0.22013,15,-0.1361,5,-1.7895,15,-0.1398
ENSG00000162545,CAMK2N1,163,-1.2731,179,-1.1340,245,-0.6590,412,0.14128,678,0.94602,400,0.09187,367,-0.0435,505,0.46202,509,0.47547,433,0.21870,341,-0.1555,513,0.48938,154,-1.3560
ENSG00000090432,MUL1,14,-1.7817,50,0.11138,51,0.12699,38,-0.3354,43,-0.1249,42,-0.1840,68,0.57551,59,0.34541,64,0.48138,56,0.27783,34,-0.4948,28,-0.7698,64,0.48483
ENSG00000183114,FAM43B,10,-1.9466,14,-1.5464,16,-1.3203,44,0.16285,65,0.79311,56,0.54987,57,0.57882,88,1.30249,36,-0.1467,42,0.11365,34,-0.2030,26,-0.6230,23,-0.7949
ENSG00000158828,PINK1,249,-0.1702,118,-1.3006,407,0.60754,446,0.75561,270,-0.0452,340,0.31702,281,0.01618,285,0.03773,331,0.27652,204,-0.4756,216,-0.3862,276,-0.0116,189,-0.5887
ENSG00000244038,DDOST,32,-0.0363,61,0.96155,2,-3.6781,34,0.02517,33,-0.0122,43,0.41754,56,0.81565,20,-0.7971,36,0.10951,21,-0.6830,18,-0.8970,34,0.04077,42,0.36316
ENSG00000117245,KIF17,7,-1.4296,6,-1.5202,11,-0.6929,14,-0.3933,21,0.20149,41,1.33777,30,0.81033,18,-0.0384,13,-0.4785,21,0.23945,32,0.88939,3,-2.5096,17,-0.0406
ENSG00000189410,SH2D5,0,-7.3567,0,-5.8169,7,-1.6172,40,1.00698,48,1.33686,59,1.69139,29,0.47715,37,0.89900,35,0.81849,7,-1.5146,3,-2.8731,4,-2.3007,5,-2.0767
ENSG00000127483,HP1BP3,80,-0.7756,122,-0.1212,56,-1.3009,119,-0.1568,169,0.38745,122,-0.1306,114,-0.2341,107,-0.3254,156,0.25941,201,0.66787,174,0.43049,120,-0.1473,179,0.47875
ENSG00000075151,EIF4G3,37,-1.3466,67,-0.4638,144,0.74605,107,0.26899,81,-0.1737,112,0.33509,84,-0.1161,166,0.98090,92,0.03527,87,-0.0611,91,0.01957,49,-0.9182,56,-0.7221
ENSG00000117298,ECE1,43,-0.0279,321,3.89020,12,-1.9197,17,-1.4098,18,-1.3639,13,-1.8205,10,-2.1130,19,-1.2606,5,-3.1766,32,-0.4903,19,-1.2381,19,-1.2422,46,0.05324
ENSG00000076864,RAP1GAP,16,-3.0553,32,-2.0922,62,-1.1196,220,0.83785,320,1.48450,255,1.09084,229,0.90915,175,0.46760,123,-0.0869,62,-1.1193,54,-1.3416,69,-0.9659,73,-0.8767
ENSG00000090686,USP48,32,-0.5986,45,-0.0857,27,-0.8535,41,-0.2046,68,0.56774,50,0.08047,61,0.39206,52,0.15000,41,-0.2320,52,0.13913,48,0.03101,64,0.47434,35,-0.4673
ENSG00000218510,LINC00339,13,-0.4781,21,0.19480,2,-3.2952,28,0.66610,12,-0.6450,24,0.42427,18,-0.0222,14,-0.3426,15,-0.3063,31,0.84391,24,0.41871,13,-0.5418,22,0.33271
ENSG00000070831,CDC42,203,-0.7555,273,-0.3030,251,-0.4329,420,0.36969,501,0.65278,309,-0.1124,401,0.29494,462,0.52071,359,0.12133,330,-0.0112,247,-0.4600,270,-0.3226,295,-0.1843
ENSG00000162552,WNT4,45,0.21317,27,-0.5730,0,-7.2131,14,-1.5205,44,0.19509,70,0.93892,87,1.31692,89,1.35152,31,-0.3376,30,-0.3792,50,0.38232,9,-2.0756,9,-2.1438
ENSG00000173372,C1QA,250,3.05957,190,2.43463,3,-3.8138,3,-3.9529,38,-0.3054,22,-1.1473,3,-3.7336,4,-3.4931,48,0.04219,13,-1.8658,18,-1.4423,6,-2.8902,7,-2.6651
ENSG00000159189,C1QC,129,2.84765,90,2.07881,0,-6.8263,7,-1.8908,11,-1.3231,16,-0.7347,10,-1.4678,4,-2.5303,15,-0.8550,9,-1.5191,24,-0.1399,13,-1.0659,13,-1.0893
ENSG00000173369,C1QB,354,2.86635,223,1.91072,0,-8.2646,8,-3.1166,48,-0.5999,36,-1.0274,9,-3.0351,15,-2.3019,69,-0.0522,29,-1.3566,44,-0.7374,71,-0.0119,24,-1.6580
ENSG00000133216,EPHB2,7,-1.3420,17,-0.0680,22,0.28445,20,0.18277,15,-0.3016,23,0.37143,35,1.06759,18,0.04539,25,0.50274,13,-0.5002,9,-0.9410,11,-0.7678,18,0.02076
ENSG00000004487,KDM1A,29,-1.0894,70,0.27051,37,-0.6956,44,-0.4682,47,-0.3604,62,0.06358,78,0.43446,91,0.67210,60,0.01449,106,0.93273,63,0.08488,20,-1.6184,64,0.12324
ENSG00000169641,LUZP1,24,-0.0149,28,0.19389,14,-0.8475,49,1.11223,22,-0.1476,46,0.99652,18,-0.4352,42,0.85841,32,0.38285,11,-1.1598,2,-3.3139,5,-2.3609,26,0.05751
ENSG00000125944,HNRNPR,38,-1.6692,129,0.16751,63,-0.9299,82,-0.5356,125,0.11826,122,0.08295,148,0.38289,84,-0.4894,139,0.28848,169,0.60173,134,0.23248,102,-0.2010,171,0.61384
ENSG00000117318,ID3,639,3.33393,138,0.40022,19,-2.5708,34,-1.7209,89,-0.2827,38,-1.5546,6,-4.0718,24,-2.2551,86,-0.3488,13,-3.0593,28,-1.9912,195,0.95670,85,-0.3599
ENSG00000142676,RPL11,1227,1.06789,1249,1.09900,346,-0.9273,302,-1.1288,810,0.38724,455,-0.5120,337,-0.9647,400,-0.7061,539,-0.2530,556,-0.2044,635,0.00202,745,0.25244,643,0.02099
ENSG00000011007,ELOA,25,0.26647,23,0.17490,0,-6.4968,26,0.35562,12,-0.8140,17,-0.2573,29,0.54071,27,0.39968,17,-0.2914,15,-0.5045,40,1.04923,32,0.68875,6,-1.8039
ENSG00000057757,PITHD1,86,-1.7583,101,-1.5227,313,0.19619,496,0.94485,334,0.30267,312,0.19130,320,0.23204,264,-0.0658,257,-0.1121,380,0.50713,305,0.15551,233,-0.2648,187,-0.5993
ENSG00000011009,LYPLA2,13,-1.7719,84,1.12038,67,0.74770,34,-0.2983,29,-0.5730,51,0.31503,48,0.21477,46,0.15767,51,0.31704,26,-0.6862,43,0.04350,29,-0.5466,21,-0.9992
ENSG00000117308,GALE,8,-1.0837,34,1.06179,26,0.61282,20,0.21871,6,-1.5884,11,-0.6507,25,0.56252,33,1.01523,14,-0.3355,14,-0.2962,9,-1.0164,10,-0.8310,16,-0.1110
ENSG00000117305,HMGCL,29,-0.1725,50,0.68306,52,0.74507,27,-0.2735,24,-0.4385,19,-0.8484,25,-0.3911,34,0.07790,25,-0.3801,29,-0.1654,46,0.52745,39,0.29934,23,-0.5527
ENSG00000179163,FUCA1,15,-1.1562,34,0.03925,24,-0.4963,29,-0.2215,37,0.16101,40,0.29014,64,1.03248,49,0.59614,32,-0.0517,33,-0.0116,39,0.24332,11,-1.5927,26,-0.3862
ENSG00000189266,PNRC2,42,-0.2032,105,1.26538,49,0.04431,26,-0.8988,35,-0.4946,52,0.11596,47,-0.0208,27,-0.8794,28,-0.8080,52,0.12981,39,-0.3172,57,0.26055,65,0.46774
ENSG00000188529,SRSF10,10,-2.7409,114,0.93950,35,-0.9182,49,-0.4013,57,-0.1716,66,0.07086,76,0.28488,50,-0.3666,59,-0.1149,107,0.83275,42,-0.6186,62,-0.0452,99,0.69886
ENSG00000001461,NIPAL3,53,-0.1694,21,-1.5440,147,1.50345,97,0.79124,18,-1.7705,81,0.50032,68,0.23113,91,0.70373,41,-0.5603,23,-1.3746,18,-1.7529,85,0.58762,21,-1.5251
ENSG00000117602,RCAN3,9,-1.6246,7,-1.9624,54,1.12571,37,0.50195,55,1.13319,12,-1.2438,33,0.32054,20,-0.4167,32,0.26720,36,0.44895,28,0.08020,12,-1.1797,15,-0.9244
ENSG00000133226,SRRM1,60,0.00467,49,-0.3021,29,-1.1010,47,-0.3753,69,0.24387,59,-0.0160,45,-0.4401,45,-0.4105,57,-0.0691,51,-0.2319,121,1.14850,69,0.22648,73,0.32207
ENSG00000169504,CLIC4,181,2.00349,190,2.09844,9,-2.5780,11,-2.3510,22,-1.4013,17,-1.7499,16,-1.8145,13,-2.1594,25,-1.1672,15,-1.9203,29,-0.9620,121,1.27472,68,0.32202
ENSG00000117614,SYF2,55,-0.1269,65,0.12663,40,-0.6101,44,-0.4738,78,0.42448,49,-0.2893,40,-0.6077,51,-0.2490,96,0.75926,95,0.73192,64,0.12076,44,-0.4547,54,-0.1482
ENSG00000117616,RSRP1,35,-0.6446,133,1.46650,30,-0.9020,35,-0.6628,61,0.18395,34,-0.7258,67,0.34248,56,0.06057,21,-1.4046,98,0.95269,35,-0.6741,46,-0.2423,53,-0.0459
ENSG00000183726,TMEM50A,47,-0.6290,109,0.69213,23,-1.6777,36,-1.0106,73,0.05500,96,0.48838,76,0.12201,95,0.47233,77,0.12477,54,-0.4135,42,-0.7877,84,0.26764,106,0.63504
ENSG00000204178,MACO1,8,-2.0187,22,-0.5619,60,0.99539,31,-0.0658,25,-0.3810,29,-0.1408,42,0.43774,42,0.42787,31,-0.0350,45,0.51792,24,-0.4116,21,-0.6592,36,0.18728
ENSG00000117643,MAN1C1,75,2.00840,16,-0.5271,11,-1.1147,12,-0.9165,12,-0.9051,27,0.29742,32,0.53397,36,0.74638,20,-0.2219,14,-0.6918,3,-2.9106,14,-0.7142,22,-0.0595
ENSG00000162430,SELENON,77,0.80639,114,1.48077,0,-6.4172,47,0.02083,38,-0.2947,25,-0.9011,22,-1.1231,31,-0.6095,28,-0.7661,33,-0.4994,29,-0.7308,46,-0.0197,111,1.43672
ENSG00000117640,MTFR1L,116,0.41235,131,0.60674,54,-0.7806,108,0.29659,84,-0.1011,82,-0.1336,101,0.18455,90,0.00918,54,-0.7593,107,0.28354,82,-0.1407,71,-0.3654,83,-0.1068
ENSG00000182749,PAQR7,26,0.47265,37,1.04864,13,-0.5102,8,-1.1750,30,0.72215,19,0.01916,18,-0.0524,19,0.01456,23,0.30336,10,-0.9837,10,-0.8930,19,0.00976,13,-0.5553
ENSG00000117632,STMN1,843,-0.3745,411,-1.4571,1817,0.84432,1849,0.87337,810,-0.4356,591,-0.9128,1099,0.03582,1376,0.39238,971,-0.1564,1214,0.19308,1203,0.17895,1169,0.13271,605,-0.8785
ENSG00000142684,ZNF593,75,0.46167,90,0.75829,92,0.78850,72,0.39660,65,0.23358,34,-0.7708,42,-0.4200,74,0.43796,43,-0.4029,33,-0.7812,38,-0.5925,28,-1.0539,41,-0.4779
ENSG00000142669,SH3BGRL3,454,0.80414,302,0.15109,546,1.11437,405,0.61764,123,-1.2177,183,-0.6232,180,-0.6473,244,-0.1831,214,-0.3828,213,-0.3940,256,-0.1094,230,-0.2720,219,-0.3520
ENSG00000158062,UBXN11,5,-2.9715,52,0.44586,22,-0.9137,15,-1.4604,40,0.01131,29,-0.4507,78,1.09629,69,0.88746,20,-1.0418,37,-0.0933,48,0.29031,30,-0.4381,69,0.89622
ENSG00000117682,DHDDS,24,-0.0493,18,-0.5070,52,1.18886,28,0.19439,9,-1.4092,13,-0.9672,41,0.79002,20,-0.3214,23,-0.0864,24,-0.0595,35,0.54299,14,-0.8663,21,-0.2659
ENSG00000198830,HMGN2,172,-0.5549,424,0.87474,26,-3.3138,76,-1.7660,305,0.33841,91,-1.5037,234,-0.0753,142,-0.8417,146,-0.7968,437,0.92479,527,1.24214,248,0.01230,369,0.64635
ENSG00000117713,ARID1A,53,-0.2648,39,-0.7084,29,-1.1418,57,-0.1452,95,0.67113,91,0.59459,65,0.06807,57,-0.1381,61,-0.0303,54,-0.2199,51,-0.3090,69,0.15828,90,0.57128
ENSG00000204160,ZDHHC18,52,0.25619,42,-0.0720,27,-0.7569,31,-0.5407,42,-0.0932,47,0.09732,65,0.60712,65,0.59419,36,-0.3069,63,0.55167,46,0.07214,11,-2.0568,48,0.13833
ENSG00000142751,GPN2,29,0.10743,33,0.26689,28,0.04315,25,-0.1336,42,0.66952,26,-0.1038,34,0.33569,19,-0.5291,20,-0.4493,16,-0.8101,42,0.66857,25,-0.1536,17,-0.7086
ENSG00000090273,NUDC,105,-0.7101,154,-0.1185,132,-0.3541,150,-0.1579,228,0.49735,176,0.08812,199,0.28344,217,0.42035,180,0.11992,174,0.06887,161,-0.0495,113,-0.5944,174,0.06632
ENSG00000253368,TRNP1,48,-0.0552,22,-1.1944,60,0.30879,94,1.02305,38,-0.4011,55,0.17712,63,0.38744,90,0.96777,64,0.41346,59,0.27843,23,-1.1627,14,-1.8935,12,-2.1200
ENSG00000090020,SLC9A1,1,-4.0655,17,-0.3255,16,-0.4046,28,0.43508,41,1.04773,44,1.16551,29,0.44851,27,0.37222,27,0.35668,7,-1.7220,12,-0.8490,16,-0.4855,13,-0.7615
ENSG00000142784,WDTC1,22,-0.5701,33,0.04823,16,-1.0094,30,-0.0588,34,0.11950,35,0.13873,30,-0.0804,53,0.81339,40,0.37184,29,-0.1468,22,-0.5339,37,0.25319,30,-0.0658
ENSG00000186501,TMEM222,67,-0.8225,128,0.16654,94,-0.3182,94,-0.3172,194,0.83257,109,-0.0838,148,0.39108,154,0.45536,77,-0.6093,120,0.06477,132,0.20919,81,-0.5416,100,-0.2156
ENSG00000158195,WASF2,39,0.18271,62,0.90062,5,-2.8569,20,-0.8047,7,-2.4145,26,-0.4755,16,-1.1290,9,-2.0630,19,-0.9016,22,-0.6663,26,-0.4639,76,1.26262,127,2.20568
ENSG00000126705,AHDC1,27,-0.8079,33,-0.5181,23,-1.0972,42,-0.1800,87,1.00512,42,-0.1467,91,1.07740,53,0.20948,25,-0.9694,49,0.06298,54,0.23891,27,-0.8559,54,0.21828
ENSG00000126709,IFI6,62,-3.1717,1950,2.27392,301,-0.8400,113,-2.2878,174,-1.6557,114,-2.2831,368,-0.5376,222,-1.2992,146,-1.9142,1378,1.61259,787,0.65502,117,-2.2442,1050,1.13474
ENSG00000009780,FAM76A,26,-0.1469,15,-0.9947,11,-1.3787,9,-1.7715,53,0.95737,12,-1.3674,28,-0.0569,55,1.02441,15,-0.9457,27,-0.1169,45,0.66736,23,-0.3895,59,1.14708
ENSG00000117758,STX12,111,-0.0106,150,0.45537,74,-0.6327,121,0.11853,117,0.06813,72,-0.6850,111,-0.0200,104,-0.1173,109,-0.0410,137,0.31227,114,0.02055,122,0.13155,117,0.05927
ENSG00000117751,PPP1R8,21,-0.6184,29,-0.1589,0,-5.8241,27,-0.2358,58,0.96706,37,0.24757,35,0.16891,31,-0.0182,31,-0.0338,35,0.16211,39,0.33374,29,-0.1152,38,0.29326
ENSG00000130775,THEMIS2,36,1.14164,35,1.07498,1,-3.6094,16,-0.1079,11,-0.7224,18,0.02755,5,-1.7755,34,1.03797,7,-1.3693,9,-1.0443,15,-0.2777,31,0.91535,11,-0.6528
ENSG00000117748,RPA2,24,-1.4100,42,-0.5674,29,-1.1279,69,0.18560,51,-0.2949,56,-0.1487,99,0.75412,108,0.91154,55,-0.1734,56,-0.1374,77,0.35143,40,-0.6654,92,0.64847
ENSG00000126698,DNAJC8,89,-0.4401,114,-0.0557,37,-1.7537,129,0.13536,129,0.14056,110,-0.1027,125,0.08552,141,0.27432,140,0.27101,154,0.42353,143,0.30699,104,-0.1880,119,0.01109
ENSG00000130770,ATP5IF1,188,-1.9391,400,-0.8114,763,0.18151,657,-0.0529,998,0.61004,616,-0.1527,939,0.51134,901,0.44586,763,0.18139,979,0.57964,946,0.52382,304,-1.2227,384,-0.8750
ENSG00000242125,SNHG3,17,-0.7132,67,1.40905,14,-1.0031,23,-0.2790,46,0.76826,20,-0.5372,24,-0.2638,30,0.12065,24,-0.2645,42,0.61605,21,-0.4491,18,-0.7001,20,-0.5114
ENSG00000180098,TRNAU1AP,39,0.63412,18,-0.5850,1,-4.6943,48,0.97495,15,-0.8133,32,0.35223,32,0.33389,32,0.33388,12,-1.0966,28,0.10226,22,-0.2468,21,-0.3261,37,0.56584
ENSG00000197989,SNHG12,5,-2.1272,65,1.83116,3,-2.5692,20,-0.1299,13,-0.7346,12,-0.8179,19,-0.2189,11,-0.9576,20,-0.0847,41,1.04427,12,-0.8226,15,-0.5244,42,1.05863
ENSG00000120656,TAF12,0,-6.5457,18,-0.0137,52,1.78860,11,-0.6850,18,0.00086,12,-0.5692,9,-0.9247,11,-0.6775,30,0.83355,31,0.87869,9,-1.0531,6,-1.6231,23,0.43425
ENSG00000198492,YTHDF2,29,-1.4117,39,-0.9681,81,0.13019,91,0.31221,123,0.80229,64,-0.2349,83,0.17279,87,0.24629,48,-0.6575,76,0.04245,100,0.46497,61,-0.3034,84,0.19268
ENSG00000159023,EPB41,4,-1.9627,17,-0.0680,20,0.24935,30,0.85923,15,-0.2115,28,0.75368,21,0.32063,14,-0.3303,16,-0.1229,32,0.97506,13,-0.4800,10,-0.7531,5,-1.8961
ENSG00000116350,SRSF4,27,-0.7682,70,0.70751,7,-2.7514,57,0.35858,84,1.00120,34,-0.4396,52,0.21014,50,0.15270,47,0.06396,36,-0.3530,43,-0.0765,32,-0.5129,48,0.08992
ENSG00000116353,MECR,17,-1.2311,41,0.14427,31,-0.3060,37,-0.0155,33,-0.2117,32,-0.2680,45,0.26578,33,-0.1843,32,-0.2644,59,0.71194,49,0.39965,44,0.23079,38,0.01632
ENSG00000060656,PTPRU,45,0.24597,28,-0.4852,73,1.04988,25,-0.6368,28,-0.4417,40,0.07106,78,1.16574,15,-1.3432,20,-0.9686,34,-0.1690,64,0.82516,24,-0.6710,20,-0.9992
ENSG00000162511,LAPTM5,247,1.98371,238,1.91107,17,-2.2245,25,-1.6836,88,0.22073,60,-0.3776,8,-3.2911,18,-2.1303,103,0.46636,23,-1.7978,47,-0.7355,70,-0.1429,50,-0.6544
ENSG00000162512,SDC3,243,-0.0240,80,-1.6901,163,-0.6370,242,-0.0274,276,0.17463,296,0.28656,179,-0.4906,374,0.66301,337,0.49165,184,-0.4505,211,-0.2434,291,0.25924,331,0.46296
ENSG00000134644,PUM1,23,-2.6548,76,-0.8860,96,-0.5361,115,-0.2622,155,0.20701,195,0.57826,213,0.71662,194,0.57034,118,-0.2206,171,0.35964,169,0.34689,90,-0.6372,151,0.16583
ENSG00000060688,SNRNP40,16,-1.2987,44,0.18223,16,-1.3224,20,-0.9767,53,0.49598,36,-0.1337,49,0.34796,22,-0.8517,39,-0.0025,61,0.69662,73,1.00026,50,0.40339,27,-0.5387
ENSG00000121766,ZCCHC17,84,-0.3048,57,-0.8931,90,-0.1914,122,0.27606,80,-0.3816,145,0.55419,121,0.26302,102,-0.0065,116,0.20316,124,0.30645,97,-0.0858,103,0.01944,87,-0.2406
ENSG00000121769,FABP3,22,-1.1584,28,-0.7976,73,0.68756,153,1.97382,16,-1.6627,23,-1.0681,38,-0.3560,37,-0.3758,22,-1.1608,82,0.87545,54,0.18657,39,-0.2883,30,-0.6957
ENSG00000162517,PEF1,39,-1.1723,96,0.18183,95,0.16569,100,0.24552,79,-0.1150,82,-0.0505,125,0.60708,98,0.21876,59,-0.5687,86,0.01890,104,0.30533,63,-0.4674,82,-0.0528
ENSG00000084636,COL16A1,19,-1.3765,121,1.54469,51,0.11352,14,-1.7786,28,-0.7770,28,-0.8193,39,-0.3087,18,-1.4111,14,-1.8478,17,-1.5579,27,-0.8413,58,0.32250,182,2.31461
ENSG00000121753,ADGRB2,26,-1.8453,32,-1.5584,65,-0.5146,146,0.75662,84,-0.1224,258,1.74073,136,0.64435,159,0.90177,97,0.09732,25,-1.9318,12,-2.9572,80,-0.1982,60,-0.6383
ENSG00000184007,PTP4A2,152,0.12523,166,0.26175,64,-1.1806,99,-0.5370,122,-0.2188,109,-0.3847,171,0.30916,95,-0.5960,138,-0.0298,119,-0.2570,141,0.00520,302,1.24906,146,0.06650
ENSG00000121774,KHDRBS1,74,-1.0026,217,0.65864,104,-0.4986,126,-0.1930,234,0.78635,144,0.01196,151,0.08777,125,-0.2094,127,-0.1909,164,0.20801,145,0.02448,124,-0.2179,126,-0.2013
ENSG00000121775,TMEM39B,22,0.19547,15,-0.3147,4,-2.2391,15,-0.3114,62,1.96406,10,-0.9035,27,0.55032,15,-0.3502,6,-1.6710,34,0.91556,13,-0.6094,18,-0.0593,6,-1.7297
ENSG00000025800,KPNA6,37,-0.0566,38,-0.0094,28,-0.4528,49,0.39125,45,0.26125,40,0.05770,46,0.28051,41,0.09607,40,0.07568,31,-0.3356,41,0.11948,24,-0.7326,38,-0.0254
ENSG00000084652,TXLNA,29,-1.1596,145,1.35944,67,0.10945,54,-0.2325,76,0.30425,41,-0.6496,59,-0.1031,63,0.00902,33,-0.9802,63,0.01441,96,0.67515,34,-0.9415,56,-0.1718
ENSG00000084623,EIF3I,96,-0.2635,160,0.53370,138,0.30376,144,0.36288,99,-0.2182,109,-0.0665,115,0.01077,71,-0.7228,133,0.24048,132,0.23096,115,0.00658,90,-0.3631,81,-0.5322
ENSG00000116478,HDAC1,13,-1.0065,82,1.97133,0,-6.7732,18,-0.5189,60,1.40173,27,0.08927,21,-0.2623,18,-0.5169,8,-1.6196,27,0.11596,23,-0.1259,16,-0.6394,15,-0.8119
ENSG00000175130,MARCKSL1,247,-0.3192,95,-1.7465,55,-2.5614,122,-1.3808,237,-0.3876,284,-0.1070,247,-0.3228,358,0.25716,289,-0.0816,233,-0.4116,339,0.16937,1124,2.24979,324,0.10035
ENSG00000225828,FAM229A,6,-1.7822,31,0.58828,13,-0.7365,9,-1.3324,21,0.00861,20,-0.1297,29,0.45967,4,-2.4808,3,-2.8895,43,1.10890,45,1.17680,14,-0.6283,41,1.04289
ENSG00000160058,BSDC1,28,-1.2293,46,-0.5044,84,0.41851,66,0.05006,47,-0.4692,56,-0.2114,80,0.34370,59,-0.1276,31,-1.1008,101,0.71923,117,0.95745,45,-0.5482,74,0.22727
ENSG00000176261,ZBTB8OS,31,-0.9965,69,0.20709,68,0.17359,52,-0.2276,51,-0.2806,52,-0.2336,82,0.46499,63,0.06258,40,-0.6292,88,0.59257,92,0.66191,29,-1.1181,71,0.24667
ENSG00000162521,RBBP4,90,-0.3517,107,-0.0959,69,-0.7511,105,-0.1146,147,0.40917,78,-0.5709,152,0.46511,119,0.07550,79,-0.5496,162,0.56483,119,0.07507,101,-0.1745,145,0.38294
ENSG00000162522,KIAA1522,3,-2.3530,41,1.55610,0,-6.0517,30,0.98818,18,0.19528,12,-0.3769,31,1.05900,12,-0.3843,17,0.13557,12,-0.3573,12,-0.4181,11,-0.5791,6,-1.3252
ENSG00000134684,YARS,49,-1.1983,120,0.16689,106,-0.0262,183,0.84221,100,-0.1175,136,0.35927,148,0.50144,119,0.15087,82,-0.4173,105,-0.0408,110,0.02813,73,-0.5986,72,-0.6174
ENSG00000116497,S100PBP,21,-0.7220,21,-0.7501,6,-2.5151,30,-0.1647,29,-0.2597,35,0.04984,55,0.77550,43,0.35202,32,-0.0674,60,0.89467,51,0.62653,17,-1.0412,42,0.33219
ENSG00000160097,FNDC5,9,-0.8030,20,0.42964,11,-0.5530,45,1.76436,5,-1.5213,12,-0.4183,15,-0.0029,14,-0.1558,18,0.24069,13,-0.2250,7,-1.0559,12,-0.4138,18,0.28615
ENSG00000121905,HPCA,11,-2.0692,2,-4.2916,33,-0.4938,82,0.91035,131,1.73535,98,1.22378,31,-0.5939,66,0.57339,67,0.59799,8,-2.6102,10,-2.2355,44,-0.0774,15,-1.6319
ENSG00000121900,TMEM54,86,0.80758,50,-0.0519,27,-1.0075,49,-0.0833,27,-0.9551,41,-0.3577,20,-1.4201,25,-1.0817,60,0.22612,66,0.37715,72,0.51339,56,0.12281,94,0.95717
ENSG00000116514,RNF19B,20,-0.7958,19,-0.8438,9,-1.8682,53,0.71300,65,1.04779,42,0.34265,31,-0.1166,46,0.49343,47,0.51178,22,-0.6765,31,-0.1547,12,-1.5624,42,0.34270
ENSG00000004455,AK2,67,0.53551,93,1.06464,16,-1.6323,48,0.00726,23,-1.1053,23,-1.1305,36,-0.4181,35,-0.4581,26,-0.9150,66,0.51543,70,0.60273,81,0.83666,37,-0.3885
ENSG00000142920,AZIN2,1,-3.8777,7,-1.2808,39,1.27645,24,0.48162,15,-0.2161,18,-0.0085,15,-0.1941,22,0.32449,9,-1.0051,18,0.03371,21,0.27335,21,0.28014,19,0.08721
ENSG00000160094,ZNF362,9,-1.2081,30,0.60128,4,-2.4038,16,-0.3247,30,0.62023,13,-0.6650,29,0.55235,21,0.03100,7,-1.4408,38,0.99946,19,-0.0972,19,-0.0518,28,0.49261
ENSG00000134686,PHC2,74,-0.2929,316,2.14273,53,-0.8174,71,-0.3762,74,-0.2961,68,-0.4393,51,-0.8604,65,-0.5064,89,-0.0120,94,0.06018,53,-0.8070,86,-0.0760,77,-0.2360
ENSG00000121904,CSMD2,0,-4.7839,27,0.66276,20,0.18986,8,-1.2271,19,0.10517,41,1.37672,20,0.18188,25,0.56509,13,-0.4933,25,0.52584,15,-0.2407,6,-1.4844,10,-0.8173
ENSG00000163866,SMIM12,31,-1.7034,96,-0.0026,104,0.12211,120,0.34566,101,0.07812,86,-0.1725,124,0.39186,171,0.91723,66,-0.5829,120,0.34824,116,0.28446,75,-0.3803,43,-1.2356
ENSG00000116544,DLGAP3,18,-0.2458,8,-1.4000,30,0.56123,29,0.50996,29,0.49878,18,-0.2405,31,0.59203,18,-0.2391,36,0.87209,11,-0.8895,29,0.51930,8,-1.3470,7,-1.6670
ENSG00000163867,ZMYM6,19,-0.2605,19,-0.3170,16,-0.5394,22,-0.0633,42,0.94300,12,-0.9732,24,0.05471,11,-1.0652,25,0.15575,33,0.56517,21,-0.1206,14,-0.7482,40,0.89572
ENSG00000116560,SFPQ,106,-0.7247,335,1.09306,108,-0.7055,129,-0.4304,192,0.18926,161,-0.0869,184,0.12151,111,-0.6599,189,0.16098,183,0.11086,142,-0.2867,154,-0.1523,222,0.41462
ENSG00000146463,ZMYM4,11,-1.8620,25,-0.6508,27,-0.5498,32,-0.2985,113,1.78992,34,-0.1850,38,-0.0047,35,-0.1328,46,0.27710,33,-0.2258,41,0.09711,36,-0.1026,29,-0.4246
