label	pval	fdr	signature	geneset	overlap	background	hits	spdomain_sex	clus_set
OCD	0.33	0.53	660	336	9	29701	BCL9L , CYFIP1 , LPAR6 , MUSTN1 , PCBP4 , RNF181 , SPAG17 , TES , TIMM10	X6_FemUp	BSpace_k15_HARMONYlmbna_nnsvg10
OUD	0.33	0.53	660	212	6	29701	GPN3 , HYAL2 , MMP2 , NDUFAF3 , SERINC2 , TIMM10	X6_FemUp	BSpace_k15_HARMONYlmbna_nnsvg10
Cannabis	0.49	0.72	660	30	1	29701	COMT	X6_FemUp	BSpace_k15_HARMONYlmbna_nnsvg10
Anorexia	0.63	0.81	660	95	2	29701	CD63 , NDUFAF3	X6_FemUp	BSpace_k15_HARMONYlmbna_nnsvg10
NDD	0.64	0.81	660	1326	28	29701	AP2M1 , CA2 , CALCA , CDK16 , DCHS1 , DDOST , DNAJC12 , ETHE1 , FLNA , GNPTG , KDM5C , LAMA2 , MGP , MRPS22 , NDUFA6 , PCBD1 , PHGDH , PYCR2 , RAF1 , RPL10 , SHANK3 , SLC2A1 , SLC39A8 , SLC6A9 , SMARCB1 , STRA6 , TRIP13 , TWIST1	X6_FemUp	BSpace_k15_HARMONYlmbna_nnsvg10
ASD	1	1	660	1115	12	29701	ANXA1 , CA2 , CDK16 , CYFIP1 , DYDC2 , GLIS1 , IMMP2L , KCTD13 , KDM5C , RPL10 , SHANK3 , TRPC6	X6_FemUp	BSpace_k15_HARMONYlmbna_nnsvg10
PTSD	1	1	660	42	0	29701		X6_FemUp	BSpace_k15_HARMONYlmbna_nnsvg10
GAD	1	1	660	77	0	29701		X6_FemUp	BSpace_k15_HARMONYlmbna_nnsvg10
TS	1	1	660	47	0	29701		X6_FemUp	BSpace_k15_HARMONYlmbna_nnsvg10
ADHD	0.068	0.79	508	354	33	7106	ARID5B , CA2 , CD9 , CDC42SE1 , CDK2AP1 , CNTNAP4 , COMT , CSTB , ELOVL1 , FOLH1 , FUT8 , GNAI2 , HSD17B4 , HYI , IPO13 , MAP7 , PACC1 , PDE8A , PIP4K2A , PPP1R14A , PYGM , RHOA , SEC61A1 , SIVA1 , SLC6A9 , SNORC , TCF12 , TMCC3 , TMEM50A , TRIOBP , VAMP3 , VIM , VWA1	X5_FemUp	BSpace_k15_HARMONYlmbna_nnsvg10
Panic	0.083	0.79	508	33	5	7106	ANXA5 , COMT , CYBRD1 , DYNC1I2 , TMEM50A	X5_FemUp	BSpace_k15_HARMONYlmbna_nnsvg10
AD	0.54	1	508	365	26	7106	ABCA1 , AIF1 , APOC2 , CD14 , CTSH , FCER1G , FIS1 , FOLH1 , GPRC5B , HLA-C , HLA-DPA1 , HLA-DRA , LDB3 , MAPK8IP1 , NCSTN , PACS2 , RBCK1 , RPL4 , RPN1 , RPS18 , SORL1 , SPPL2A , TF , TMEM109 , TSC22D4 , ZYX	X5_FemUp	BSpace_k15_HARMONYlmbna_nnsvg10
TS	0.54	1	508	25	2	7106	C2orf49 , NR2F1-AS1	X5_FemUp	BSpace_k15_HARMONYlmbna_nnsvg10
AUD	0.7	1	508	142	9	7106	COMT , HLA-DRA , MBP , MOBP , MOG , NKAIN2 , RFC1 , TF , TIPARP	X5_FemUp	BSpace_k15_HARMONYlmbna_nnsvg10
Cannabis	0.74	1	508	18	1	7106	COMT	X5_FemUp	BSpace_k15_HARMONYlmbna_nnsvg10
Anorexia	0.76	1	508	55	3	7106	CD63 , ERBB3 , RHOA	X5_FemUp	BSpace_k15_HARMONYlmbna_nnsvg10
SCZ	0.82	1	508	1146	75	7106	ABCA1 , AIF1 , ALDH7A1 , APOD , ATF4 , AVP , B3GAT1 , CD14 , CDK2AP1 , CDKN1C , CHADL , CNP , CNTN2 , COMT , CTNNA1 , CXXC5 , DDR1 , DIP2B , DPYSL5 , DYNC1I2 , DYNC1LI2 , ELOVL1 , EPB41L2 , ERBB3 , FABP5 , FEZ1 , FGFR2 , FOLH1 , FUT8 , GLDN , GPD1 , GSN , HLA-C , HLA-DPA1 , HLA-DRA , HSPE1 , HYI , IPO13 , JAM3 , LAPTM5 , LINC00320 , LPAR1 , MAG , MAN2A2 , MBP , MOG , NQO1 , PIP4K2A , PLLP , PLP1 , PMP2 , PMVK , PRDX6 , PREX1 , QKI , RGS5 , RILPL1 , RPL10 , RPL12 , S100B , SEPTIN10 , SERF2 , SLC12A2 , SLC35A4 , SLC6A9 , SNHG32 , SNORC , SOX10 , SOX2-OT , SPPL2A , TF , TPT1 , WASF2 , ZEB2 , ZFAND2B	X5_FemUp	BSpace_k15_HARMONYlmbna_nnsvg10
OCD	0.88	1	508	174	9	7106	AIMP1 , CDC42EP1 , COBL , COL18A1 , CRB2 , PCBP4 , PEX5L , RAPGEF5 , SIVA1	X5_FemUp	BSpace_k15_HARMONYlmbna_nnsvg10
MDD	0.99	1	508	1365	78	7106	ABL1 , AQP1 , ARHGAP21 , ARHGEF10 , ATF4 , ATL3 , AVP , B3GAT1 , BEST1 , CD14 , CDK2AP1 , CHADL , CNP , COMT , CYBRD1 , CYSTM1 , DNAJB2 , DYNC1I2 , EFHD1 , EML3 , EPB41L2 , ERBB3 , FGFR2 , FOLH1 , FTH1 , FTL , GLTP , GNAI2 , HLA-C , HLA-DPA1 , HSPA2 , HSPE1 , HYI , KIAA0930 , LARP6 , LEPROT , LHPP , LPAR1 , MGP , MVB12B , NFE2L2 , NPC1 , NPC2 , NR2F1-AS1 , PEX5L , PKP4 , PLAAT3 , PLEKHB1 , PRDX6 , PREX1 , QKI , RAPGEF5 , RHOA , RILPL1 , RPL23A , RPL4 , S100A10 , S100B , SALL1 , SELENOP , SEMA3B , SEPTIN10 , SEPTIN2 , SERINC5 , SGK1 , SH3BP4 , SLC35A4 , SOX10 , ST6GAL1 , STAT3 , TMEM109 , TMEM165 , TMEM258 , TSR3 , VAMP3 , ZEB2 , ZFAS1 , ZFPL1	X5_FemUp	BSpace_k15_HARMONYlmbna_nnsvg10
NDD	0.99	1	508	843	44	7106	AIMP1 , ALDH7A1 , APOD , ASPA , CA2 , CLN8 , CNDP1 , COL18A1 , COL9A3 , CRB2 , CSF1R , CSTB , CYP27A1 , DDX3X , DENND5A , DYNC1I2 , FGFR2 , FUT8 , GALC , GATM , GJC2 , GNPTG , HNRNPH1 , HSD17B4 , JAM3 , KCNJ10 , METTL23 , MGP , NFE2L2 , NKX6-2 , NPC1 , NPC2 , PACS2 , PHGDH , PLP1 , QDPR , QKI , RPL10 , RPS23 , SLC2A1 , SLC6A9 , SOX10 , TMEM165 , ZEB2	X5_FemUp	BSpace_k15_HARMONYlmbna_nnsvg10
BMI	1	1	508	3460	214	7106	ABCA1 , ABCA2 , ABHD17A , ACSBG1 , ACSL1 , AIF1 , ANAPC11 , ANGPTL4 , ANP32B , ANXA2 , ANXA5 , APOC2 , AQP1 , ARHGAP21 , ARHGDIB , ARID5B , ATF4 , ATG5 , ATP1B2 , ATXN2L , B2M , B3GAT1 , BEST1 , BTG2 , C2orf49 , CA2 , CAPN2 , CAVIN1 , CBR1 , CD164 , CD63 , CD81 , CDC42SE1 , CERCAM , CHADL , CHST6 , CLDN11 , CLDND1 , CMC2 , COL18A1 , COPS5 , COPZ2 , CPQ , CRB2 , CREB5 , CREG1 , CSTB , CTNNA1 , CXXC5 , CYBRD1 , CYP27A1 , CYSTM1 , DBI , DDR1 , DDX3X , DDX5 , DENND5A , DIP2B , DNAJB2 , DNER , DPYSL5 , DYNC1I2 , ELL2 , ELOVL5 , EMC6 , EML3 , ENPP2 , EPB41L2 , ERBB3 , EVI2A , FAXDC2 , FCER1G , FEZ1 , FIS1 , FLT1 , FMNL2 , FNTA , FOLH1 , FTL , FUT8 , GALC , GJC2 , GLDN , GLIPR2 , GLTP , GNAI2 , GNB4 , GNPTG , GOLGA7 , GPRC5B , GSN , HLA-DPA1 , HLA-DRA , HSDL2 , HSPE1 , IFI27 , ITM2B , JAM3 , JPX , KLF3 , KLK6 , LAMP2 , LANCL1 , LAPTM5 , LDB3 , LEPROT , LHPP , LITAF , MAL , MAN2A2 , MAP7 , MBNL2 , MBP , MDM2 , MFSD14A , MGP , MID1IP1 , MOSPD2 , MPC1 , MSN , MXI1 , MYH9 , MYLK , NCSTN , NDRG1 , NFE2L2 , NINJ2 , NKAIN2 , NPC1 , NPC2 , NQO1 , NR2F1-AS1 , PCSK6 , PFN1 , PHGDH , PHLDB1 , PIEZO1 , PIP4K2A , PKP4 , POLD4 , PON2 , PRDX4 , PRDX6 , PREX1 , PRKCSH , PSME1 , PTP4A2 , PYGM , QKI , RASSF2 , RBCK1 , RBM7 , RGCC , RHOA , RILPL1 , RNF141 , ROM1 , RPL12 , RPL30 , RPN1 , RPS12 , RPS15A , RPS18 , S100A10 , S100A11 , SERF2 , SERINC5 , SERPINB6 , SGK1 , SIRT2 , SLAIN1 , SLC12A2 , SLC2A1 , SLC6A9 , SLCO1A2 , SNHG32 , SNX9 , SOX2-OT , SPP1 , STXBP3 , SUN2 , SYNJ2 , TAGLN , TALDO1 , TANC1 , TBCB , TCF12 , TF , TIPARP , TJP2 , TMC6 , TMCC3 , TMEM144 , TMEM189 , TMEM258 , TMEM59 , TNC , TP53INP2 , TPT1 , TRAK2 , TRIOBP , TSC22D4 , TYROBP , VIM , WASF2 , WNK1 , XIST , YBX1 , YIPF1 , ZEB2 , ZFAND2B , ZFAS1 , ZFPL1 , ZFX	X5_FemUp	BSpace_k15_HARMONYlmbna_nnsvg10
ASD	1	1	508	655	20	7106	ARHGEF10 , BCAS1 , CA2 , CLN8 , CNTNAP4 , CYP27A1 , DDX3X , DNER , ERMN , FABP5 , GATM , GPR37 , HNRNPF , KCNJ10 , KIF13B , MYH9 , PACS2 , PKP4 , PREX1 , RPL10	X5_FemUp	BSpace_k15_HARMONYlmbna_nnsvg10
BIP	1	1	508	183	2	7106	CAPN3 , TMEM258	X5_FemUp	BSpace_k15_HARMONYlmbna_nnsvg10
OUD	1	1	508	108	2	7106	GNAI2 , RHOA	X5_FemUp	BSpace_k15_HARMONYlmbna_nnsvg10
PTSD	1	1	508	20	0	7106		X5_FemUp	BSpace_k15_HARMONYlmbna_nnsvg10
GAD	1	1	508	34	0	7106		X5_FemUp	BSpace_k15_HARMONYlmbna_nnsvg10
Lefthanded	1	1	508	19	0	7106		X5_FemUp	BSpace_k15_HARMONYlmbna_nnsvg10
CannabisUseDisorder	1	1	508	4	0	7106		X5_FemUp	BSpace_k15_HARMONYlmbna_nnsvg10
Panic	0.012	0.23	656	45	7	11662	ANXA5 , COMT , HAT1 , RPL27A , SUSD1 , TMEM50A , VAV3	X4_FemUp	BSpace_k15_HARMONYlmbna_nnsvg10
SCZ	0.1	0.99	656	1696	107	11662	ABCB1 , ACAD8 , ACADVL , ACP2 , ADCYAP1 , ASAH1 , ASTN2 , ATF4 , B3GAT2 , B9D1 , BORCS7 , BTBD1 , C1orf56 , CALN1 , CD14 , CDK16 , CDKN1C , CFAP65 , CHGA , COMT , COX8A , CRTC2 , CYB561D2 , DNPH1 , DOT1L , EFCAB10 , EIF4EBP1 , ENSA , ERGIC3 , ESAM , FABP5 , FAM221A , FYN , GABRA2 , GABRD , GALNT2 , GCH1 , GFRA1 , GRIA1 , GSDME , GSTO2 , HAPLN4 , HLA-C , HLA-F , HRH1 , ICAM1 , IL18R1 , KIF17 , LPCAT4 , LPL , MED30 , MGLL , MUSTN1 , MVP , NES , NEU1 , NMB , NME5 , NPTX1 , NTNG2 , OAZ1 , OXT , PCDHB5 , PLAT , PLCL1 , PNMT , PPM1G , PPM1M , PPP1R18 , PPP4C , RAMP3 , RANBP9 , RCBTB1 , RCN3 , RELN , RGL2 , RGS5 , RRAS , RTN4R , SBNO2 , SDF4 , SEC11A , SEMA4B , SERF2 , SHANK3 , SLC39A7 , SLC6A3 , SPINDOC , ST3GAL1 , STAMBP , TARS2 , TCTN1 , TDRD9 , TGM2 , TH , TMED4 , TNXB , TPRKB , TRIO , TRMT61B , TSPAN18 , TTLL1 , TULP3 , TXNDC5 , UQCC2 , VGF , VLDLR	X4_FemUp	BSpace_k15_HARMONYlmbna_nnsvg10
AUD	0.2	1	656	194	14	11662	CDH10 , COMT , FN1 , FYN , GABRA2 , NKAIN2 , OXT , PCDH10 , RGS4 , SGCE , SLC6A3 , TH , VWF , ZCCHC14	X4_FemUp	BSpace_k15_HARMONYlmbna_nnsvg10
Lefthanded	0.22	1	656	29	3	11662	HLA-F , PPP1R18 , SULT1A1	X4_FemUp	BSpace_k15_HARMONYlmbna_nnsvg10
GAD	0.32	1	656	51	4	11662	GABRA2 , OXT , RGS19 , SLC6A3	X4_FemUp	BSpace_k15_HARMONYlmbna_nnsvg10
CannabisUseDisorder	0.33	1	656	7	1	11662	STMN4	X4_FemUp	BSpace_k15_HARMONYlmbna_nnsvg10
Cannabis	0.41	1	656	25	2	11662	ABCB1 , COMT	X4_FemUp	BSpace_k15_HARMONYlmbna_nnsvg10
ADHD	0.51	1	656	564	32	11662	ADARB2 , CA2 , CALN1 , CDC26 , CNTNAP4 , COMT , CROCC , CSTB , DOT1L , EFCAB2 , EVA1B , FAM183A , GDE1 , GSDME , MED30 , MVP , NME5 , NTN4 , PELI2 , RAB37 , SDF2 , SEMA4B , SH3D21 , SLC6A3 , SPEF1 , SPINDOC , TARS2 , TMEM132C , TMEM50A , VWA1 , VWF , YBEY	X4_FemUp	BSpace_k15_HARMONYlmbna_nnsvg10
Anorexia	0.62	1	656	75	4	11662	COQ10A , IKZF4 , LAMB2 , MIER2	X4_FemUp	BSpace_k15_HARMONYlmbna_nnsvg10
AD	0.83	1	656	563	27	11662	ACP2 , APOC2 , ARHGAP29 , CD14 , CST3 , DMPK , FAM106A , FAM241A , HLA-C , IDUA , IQCK , ITGB1BP1 , LSM12 , MAPK8IP1 , MED30 , NCSTN , NEU1 , NLRP2 , OPLAH , PLAT , PPP4C , RELN , STMN4 , TNFRSF21 , TNXB , TPM2 , VLDLR	X4_FemUp	BSpace_k15_HARMONYlmbna_nnsvg10
OCD	0.89	1	656	245	10	11662	BCL9L , CIT , COCH , FAM135B , KCNH8 , LAMB2 , MFSD9 , MRPL39 , MUSTN1 , RGS4	X4_FemUp	BSpace_k15_HARMONYlmbna_nnsvg10
MDD	0.93	1	656	2035	101	11662	ABCB1 , ACP2 , ADARB2 , ADCY8 , ADCYAP1 , ARL4C , ASTN2 , ATF4 , C12orf65 , C17orf58 , C1orf56 , CD14 , CD320 , CDH4 , CDK4 , CHFR , CNEP1R1 , COL6A2 , COMT , COX8A , CTDNEP1 , CYB561D2 , DCXR , EHBP1L1 , EIF4EBP3 , ETV6 , EXOSC8 , GALNT2 , GAS5 , GAS7 , GCH1 , GDE1 , GGCX , GRHPR , GRIA1 , GSTO2 , GTF2IRD2 , GTF2IRD2B , GTF3C6 , HAT1 , HIST1H2AC , HLA-C , ID4 , ISLR , ITGA6 , LAMB2 , LINC00476 , LPL , LRRC10B , LRRC26 , LTBP4 , MCEE , MGP , MLLT10 , MUSTN1 , MVB12A , MVP , MYC , NDUFA4L2 , NET1 , NMB , NMU , NUCB2 , NUDT7 , OXT , PCDH10 , PCDHB5 , PDZD7 , PLCL1 , PNOC , PPP1R18 , PPP4C , RANBP9 , RCBTB1 , RELN , RHOF , S100A10 , SDF2 , SETD9 , SGCE , SHISA9 , SPEF1 , SPINDOC , SULF2 , SYT7 , TCTEX1D1 , TDRD9 , TH , TMEM132D , TMEM216 , TNFAIP8L3 , TRMT61B , TSPAN31 , TXNRD2 , UNC50 , UQCC2 , VGF , YIF1A , ZMYND8 , ZNF273 , ZNHIT2	X4_FemUp	BSpace_k15_HARMONYlmbna_nnsvg10
OUD	0.94	1	656	155	5	11662	EP400 , ID4 , LAMB2 , PPP4C , TCTN1	X4_FemUp	BSpace_k15_HARMONYlmbna_nnsvg10
BMI	0.98	1	656	5042	258	11662	AADAT , ABHD17A , ACADVL , ACP2 , ACTA2 , ACYP2 , AGRP , AK5 , ALKAL2 , ANAPC11 , ANGPT1 , ANP32A , ANP32B , ANXA5 , APOC2 , ARAF , ARL4D , ATF4 , ATXN2L , B9D2 , BBS5 , BCS1L , BLVRB , BMP2 , BSG , C17orf58 , C1orf56 , CA2 , CALCRL , CALN1 , CD274 , CD44 , CDK16 , CETN2 , CHFR , CHGA , CHST12 , CLDN10 , CMTM6 , CNEP1R1 , COL21A1 , CORO1B , COX8A , CREG1 , CRIM1 , CRIP1 , CRIPT , CROCC , CST3 , CSTB , CTDNEP1 , CTHRC1 , CYB561D2 , CYB5A , CYBC1 , CYTOR , DAP , DAPL1 , DBI , DCTN6 , DCXR , DDX3X , DOT1L , DUSP11 , DUSP14 , EHBP1L1 , EIF3D , EIF4EBP3 , ENSA , EPHB1 , EPHB6 , ERGIC3 , ESAM , FAM66D , FMC1 , FRS3 , FSCN1 , FXYD5 , FYN , GABRD , GAS7 , GCH1 , GDE1 , GGCX , GLA , GLCCI1 , GRAMD4 , GRP , GSDME , GTF2IRD2 , GTF2IRD2B , HAPLN4 , HAT1 , HBQ1 , HIST1H2AC , HLA-F , HMGB2 , HRH1 , HSD17B8 , ICAM1 , IER3IP1 , IFI30 , IKZF4 , IL18R1 , ILVBL , IQCK , ISLR , ITGB1BP1 , JPX , KANK2 , KCNH3 , KDM6A , KHSRP , KRTCAP2 , LAMB2 , LEF1 , LMTK2 , LPL , LRFN2 , LRRC26 , LRRC8D , LTBR , LY96 , MED30 , MGLL , MGP , MLLT1 , MLLT10 , MMRN2 , MPC1 , MRPL39 , MTA1 , MUSTN1 , MVP , MYL12A , MYOF , NCSTN , NELL2 , NET1 , NEU1 , NHS , NID1 , NKAIN2 , NME5 , NOL12 , NPIPB15 , NPRL3 , NPTX1 , NTNG2 , NUCB2 , NUDT12 , OAZ1 , OPLAH , PANK4 , PCOLCE2 , PCSK1 , PDE5A , PELI2 , PHC2 , PLAC9 , PLCL1 , PLEKHH3 , PPM1G , PPM1M , PPP1R18 , PPP4C , PPT1 , PRDM8 , PRKCSH , PRLHR , PROS1 , PYCARD , RAB37 , RABGGTB , RAMP2 , RANBP9 , RCN3 , RELN , RGL2 , RGS14 , RGS16 , RGS19 , RHOF , RP2 , RPGR , RPN2 , RRAS , S100A10 , S100A11 , SAMHD1 , SBNO2 , SCPEP1 , SDF2 , SDF4 , SELENOK , SEMA4B , SERF2 , SERPINE2 , SERPINF1 , SF3B6 , SH2D5 , SH3BGRL3 , SHISA9 , SIPA1L2 , SLC39A7 , SLC9A3R2 , SMCO4 , SMIM15 , SOCS1 , SOCS3 , ST3GAL1 , STAT4 , STX10 , SULF2 , SULT1A1 , SYT3 , SYT7 , TAGLN , TANC1 , TCTN1 , TDRD9 , TGM2 , TM6SF1 , TMEM158 , TMEM168 , TMEM216 , TMEM59 , TMX1 , TNFRSF21 , TNRC18 , TNXB , TOGARAM2 , TPM2 , TPRKB , TRIO , TRMT61B , TSPAN18 , TSPAN7 , TTC39C , TULP3 , TXNRD2 , UBA1 , UBXN11 , UNC50 , UQCC2 , UXS1 , VGF , VLDLR , VPS37B , XIST , YBEY , YBX1 , YIF1A , ZCCHC14 , ZFX , ZMYND8 , ZNF273 , ZNF467	X4_FemUp	BSpace_k15_HARMONYlmbna_nnsvg10
ASD	0.99	1	656	895	35	11662	AFF2 , ANP32A , ASTN2 , CA2 , CDH10 , CDK16 , CNTNAP4 , DDX3X , DMPK , EIF3G , EP400 , FABP5 , GALNT14 , GALNT2 , GRIA1 , KDM5C , KDM6A , LAMB1 , LRFN2 , METTL26 , NTNG2 , OXT , PCDH10 , PTCHD1 , PTK7 , RELN , SDC2 , SHANK3 , SLC6A3 , TBC1D31 , TRAPPC9 , TRIO , TRPC6 , TSPAN7 , ZMYND8	X4_FemUp	BSpace_k15_HARMONYlmbna_nnsvg10
BIP	0.99	1	656	293	9	11662	BTBD1 , HAPLN4 , MUSTN1 , NMB , PPM1M , SEC11A , SMS , SPINDOC , TARS2	X4_FemUp	BSpace_k15_HARMONYlmbna_nnsvg10
NDD	1	1	656	1181	45	11662	ACTL6A , AFF2 , ASAH1 , B9D1 , BBS5 , CA2 , CDK16 , CIT , CSTB , DDOST , DDX3X , EIF3F , FKRP , FTSJ1 , GABRA2 , GCH1 , GLDC , GRIA1 , IDUA , IER3IP1 , KDM5C , KDM6A , LAMB1 , MGP , NEU1 , NTNG2 , PNOC , PPT1 , PTCHD1 , RELN , RRAS , SAMHD1 , SHANK3 , SLC6A3 , SMS , SNRPB , STAMBP , TCTN1 , TH , TMEM216 , TRAPPC9 , TRIO , TSPAN7 , VLDLR , ZNF335	X4_FemUp	BSpace_k15_HARMONYlmbna_nnsvg10
PTSD	1	1	656	32	0	11662		X4_FemUp	BSpace_k15_HARMONYlmbna_nnsvg10
TS	1	1	656	38	0	11662		X4_FemUp	BSpace_k15_HARMONYlmbna_nnsvg10
AUD	0.32	1	159	85	4	4706	ALDH1A1 , MBP , MOBP , MOG	X3_FemUp	BSpace_k15_HARMONYlmbna_nnsvg10
ADHD	0.78	1	159	226	6	4706	CA2 , CD9 , NUCKS1 , PACC1 , PPP1R14A , RPLP2	X3_FemUp	BSpace_k15_HARMONYlmbna_nnsvg10
SCZ	0.88	1	159	733	20	4706	ALDH1A1 , BTBD1 , COA8 , EPB41L2 , FEZ1 , FGFR2 , HSPE1 , MBP , MOG , MTR , PLP1 , PMP2 , PSAT1 , RPL10 , RPL12 , S100B , SEPTIN7 , SERF2 , SOX2-OT , TPT1	X3_FemUp	BSpace_k15_HARMONYlmbna_nnsvg10
BIP	0.91	1	159	118	2	4706	BTBD1 , PTPRE	X3_FemUp	BSpace_k15_HARMONYlmbna_nnsvg10
NDD	0.92	1	159	532	13	4706	CA2 , COA8 , EEF1B2 , FGFR2 , GATM , MTR , PHGDH , PLP1 , PSAT1 , RPL10 , RPL26 , RPS23 , TSEN15	X3_FemUp	BSpace_k15_HARMONYlmbna_nnsvg10
MDD	0.98	1	159	859	20	4706	BANF1 , EEF1B2 , EML3 , EPB41L2 , FGFR2 , FNTB , FTH1 , FTL , HSPE1 , MRPL30 , MTR , PLAAT3 , POLR2F , RPL23A , RPL4 , S100B , SELENOP , SEPTIN2 , YIF1A , ZFAS1	X3_FemUp	BSpace_k15_HARMONYlmbna_nnsvg10
OCD	0.98	1	159	112	1	4706	MAN1C1	X3_FemUp	BSpace_k15_HARMONYlmbna_nnsvg10
AD	0.99	1	159	243	3	4706	RPL4 , RPS18 , TSC22D4	X3_FemUp	BSpace_k15_HARMONYlmbna_nnsvg10
BMI	1	1	159	2301	60	4706	ALDH1A1 , BTF3 , CA2 , CDK5RAP3 , CLDND1 , COA8 , CPEB2 , DBI , DENND11 , EML3 , EPB41L2 , FBRS , FEZ1 , FMNL2 , FNTB , FTL , HSPE1 , IFI27 , ITM2B , JPX , MBP , MGST3 , MPC1 , MRPL30 , MYL12A , NUCKS1 , PFN1 , PHGDH , POLR2I , PTPRE , RPL12 , RPL18A , RPL26 , RPL27 , RPL30 , RPL31 , RPL39 , RPL9 , RPS12 , RPS15A , RPS18 , RPS21 , RPS24 , RPS27 , RPS29 , SEC22B , SEPTIN7 , SERF2 , SF3B6 , SH3BGRL , SIRT2 , SOX2-OT , SPP1 , TMEM144 , TPT1 , TSC22D4 , XIST , YBX1 , YIF1A , ZFAS1	X3_FemUp	BSpace_k15_HARMONYlmbna_nnsvg10
ASD	1	1	159	407	6	4706	CA2 , ERMN , GATM , GNAI1 , PTPRE , RPL10	X3_FemUp	BSpace_k15_HARMONYlmbna_nnsvg10
Cannabis	1	1	159	9	0	4706		X3_FemUp	BSpace_k15_HARMONYlmbna_nnsvg10
OUD	1	1	159	78	0	4706		X3_FemUp	BSpace_k15_HARMONYlmbna_nnsvg10
Panic	1	1	159	18	0	4706		X3_FemUp	BSpace_k15_HARMONYlmbna_nnsvg10
PTSD	1	1	159	12	0	4706		X3_FemUp	BSpace_k15_HARMONYlmbna_nnsvg10
Anorexia	1	1	159	38	0	4706		X3_FemUp	BSpace_k15_HARMONYlmbna_nnsvg10
GAD	1	1	159	18	0	4706		X3_FemUp	BSpace_k15_HARMONYlmbna_nnsvg10
TS	1	1	159	16	0	4706		X3_FemUp	BSpace_k15_HARMONYlmbna_nnsvg10
Lefthanded	1	1	159	14	0	4706		X3_FemUp	BSpace_k15_HARMONYlmbna_nnsvg10
CannabisUseDisorder	1	1	159	4	0	4706		X3_FemUp	BSpace_k15_HARMONYlmbna_nnsvg10
CannabisUseDisorder	0.14	1	305	4	1	7981	CCDC25	X2_FemUp	BSpace_k15_HARMONYlmbna_nnsvg10
AUD	0.34	1	305	149	7	7981	C8orf82 , CARTPT , CDH11 , GGH , PCDH10 , SLCO3A1 , SRD5A1	X2_FemUp	BSpace_k15_HARMONYlmbna_nnsvg10
SCZ	0.36	1	305	1267	51	7981	ADCYAP1 , AMACR , ARHGAP18 , ARPC3 , ATF4 , AVP , B3GAT2 , BLOC1S1 , BLOC1S2 , BRINP2 , BTBD1 , C12orf76 , C9orf72 , CDK5 , CERS5 , COX8A , DNAJC19 , FABP7 , FLII , FMN2 , FUT8 , GDPD1 , HDDC3 , HLA-A , HLA-C , HOMER1 , HSPE1 , IFT172 , LPCAT4 , MRPL33 , NRN1 , NT5DC3 , NUTF2 , PLCL1 , PLK2 , PPP4C , PRR3 , PTGER3 , RCBTB1 , RGS2 , RIPPLY2 , RPL10 , RPS6KL1 , SHANK3 , SLC17A6 , SMDT1 , SPA17 , SRP14 , STX1A , TDRD9 , VPS37A	X2_FemUp	BSpace_k15_HARMONYlmbna_nnsvg10
Lefthanded	0.52	1	305	19	1	7981	SULT1A1	X2_FemUp	BSpace_k15_HARMONYlmbna_nnsvg10
ADHD	0.6	1	305	381	14	7981	AKAP1 , BLOC1S2 , C8orf82 , CAPZA2 , CSTB , FUT8 , GNG10 , HOMER1 , MAN1A1 , NDUFA12 , PTGER3 , SBF1 , TMEM132C , VIM	X2_FemUp	BSpace_k15_HARMONYlmbna_nnsvg10
AD	0.64	1	305	391	14	7981	A2M , C9orf72 , CCDC25 , FAM106A , HLA-C , ITGB1BP1 , NT5DC3 , PGRMC1 , PPP4C , PTPRJ , PYDC1 , SLC25A39 , TNFRSF21 , ZNF226	X2_FemUp	BSpace_k15_HARMONYlmbna_nnsvg10
TS	0.68	1	305	29	1	7981	NR2F1	X2_FemUp	BSpace_k15_HARMONYlmbna_nnsvg10
MDD	0.75	1	305	1466	52	7981	A2M , ADCYAP1 , ARHGAP18 , ATF4 , AVP , BRINP2 , BRINP3 , CAPZA2 , CARTPT , CD320 , CDH4 , COX6A1 , COX8A , DEAF1 , ERP44 , GDPD1 , GGH , HLA-C , HOMER1 , HSPE1 , KCNK2 , KPNB1 , KYAT3 , M6PR , MBLAC2 , MLLT10 , MRPL33 , NDUFA6 , NELL1 , NR2F1 , PCDH10 , PHYHIPL , PLCL1 , PPP4C , PTPRJ , RCBTB1 , RMND1 , RPL23A , RPS6KL1 , S100A10 , SLC17A6 , SNRPG , SPCS3 , SRD5A1 , STK32A , SULF2 , TANGO2 , TDRD9 , TOMM5 , UNC50 , WDR17 , ZMYND8	X2_FemUp	BSpace_k15_HARMONYlmbna_nnsvg10
GAD	0.78	1	305	39	1	7981	CARTPT	X2_FemUp	BSpace_k15_HARMONYlmbna_nnsvg10
OCD	0.83	1	305	182	5	7981	DEAF1 , HLA-A , MAN1C1 , MFSD12 , MRPL39	X2_FemUp	BSpace_k15_HARMONYlmbna_nnsvg10
OUD	0.83	1	305	117	3	7981	ARPC3 , C12orf76 , PPP4C	X2_FemUp	BSpace_k15_HARMONYlmbna_nnsvg10
