symbol	dx
ANKRD44-IT1	BMI
ANKRD45	SCZ
ANKRD45	BMI
ANKRD45	MDD
ANKRD46	BMI
ANKRD52	Anorexia
ANKRD54	BMI
ANKRD55	BMI
ANKRD63	SCZ
ANKRD65	BIP
ANKRD7	MDD
ANKRD7	AUD
ANKRD9	BMI
ANKRD9	MDD
ANKS1A	BMI
ANKS1B	MDD
ANKS1B	GAD
ANKS1B	ASD
ANKS3	SCZ
ANKS6	BMI
ANKZF1	BMI
ANO10	BMI
ANO10	ADHD
ANO10	MDD
ANO3	BMI
ANO3	MDD
ANO4	OCD
ANO6	BMI
ANO7	MDD
ANP32A	BMI
ANP32A	ASD
ANP32B	BMI
ANP32E	SCZ
ANP32E	BMI
ANPEP	BMI
ANPEP	MDD
ANTXR2	BMI
ANTXR2	ADHD
ANUBL1	BMI
ANXA1	ADHD
ANXA1	ASD
ANXA11	AD
ANXA2	BMI
ANXA2P3	MDD
ANXA3	BMI
ANXA4	BMI
ANXA5	BMI
ANXA5	Panic
ANXA7	BMI
ANXA7	MDD
ANXA7	SCZ
ANXA7	ADHD
ANXA7	BIP
AP000230.1	AD
AP000442.1	AD
AP000445.1	MDD
AP000640.2	MDD
AP000648.6	MDD
AP000662.1	MDD
AP000662.2	MDD
AP000662.4	SCZ
AP000662.4	MDD
AP000662.9	MDD
AP000704.5	MDD
AP000769.1	MDD
AP000769.7	MDD
AP000781.1	MDD
AP000880.1	MDD
AP000974.1	AD
AP001062.8	MDD
AP001065.2	MDD
AP001065.7	MDD
AP001092.4	BMI
AP001187.11	MDD
AP001257.1	AD
AP001258.4	MDD
AP001258.5	MDD
AP001266.1	MDD
AP001350.1	OUD
AP001350.1	MDD
AP001362.1	MDD
AP001412.1	MDD
AP001437.1	MDD
AP001439.2	AD
AP001462.6	BMI
AP001471.1	MDD
AP001476.2	MDD
AP001482.1	MDD
AP001505.9	MDD
AP001579.1	MDD
AP001596.6	AD
AP001597.1	AD
AP001610.5	BMI
AP001652.1	MDD
AP001767.2	MDD
AP001816.1	MDD
AP002833.1	MDD
AP002884.1	MDD
AP002884.2	MDD
AP002884.3	MDD
AP003064.1	MDD
AP003068.12	MDD
AP003068.17	MDD
AP003068.9	BMI
AP003774.4	BMI
AP004372.1	MDD
AP004608.1	MDD
AP006547.3	SCZ
AP006621.1	BMI
AP006621.1	ADHD
AP006621.5	BMI
AP006621.5	ADHD
AP006621.6	BMI
AP006621.6	ADHD
AP006621.8	BMI
AP1B1	Anorexia
AP1B1	NDD
AP1G1	BMI
AP1G1	MDD
AP1S1	BMI
AP1S2	ASD
AP1S2	NDD
AP2A1	BMI
AP2A1	ADHD
AP2A1	AD
AP2A2	AD
AP2A2	BMI
AP2B1	BMI
AP2M1	BMI
AP2M1	NDD
AP2S1	BMI
AP2S1	ASD
AP3B1	BMI
AP3B1	ADHD
AP3B1	ASD
AP3B1	MDD
AP3B2	SCZ
AP3B2	NDD
AP3D1	BMI
AP3D1	SCZ
AP3M1	BMI
AP3M1	MDD
AP3M2	BMI
AP4B1	ADHD
AP4B1	NDD
AP4E1	ADHD
AP4E1	NDD
AP4M1	AD
AP4M1	BMI
AP4M1	NDD
AP4S1	NDD
AP5B1	BMI
AP5B1	MDD
AP5B1	SCZ
AP5M1	MDD
APAF1	BMI
APAF1	BIP
APAF1	SCZ
APAF1	MDD
APBA2	ASD
APBA2	SCZ
APBA3	BMI
APBB1	ASD
APBB1IP	BMI
APBB3	BMI
APBB3	SCZ
APC	BMI
APC	SCZ
APC	NDD
APC2	NDD
APCDD1	BMI
APEH	BMI
APEH	SCZ
APEH	MDD
APEH	OUD
APEH	Anorexia
APEH	OCD
APH1A	BMI
APH1A	SCZ
APH1A	ASD
APH1B	ADHD
APH1B	AD
APH1B	SCZ
APH1B	BMI
APH1B	MDD
APLNR	BMI
APLNR	MDD
APMAP	BMI
APOA1-AS	BMI
APOA4	SCZ
APOBEC2	BMI
APOBEC2	AD
APOBEC3B	BMI
APOBEC3C	BMI
APOBEC3C	MDD
APOBEC3D	SCZ
APOBEC3F	AD
APOBEC3F	BMI
APOBR	BMI
APOC1	AD
APOC1	BMI
APOC1	OUD
APOC1P1	BMI
APOC1P1	AD
APOC2	AD
APOC2	BMI
APOC3	BMI
APOC4	AD
APOC4-APOC2	AD
APOD	SCZ
APOD	NDD
APOE	AD
APOE	BMI
APOE	AUD
APOE	SCZ
APOF	MDD
APOH	SCZ
APOL2	Cannabis
APOL2	SCZ
APOL4	SCZ
APOLD1	ADHD
APOM	SCZ
APOM	BMI
APOO	BMI
APOPT1	MDD
APOPT1	SCZ
APP	BMI
APP	AD
APP	MDD
APP	GAD
APP	NDD
APPBP2	BMI
APPL2	BMI
APRT	MDD
APRT	OCD
APTR	BMI
APTX	NDD
AQP1	BMI
AQP1	MDD
AQP3	BMI
AQP4	OCD
AQP4	MDD
AQP4	SCZ
AQP5	BMI
AQP7	BMI
AQP9	BMI
AQP9	AD
AQR	BMI
AR	ASD
AR	NDD
AR	MDD
AR	AUD
ARAF	BMI
ARAP1	BMI
ARAP2	BMI
ARAP3	BMI
ARAP3	MDD
ARC	SCZ
ARC	AUD
ARC	AD
ARCN1	NDD
AREL1	MDD
AREL1	AD
ARF1	BMI
ARF1	MDD
ARF1	NDD
ARF1P2	MDD
ARF3	BMI
ARF3	ASD
ARF4P4	MDD
ARF5	BMI
ARF5	SCZ
ARFGAP1	BMI
ARFGAP1	MDD
ARFGAP2	BMI
ARFGAP2	MDD
ARFGAP3	BMI
ARFGAP3	MDD
ARFGEF1	BMI
ARFGEF2	BMI
ARFGEF2	MDD
ARFGEF2	NDD
ARFIP1	BMI
ARFRP1	BMI
ARG1	BMI
ARG1	NDD
ARG2	BMI
ARGLU1	BMI
ARHGAP1	BMI
ARHGAP1	AD
ARHGAP1	MDD
ARHGAP1	SCZ
ARHGAP11B	ASD
ARHGAP12	BMI
ARHGAP15	MDD
ARHGAP17	SCZ
ARHGAP18	BMI
ARHGAP18	MDD
ARHGAP18	SCZ
ARHGAP19	BMI
ARHGAP21	BMI
ARHGAP21	MDD
ARHGAP25	BMI
ARHGAP27	BMI
ARHGAP27	ADHD
ARHGAP27	Lefthanded
ARHGAP27	SCZ
ARHGAP27	ASD
ARHGAP27	GAD
ARHGAP27	PTSD
ARHGAP28	ADHD
ARHGAP29	AD
ARHGAP30	BMI
ARHGAP32	BMI
ARHGAP32	ASD
ARHGAP32	SCZ
ARHGAP39	ADHD
ARHGAP4	BMI
ARHGAP4	AD
ARHGAP44	SCZ
ARHGAP45	AD
ARHGAP5	ASD
ARHGAP9	BMI
ARHGDIB	BMI
ARHGDIG	BMI
ARHGEF1	BMI
ARHGEF10	ASD
ARHGEF10	MDD
ARHGEF11	BMI
ARHGEF11	SCZ
ARHGEF12	BMI
ARHGEF15	OCD
ARHGEF18	BMI
ARHGEF25	MDD
ARHGEF26	BMI
ARHGEF26-AS1	BMI
ARHGEF3	BMI
ARHGEF3	ADHD
ARHGEF37	BMI
ARHGEF4	SCZ
ARHGEF40	BMI
ARHGEF6	BMI
ARHGEF7	BMI
ARHGEF7	MDD
ARHGEF7-AS1	BMI
ARHGEF9	ASD
ARID1A	BMI
ARID1A	SCZ
ARID1A	NDD
ARID1B	BMI
ARID1B	ASD
ARID1B	NDD
ARID2	ASD
ARID3A	BMI
ARID3B	BMI
ARID4A	ADHD
ARID4A	BMI
ARID4B	BMI
ARID5A	BMI
ARID5A	BIP
ARID5B	ADHD
ARID5B	BMI
ARIH2	BMI
ARIH2	BIP
ARIH2	OUD
ARIH2	MDD
ARIH2	Anorexia
ARIH2	OCD
ARIH2OS	OUD
ARIH2OS	MDD
ARIH2OS	Anorexia
ARIH2OS	TS
ARL13B	BMI
ARL13B	NDD
ARL14EP	BMI
ARL14EP	SCZ
ARL14EP	MDD
ARL14EP	NDD
ARL15	BMI
ARL17A	SCZ
ARL17A	ASD
ARL17A	PTSD
ARL17A	Lefthanded
ARL17B	ADHD
ARL17B	ASD
ARL17B	MDD
ARL17B	SCZ
ARL17B	PTSD
ARL17B	Lefthanded
ARL17B	GAD
ARL2	MDD
ARL2BP	BMI
ARL3	BMI
ARL3	SCZ
ARL3	BIP
ARL3	MDD
ARL3	NDD
ARL4A	BMI
ARL4C	MDD
ARL4D	BMI
ARL5B	BMI
ARL5B	SCZ
ARL6	NDD
ARL6	BMI
ARL6IP4	SCZ
ARL6IP4	AD
ARL6IP4	MDD
ARL6IP5	BMI
ARL6IP6	BMI
ARL6IP6	SCZ
ARL8A	BMI
ARMC1	MDD
ARMC10	BMI
ARMC12	BMI
ARMC2	BMI
ARMC5	BMI
ARMC6	BMI
ARMC6	SCZ
ARMC6	MDD
ARMC7	BMI
ARMC7	SCZ
ARMC9	NDD
ARMCX2	BMI
ARMCX6	BMI
ARMH3	BMI
ARNT	SCZ
ARNT2	ASD
ARNTL	BMI
ARNTL	BIP
ARNTL	GAD
ARNTL	MDD
ARNTL2	BMI
ARNTL2	AUD
ARPC1A	BMI
ARPC1B	BMI
ARPC3	SCZ
ARPC3	BMI
ARPC3	BIP
ARPC3	OUD
ARPC3P1	MDD
ARPC5L	OUD
ARPC5L	MDD
ARPP19	BMI
ARPP21	BMI
ARRB1	Anorexia
ARRB1	MDD
ARRB2	MDD
ARRDC1	BMI
ARRDC3	BMI
ARRDC4	MDD
ARSA	NDD
ARSA	MDD
ARSA	AUD
ARSB	BMI
ARSB	NDD
ARSD	BMI
ARSG	BMI
ARSG	MDD
ARSK	BMI
ARSL	NDD
ART2P	SCZ
ARTN	ADHD
ARTN	BMI
ARTN	SCZ
ARTN	MDD
ARVCF	BMI
ARVCF	SCZ
ARVCF	MDD
ARX	ASD
ARX	NDD
AS3MT	BIP
AS3MT	SCZ
AS3MT	BMI
AS3MT	MDD
AS3MT	ADHD
ASAH1	NDD
ASAH1	SCZ
ASAM	BMI
ASAP1	BMI
ASAP1	SCZ
ASAP1	MDD
ASAP1	OCD
ASAP1-IT	BMI
ASAP2	BMI
ASAP2	ASD
ASB13	BMI
ASB13	OCD
ASB14	ASD
ASB16	BMI
ASB16	BIP
ASB16-AS1	BMI
ASB16-AS1	BIP
ASB3	SCZ
ASB3	BMI
ASB5	MDD
ASB6	BMI
ASB8	ADHD
ASCC2	BMI
ASCC2	BIP
ASCC2	SCZ
ASCC3	BMI
ASCC3	MDD
ASCC3	NDD
ASCL1	BMI
ASCL1	NDD
ASF1A	BMI
ASF1B	BMI
ASGR2	BMI
ASGR2	OCD
ASH1L	BMI
ASH1L	SCZ
ASH1L	ASD
ASH1L	NDD
ASIC1	BMI
ASIC1	SCZ
ASIC2	MDD
ASIC4	BMI
ASIP	BMI
ASL	BMI
ASL	MDD
ASMT	ASD
ASMT	MDD
ASMTL	BMI
ASMTL	OCD
ASNS	ADHD
ASNS	NDD
ASNSP1	ASD
ASNSP4	ASD
ASPA	NDD
ASPG	SCZ
ASPHD1	BMI
ASPHD1	SCZ
ASPHD1	MDD
ASPHD1	AD
ASPHD1	BIP
ASPM	BMI
ASPM	ASD
ASPM	NDD
ASPN	BMI
ASPRV1	BMI
ASPSCR1	BMI
ASS1	NDD
ASS1P10	MDD
ASTN1	BMI
ASTN1	SCZ
ASTN1	AUD
ASTN1	NDD
ASTN2	MDD
ASTN2	ASD
ASTN2	SCZ
ASXL1	MDD
ASXL1	NDD
ASXL2	BMI
ASXL2	NDD
ASXL3	MDD
ASXL3	OCD
ASXL3	ASD
ASXL3	NDD
ASZ1	MDD
ATAD1	BMI
ATAD2B	BMI
ATAD3A	NDD
ATAD3B	BIP
ATAD3C	SCZ
ATAD3C	BIP
ATAT1	SCZ
ATAT1	BMI
ATF1	SCZ
ATF3	MDD
ATF4	BMI
ATF4	SCZ
ATF4	MDD
ATF6B	SCZ
ATF6B	BMI
ATF6B	MDD
ATF6B	AD
ATF7	BMI
ATF7IP	BMI
ATF7IP2	ADHD
ATF7IP2	BMI
ATG10	AD
ATG13	SCZ
ATG13	BMI
ATG13	AD
ATG13	MDD
ATG14	BMI
ATG14	MDD
ATG16L1	BMI
ATG16L1	MDD
ATG16L2	BMI
ATG2A	BMI
ATG2A	SCZ
ATG2A	MDD
ATG3	BMI
ATG4C	BMI
ATG5	BMI
ATG7	MDD
ATG9A	BMI
ATG9A	SCZ
ATHL1	BMI
ATIC	MDD
ATIC	NDD
ATL1	NDD
ATL2	BMI
ATL2	MDD
ATL3	MDD
ATM	BMI
ATM	NDD
ATM	SCZ
ATN1	BMI
ATN1	NDD
ATP10A	BMI
ATP10A	ASD
ATP11B	BMI
ATP13A1	BMI
ATP13A2	ADHD
ATP13A2	BMI
ATP13A4	MDD
ATP13A5-AS1	MDD
ATP1A1	BMI
ATP1A1	ASD
ATP1A1	NDD
ATP1A3	MDD
ATP1A3	ASD
ATP1A3	NDD
ATP1B2	BMI
ATP1B3P1	BMI
ATP23	MDD
ATP2A1	BMI
ATP2A1	Lefthanded
ATP2A1-AS1	BMI
ATP2A2	SCZ
ATP2A2	BMI
ATP2A2	OUD
ATP2A2	MDD
ATP2A3	BMI
ATP2A3	AUD
ATP2B1	BMI
ATP2B1	OCD
ATP2B2	ASD
ATP2B2	Panic
ATP2B4	BMI
ATP2C1	BMI
ATP2C1	MDD
ATP5B	BMI
ATP5E	BMI
ATP5F1A	BMI
ATP5F1A	AD
ATP5F1AP3	BMI
ATP5F1AP3	MDD
ATP5F1C	BMI
ATP5F1C	AD
ATP5G1	MDD
ATP5G2P3	MDD
ATP5G3	MDD
ATP5J2	MDD
ATP5J2	AD
ATP5MC1	BMI
ATP5MC1	SCZ
ATP5MC2	SCZ
ATP5MC3	MDD
ATP5ME	BMI
ATP5MF	BMI
ATP5MF	AD
ATP5MG	BMI
ATP5MJ	SCZ
ATP5MJ	BMI
ATP5MK	SCZ
ATP5PB	BMI
ATP5PF	BMI
ATP5S	BMI
ATP6AP1	BMI
ATP6AP1L	BMI
ATP6V0A1	BMI
ATP6V0A1	BIP
ATP6V0A1	NDD
ATP6V0A2	BMI
ATP6V0A2	SCZ
ATP6V0A2	ASD
ATP6V0B	BMI
ATP6V0B	ADHD
ATP6V0C	BMI
ATP6V0C	NDD
ATP6V0CP3	BMI
ATP6V1A	BMI
ATP6V1A	NDD
ATP6V1B2	BMI
ATP6V1B2	NDD
ATP6V1C1	BMI
ATP6V1D	BMI
ATP6V1E2	ADHD
ATP6V1E2	BMI
ATP6V1F	BMI
ATP6V1G2	SCZ
ATP6V1G3	MDD
ATP7A	BMI
ATP7A	NDD
ATP7B	MDD
ATP8A1	BMI
ATP8A2	NDD
ATP8A2P2	BMI
ATP8B2	BMI
ATP8B2	SCZ
ATP8B3	BMI
ATP8B3	AD
ATP8B4	BMI
ATP8B4	AD
ATPAF1	BMI
ATPAF2	SCZ
ATPGD1	BMI
ATPIF1	OUD
ATR	NDD
ATRIP	BMI
ATRIP	OUD
ATRIP	MDD
ATRX	ASD
ATRX	NDD
ATXN1	ASD
ATXN10	BMI
ATXN1L	BMI
ATXN1L	MDD
ATXN2	BMI
ATXN2	SCZ
ATXN2L	BMI
ATXN3	MDD
ATXN7	SCZ
ATXN7L1	BMI
ATXN7L2	BMI
ATXN7L3	BMI
AUH	NDD
AURKAIP1	BMI
AURKAIP1	BIP
AURKB	OCD
AUTS2	BMI
AUTS2	ASD
AUTS2	NDD
AUTS2	SCZ
AVIL	MDD
AVL9	BMI
AVL9	ADHD
AVL9	MDD
AVP	MDD
AVP	SCZ
AVPR1A	ASD
AVPR1A	SCZ
AVPR1B	ASD
AVPR2	BMI
AXIN1	BMI
AXIN2	BMI
AZGP1	ADHD
AZGP1	AD
AZGP1	BMI
AZGP1	ASD
AZIN1	BMI
B2M	BMI
B3GALNT2	NDD
B3GALT2	Anorexia
B3GALT4	BMI
B3GALT4	MDD
B3GALT5-AS1	BMI
B3GALT6	MDD
B3GALT6	SCZ
B3GALTL	MDD
B3GAT1	SCZ
B3GAT1	BMI
B3GAT1	MDD
B3GAT2	SCZ
B3GAT3	MDD
B3GLCT	MDD
B3GNT1	MDD
B3GNT2	BIP
B3GNT2	BMI
B3GNT2	MDD
B3GNT2	SCZ
B3GNT4	BIP
B3GNT4	SCZ
B3GNT5	BMI
B3GNT7	BMI
B3GNT9	BMI
B3GNTL1	BMI
B4GALNT1	MDD
B4GALNT2	BMI
B4GALNT3	BMI
B4GALNT4	BMI
B4GALT2	ADHD
B4GALT3	BMI
B4GALT3	AD
B4GALT4	BMI
B4GALT5	MDD
B4GALT6	MDD
B9D1	SCZ
B9D1	NDD
B9D2	BMI
BABAM1	BMI
BABAM2	BMI
BACE1	AD
BACE1	SCZ
BACE2	ADHD
BACE2	OCD
BAD	BMI
BAD	MDD
BAG1	BMI
BAG1	MDD
BAG1	SCZ
BAG3	AUD
BAG4	ADHD
BAG4	SCZ
BAG5	BMI
BAG5	SCZ
BAG5	MDD
BAG5	BIP
BAG6	SCZ
BAG6	BMI
BAG6	MDD
BAG6	Lefthanded
BAG6	OCD
BAG6	AD
BAHD1	SCZ
BAHD1	MDD
BAI3	SCZ
BAIAP2	BMI
BAIAP2-DT	BMI
BAIAP3	BMI
BAK1	BMI
BAK1	SCZ
BANF1	MDD
BANK1	OUD
BANK1	MDD
BANP	BMI
BAP1	BMI
BAP1	BIP
BAP1	SCZ
BARHL2	BMI
BARX1	BMI
BASP1	BMI
BAT3	BMI
BAT4	BMI
BAT5	BMI
BATF	MDD
BATF2	SCZ
BATF2	MDD
BAX	BMI
BAX	AD
BAZ1B	BMI
BAZ2B	BMI
BAZ2B	MDD
BAZ2B	ASD
BBOF1	BMI
BBOX1	BMI
BBS1	MDD
BBS1	NDD
BBS1	BMI
BBS10	BMI
BBS10	NDD
BBS12	NDD
BBS12	BMI
BBS2	NDD
BBS2	BMI
BBS4	BMI
BBS4	ASD
BBS4	NDD
BBS5	NDD
BBS5	BMI
BBS7	BMI
BBS7	NDD
BBS9	MDD
BBS9	NDD
BBS9	BMI
BBX	BMI
BBX	ADHD
BBX	SCZ
BCAM	AD
BCAM	BMI
BCAP29	MDD
BCAP31	BMI
BCAP31	NDD
BCAS1	ASD
BCAS2	MDD
BCAT1	MDD
BCCIP	BMI
BCDIN3D	BMI
BCDIN3D	ADHD
BCDIN3D-AS1	BMI
BCHE	MDD
BCHE	AD
BCHE	BMI
BCKDHA	NDD
BCKDHB	BMI
BCKDHB	NDD
BCKDK	BMI
BCKDK	MDD
BCKDK	BIP
BCKDK	SCZ
BCKDK	ASD
BCKDK	NDD
BCL11A	SCZ
BCL11A	MDD
BCL11A	ASD
BCL11A	NDD
BCL11B	BIP
BCL11B	SCZ
BCL11B	NDD
BCL2	BMI
BCL2	MDD
BCL2	AD
BCL2	SCZ
BCL2	NDD
BCL2	BIP
BCL2A1	BMI
BCL2L1	BMI
BCL2L10	BMI
BCL2L12	BMI
BCL2L12	SCZ
BCL2L13	BMI
BCL2L13	ADHD
BCL2L13	MDD
BCL3	BMI
BCL3	AD
BCL6	BMI
BCL7A	ADHD
BCL7A	BIP
BCL7A	BMI
BCL7A	SCZ
BCL7C	BMI
BCL9	MDD
BCL9	SCZ
BCL9L	OCD
BCLAF1	BMI
BCLAF1	AD
BCO2	MDD
BCOR	NDD
BCORL1	ASD
BCR	BMI
BCR	Lefthanded
BCR	MDD
BCS1L	BMI
BDH2	MDD
BDKRB1	BMI
BDKRB2	MDD
BDNF	BMI
BDNF	ADHD
BDNF	MDD
BDNF	ASD
BDNF	AUD
BDNF	AD
BDNF	SCZ
BDNF	NDD
BDNF-AS	BMI
BDNF-AS	MDD
BECN1	BMI
BECN1	SCZ
BEND4	MDD
BEND5	BMI
BEND7	BMI
BEST1	BMI
BEST1	MDD
BET1L	BMI
BEX4	OCD
BFSP2	MDD
BHLHE22	MDD
BHLHE22	SCZ
BHLHE40	SCZ
BHMT	AUD
BHMT2	MDD
BICC1	MDD
BICD2	BMI
BICDL1	ASD
BICDL2	BMI
BICRA	ASD
BID	ADHD
BID	BMI
BID	MDD
BID	SCZ
BIN1	AD
BIN1	MDD
BIN3	BMI
BIRC2	BMI
BIRC3	BMI
BIRC6	ASD
BLCAP	BMI
BLK	BMI
BLK	ASD
BLM	NDD
BLMH	ADHD
BLMH	BMI
BLNK	AD
BLOC1S1	BMI
BLOC1S1	SCZ
BLOC1S2	ADHD
BLOC1S2	SCZ
BLOC1S3	AD
BLOC1S3	OUD
BLOC1S3	SCZ
BLTP1	NDD
BLVRA	BMI
BLVRB	BMI
BLZF1	BMI
BLZF1	ADHD
BLZF1	MDD
BMERB1	BMI
BMP1	MDD
BMP2	BMI
BMP2K	BMI
BMP7	MDD
BMP8A	BMI
BMP8B	BMI
BMPER	OUD
BMPR1B	BIP
BMPR2	AD
BMS1	BMI
BMX	BMI
BNC2	MDD
BNIP2	BMI
BNIP3L	BMI
BNIP3L	SCZ
BNIPL	BMI
BOD1L	BMI
BOLA2	BMI
BOLA2	AD
BOLA2B	BMI
BOLA3	BMI
BOLA3	NDD
BOLL	BMI
BOLL	MDD
BORCS6	BMI
BORCS6	OCD
BORCS7	SCZ
BORCS7-ASMT	SCZ
BORCS8	BMI
BPGM	BMI
BPI	BMI
BPTF	BMI
BPTF	AUD
BPTF	MDD
BPTF	NDD
BRAF	BMI
BRAF	ASD
BRAF	NDD
BRAP	BMI
BRAP	SCZ
BRAT1	NDD
BRCA1	ADHD
BRCA1	BMI
BRCA1	NDD
BRCA1	MDD
BRCA1	SCZ
BRCA2	BMI
BRCA2	OCD
BRCA2	ASD
BRD1	BMI
BRD1	SCZ
BRD2	BMI
BRD2	SCZ
BRD2	AD
BRD3	MDD
BRD4	BMI
BRD4	ASD
BRD4	NDD
BRD7	MDD
BRD8	SCZ
BRD8	BMI
BRD8	MDD
BRE	SCZ
BRF1	BMI
BRF1	NDD
BRF2	BIP
BRICD5	BIP
BRINP1	OUD
BRINP1	MDD
BRINP2	SCZ
BRINP2	MDD
BRINP3	BMI
BRINP3	MDD
BRK1	ADHD
BRK1	BMI
BRME1	BMI
BRMS1	BMI
BRMS1	MDD
BRP44	BMI
BRPF1	BMI
BRPF1	NDD
BRPF3	BMI
BRSK2	BMI
BRSK2	ASD
BRSK2	NDD
BRWD1	BMI
BRWD1	ADHD
BRWD1-AS2	BMI
BRWD3	ASD
BRWD3	NDD
BSCL2	BMI
BSDC1	BMI
BSG	BMI
BSN	MDD
BSN	BIP
BSN	BMI
BSN	ADHD
BSN	OUD
BSN	Anorexia
BSN-AS1	MDD
BSN-AS2	MDD
BSN-AS2	Anorexia
BSN-DT	BMI
BSN-DT	MDD
BST1	ADHD
BST1	ASD
BTAF1	BMI
BTAF1	MDD
BTAF1	ASD
BTBD1	SCZ
BTBD1	BIP
BTBD10	BMI
BTBD11	BMI
BTBD18	SCZ
BTBD18	OUD
BTBD18	MDD
BTBD2	BMI
BTBD2	ADHD
BTBD7	BMI
BTBD7	SCZ
BTBD9	SCZ
BTC	SCZ
BTD	BMI
BTD	NDD
BTF3	BMI
BTF3L4	MDD
BTG1	BMI
BTG1	SCZ
BTG2	BMI
BTG3	MDD
BTLA	BMI
BTN1A1	BMI
BTN1A1	SCZ
BTN1A1	MDD
BTN2A1	SCZ
BTN2A1	BMI
BTN2A1	MDD
BTN2A1	BIP
BTN2A2	SCZ
BTN2A2	BMI
BTN2A2	MDD
BTN2A3P	BMI
BTN2A3P	SCZ
BTN2A3P	MDD
BTN3A1	SCZ
BTN3A1	BMI
BTN3A1	MDD
BTN3A2	BMI
BTN3A2	SCZ
BTN3A2	MDD
BTN3A2	AD
BTN3A2	BIP
BTN3A2	OCD
BTN3A3	SCZ
BTN3A3	BMI
BTN3A3	MDD
BTNL2	AD
BTNL2	SCZ
BTNL8	BMI
BTRC	BMI
BTRC	SCZ
BTRC	MDD
BTRC	ASD
BUB1	BMI
BUB1B	SCZ
BUB1B	NDD
BUB3	AD
BUD23	BMI
BUD31	BMI
BVES-AS1	MDD
BX322557.1	MDD
BX322557.10	MDD
BYSL	BMI
BZRAP1	AD
BZRAP1-AS1	MDD
BZRAP1-AS1	AD
BZW1	BMI
BZW2	BMI
C10orf107	MDD
C10orf11	MDD
C10orf118	BMI
C10orf137	BIP
C10orf26	BMI
C10orf28	BMI
C10orf32	MDD
C10orf32	SCZ
C10orf40	AD
C10orf46	BMI
C10orf54	BMI
C10orf55	BMI
C10orf82	MDD
C10orf95	BMI
C10orf95	SCZ
C11orf1	BMI
C11orf1	MDD
C11orf16	BMI
C11orf21	BMI
C11orf30	BMI
C11orf31	OUD
C11orf31	MDD
C11orf31	SCZ
C11orf48	MDD
C11orf49	SCZ
C11orf49	BMI
C11orf49	AD
C11orf49	MDD
C11orf54	BMI
C11orf57	MDD
C11orf75	BMI
C11orf80	MDD
C11orf80	BMI
C11orf80	BIP
C11orf83	MDD
C11orf85	MDD
C11orf87	SCZ
C11orf95	BIP
C12orf10	BMI
C12orf23	MDD
C12orf26	BMI
C12orf35	BMI
C12orf41	BMI
C12orf42	BMI
C12orf43	MDD
C12orf43	SCZ
C12orf44	MDD
C12orf51	BMI
C12orf57	BMI
C12orf57	ASD
C12orf57	NDD
C12orf65	MDD
C12orf68	ADHD
C12orf76	SCZ
C12orf76	OUD
C13orf15	BMI
C13orf18	BMI
C14orf153	BMI
C14orf2	MDD
C14orf2	SCZ
C14orf43	BMI
C14orf45	BMI
C14orf80	AD
C15orf21	BMI
C15orf37	BMI
C15orf39	BMI
C15orf40	BMI
C15orf40	BIP
C15orf53	MDD
C15orf53	BIP
C15orf57	MDD
C15orf59	MDD
C15orf61	BMI
C15orf62	ASD
C15orf65	BMI
C16orf45	MDD
C16orf54	BMI
C16orf54	SCZ
C16orf62	OCD
C16orf72	BMI
C16orf92	AD
C16orf96	SCZ
C17orf107	BMI
C17orf107	AD
C17orf39	BMI
C17orf49	BMI
C17orf50	BMI
C17orf51	OCD
C17orf53	BIP
C17orf56	BMI
C17orf58	BMI
C17orf58	MDD
C17orf59	MDD
C17orf59	Anorexia
C17orf62	BMI
C17orf67	BMI
C17orf75	SCZ
C17orf97	AD
C17orf99	BMI
C18orf10	BMI
C18orf21	OCD
C18orf25	BMI
C18orf32	BMI
C18orf54	MDD
C18orf8	BMI
C18orf8	MDD
C19orf2	BMI
C19orf34	BMI
C19orf38	BIP
C19orf44	OCD
C19orf53	BMI
C19orf6	BMI
C19orf62	BMI
C19orf73	BMI
C19orf81	BMI
C19orf83	BMI
C19orf83	OUD
C19orf83	AD
C1D	AUD
C1GALT1	MDD
C1orf100	SCZ
C1orf106	SCZ
C1orf116	BMI
C1orf123	MDD
C1orf128	BMI
C1orf146	BMI
C1orf156	BMI
C1orf159	BMI
C1orf159	AD
C1orf162	BMI
C1orf174	BMI
C1orf210	ADHD
C1orf216	BMI
C1orf216	SCZ
C1orf220	BMI
C1orf27	BMI
C1orf38	BMI
C1orf50	SCZ
C1orf53	MDD
C1orf54	SCZ
C1orf54	BIP
C1orf54	BMI
C1orf56	MDD
C1orf56	BMI
C1orf56	SCZ
C1orf63	BMI
C1orf64	MDD
C1orf74	BMI
C1orf87	BIP
C1orf93	BMI
C1orf96	BMI
C1QB	SCZ
C1QBP	BMI
C1QBP	NDD
C1QTNF12	BIP
C1QTNF12	SCZ
C1QTNF4	BMI
C1QTNF4	AD
C1QTNF4	MDD
C1QTNF7	MDD
C1QTNF9	BMI
C1RL	BMI
C1RL	ADHD
C2	SCZ
C2	BMI
C2-AS1	BMI
C20orf108	BMI
C20orf11	BMI
C20orf112	MDD
C20orf197	BMI
C20orf201	GAD
C20orf203	MDD
C20orf27	BMI
C20orf3	BMI
C21orf59	BMI
C21orf62	ADHD
C21orf67	MDD
C21orf90	MDD
C21orf91	BMI
C22orf13	BMI
C22orf23	BMI
C22orf25	BMI
C22orf26	MDD
