gene_id	gene_name	V12D05-348_C1	V12D05-348_D1	V12D05-350_C1	V12D05-350_D1	V12D07-075_A1	V12D07-075_B1	V12D07-075_D1	V12Y31-080_A1	meanrank	n_naSamps
ENSG00000069966	GNB5	560	999	883	1708	NA	NA	1499	NA	1129.8	3
ENSG00000070061	ELP1	1004	935	615	1066	NA	NA	NA	NA	905	4
ENSG00000070081	NUCB2	NA	NA	1829	1052	NA	NA	NA	NA	1440.5	6
ENSG00000070087	PFN2	1408	NA	1316	1284	NA	NA	NA	NA	1336	5
ENSG00000070214	SLC44A1	NA	1194	NA	NA	NA	NA	NA	558	876	6
ENSG00000070367	EXOC5	NA	461	NA	NA	NA	NA	NA	NA	461	7
ENSG00000070413	DGCR2	1253	NA	NA	1591	NA	NA	NA	933	1259	5
ENSG00000070718	AP3M2	NA	NA	NA	NA	NA	NA	1883	NA	1883	7
ENSG00000070756	PABPC1	1187	NA	NA	NA	NA	NA	NA	NA	1187	7
ENSG00000070761	CFAP20	743	1410	1120	1103	150	NA	845	NA	895.166666666667	2
ENSG00000070831	CDC42	NA	2441	1476	1525	NA	NA	NA	NA	1814	5
ENSG00000070961	ATP2B1	NA	1263	1796	844	NA	NA	NA	NA	1301	5
ENSG00000071082	RPL31	664	1515	775	626	NA	NA	NA	961	908.2	3
ENSG00000071127	WDR1	NA	1577	NA	NA	NA	NA	1581	NA	1579	6
ENSG00000071242	RPS6KA2	1422	1730	NA	1607	NA	NA	883	NA	1410.5	4
ENSG00000071462	BUD23	NA	735	NA	NA	NA	NA	1859	NA	1297	6
ENSG00000071553	ATP6AP1	NA	NA	1303	1711	NA	NA	627	NA	1213.66666666667	5
ENSG00000071575	TRIB2	NA	NA	854	1433	NA	NA	NA	NA	1143.5	6
ENSG00000071794	HLTF	NA	572	NA	NA	NA	NA	NA	NA	572	7
ENSG00000071889	FAM3A	NA	NA	NA	NA	NA	NA	1901	NA	1901	7
ENSG00000071967	CYBRD1	NA	NA	1081	NA	NA	NA	NA	NA	1081	7
ENSG00000071994	PDCD2	NA	NA	NA	1596	NA	NA	NA	NA	1596	7
ENSG00000072041	SLC6A15	NA	1316	814	NA	NA	NA	1254	779	1040.75	4
ENSG00000072042	RDH11	NA	2192	NA	NA	NA	NA	NA	NA	2192	7
ENSG00000072062	PRKACA	NA	1239	NA	NA	NA	NA	251	NA	745	6
ENSG00000072110	ACTN1	1367	NA	NA	NA	NA	NA	NA	739	1053	6
ENSG00000072210	ALDH3A2	844	NA	1612	NA	NA	NA	NA	NA	1228	6
ENSG00000072310	SREBF1	NA	2581	1207	NA	NA	NA	1706	NA	1831.33333333333	5
ENSG00000072364	AFF4	962	1269	1311	1326	NA	NA	1505	NA	1274.6	3
ENSG00000072506	HSD17B10	NA	1803	NA	NA	NA	NA	NA	NA	1803	7
ENSG00000072682	P4HA2	NA	NA	1188	NA	NA	NA	NA	NA	1188	7
ENSG00000072778	ACADVL	920	849	959	NA	NA	NA	NA	NA	909.333333333333	5
ENSG00000072803	FBXW11	NA	NA	NA	NA	NA	NA	1473	NA	1473	7
ENSG00000072832	CRMP1	NA	1051	891	417	NA	NA	1103	NA	865.5	4
ENSG00000073060	SCARB1	NA	2307	NA	NA	NA	NA	NA	NA	2307	7
ENSG00000073584	SMARCE1	NA	NA	1069	NA	NA	NA	NA	NA	1069	7
ENSG00000073803	MAP3K13	NA	NA	1561	NA	NA	NA	NA	NA	1561	7
ENSG00000073921	PICALM	NA	2193	NA	NA	NA	NA	1942	NA	2067.5	6
ENSG00000073969	NSF	277	1286	619	NA	NA	NA	NA	NA	727.333333333333	5
ENSG00000074054	CLASP1	NA	NA	NA	NA	NA	NA	NA	582	582	7
ENSG00000074071	MRPS34	NA	2088	NA	NA	NA	NA	NA	NA	2088	7
ENSG00000074201	CLNS1A	NA	1387	NA	1613	NA	NA	NA	NA	1500	6
ENSG00000074317	SNCB	274	1142	387	720	NA	NA	NA	NA	630.75	4
ENSG00000074319	TSG101	NA	NA	NA	998	NA	NA	661	NA	829.5	6
ENSG00000074527	NTN4	NA	125	429	210	NA	NA	NA	NA	254.666666666667	5
ENSG00000074657	ZNF532	NA	2106	NA	NA	NA	NA	NA	NA	2106	7
ENSG00000074695	LMAN1	NA	325	937	571	NA	NA	NA	339	543	4
ENSG00000074696	HACD3	NA	276	NA	1539	NA	NA	NA	NA	907.5	6
ENSG00000074800	ENO1	876	2287	1227	1400	NA	NA	775	NA	1313	3
ENSG00000074842	MYDGF	993	1778	NA	695	NA	NA	243	NA	927.25	4
ENSG00000074935	TUBE1	NA	2282	NA	NA	NA	NA	NA	NA	2282	7
ENSG00000075035	WSCD2	NA	2084	NA	NA	NA	NA	NA	NA	2084	7
ENSG00000075089	ACTR6	NA	1423	1350	NA	NA	NA	685	NA	1152.66666666667	5
ENSG00000075142	SRI	282	2687	421	NA	NA	NA	929	1013	1066.4	3
ENSG00000075223	SEMA3C	NA	NA	NA	NA	NA	NA	976	1067	1021.5	6
ENSG00000075239	ACAT1	NA	2225	NA	NA	NA	NA	NA	NA	2225	7
ENSG00000075292	ZNF638	NA	766	NA	NA	NA	NA	1898	NA	1332	6
ENSG00000075407	ZNF37A	NA	NA	1302	NA	NA	NA	NA	NA	1302	7
ENSG00000075413	MARK3	NA	NA	1792	NA	NA	NA	NA	NA	1792	7
ENSG00000075415	SLC25A3	NA	724	NA	NA	NA	NA	NA	NA	724	7
ENSG00000075461	CACNG4	NA	1562	NA	NA	NA	NA	NA	NA	1562	7
ENSG00000075568	TMEM131	NA	NA	NA	NA	NA	NA	1656	NA	1656	7
ENSG00000075624	ACTB	NA	NA	NA	NA	NA	NA	1258	NA	1258	7
ENSG00000075711	DLG1	NA	2380	NA	1502	NA	NA	1786	NA	1889.33333333333	5
ENSG00000075785	RAB7A	NA	NA	1270	NA	NA	NA	1515	NA	1392.5	6
ENSG00000075914	EXOSC7	NA	NA	NA	NA	NA	NA	NA	622	622	7
ENSG00000075945	KIFAP3	NA	1533	1056	970	NA	NA	NA	684	1060.75	4
ENSG00000076003	MCM6	NA	NA	1576	NA	NA	NA	NA	NA	1576	7
ENSG00000076108	BAZ2A	NA	2260	NA	NA	NA	NA	NA	NA	2260	7
ENSG00000076242	MLH1	NA	1578	NA	NA	NA	NA	NA	928	1253	6
ENSG00000076344	RGS11	NA	2672	NA	990	NA	NA	1431	NA	1697.66666666667	5
ENSG00000076554	TPD52	NA	2273	NA	NA	NA	NA	1641	NA	1957	6
ENSG00000076685	NT5C2	627	NA	655	NA	NA	NA	NA	NA	641	6
ENSG00000076706	MCAM	NA	656	NA	402	NA	NA	NA	NA	529	6
ENSG00000076864	RAP1GAP	NA	NA	NA	1728	NA	NA	NA	NA	1728	7
ENSG00000077063	CTTNBP2	NA	404	NA	NA	NA	NA	NA	NA	404	7
ENSG00000077097	TOP2B	NA	NA	NA	853	NA	NA	NA	NA	853	7
ENSG00000077147	TM9SF3	NA	2415	1788	NA	NA	NA	1025	NA	1742.66666666667	5
ENSG00000077232	DNAJC10	1275	1502	NA	1047	NA	NA	1846	NA	1417.5	4
ENSG00000077235	GTF3C1	1158	NA	NA	NA	NA	NA	NA	NA	1158	7
ENSG00000077254	USP33	NA	1693	NA	NA	NA	NA	1300	NA	1496.5	6
ENSG00000077264	PAK3	NA	1143	NA	NA	NA	NA	NA	NA	1143	7
ENSG00000077327	SPAG6	53	NA	58	NA	NA	NA	NA	NA	55.5	6
ENSG00000077585	GPR137B	NA	NA	1902	NA	NA	NA	NA	NA	1902	7
ENSG00000077684	JADE1	NA	1547	NA	627	NA	NA	NA	NA	1087	6
ENSG00000077942	FBLN1	99	NA	286	NA	NA	NA	NA	NA	192.5	6
ENSG00000078018	MAP2	501	804	736	1175	NA	104	NA	NA	664	3
ENSG00000078043	PIAS2	NA	NA	NA	NA	NA	NA	1697	NA	1697	7
ENSG00000078053	AMPH	601	676	635	NA	NA	NA	136	140	437.6	3
ENSG00000078114	NEBL	NA	2599	938	NA	NA	NA	1524	NA	1687	5
ENSG00000078295	ADCY2	343	NA	219	NA	NA	NA	1690	NA	750.666666666667	5
ENSG00000078304	PPP2R5C	NA	NA	NA	NA	NA	NA	NA	1045	1045	7
ENSG00000078369	GNB1	NA	1894	NA	744	NA	NA	623	NA	1087	5
ENSG00000078549	ADCYAP1R1	1130	NA	1486	NA	NA	NA	NA	NA	1308	6
ENSG00000078596	ITM2A	1284	858	NA	196	NA	NA	NA	NA	779.333333333333	5
ENSG00000078618	NRDC	NA	1655	NA	NA	NA	NA	1973	NA	1814	6
ENSG00000078668	VDAC3	1302	1823	NA	NA	NA	NA	1392	NA	1505.66666666667	5
ENSG00000078699	CBFA2T2	NA	NA	NA	NA	NA	NA	1670	NA	1670	7
ENSG00000078725	BRINP1	NA	NA	NA	NA	NA	NA	NA	765	765	7
ENSG00000078804	TP53INP2	NA	NA	460	NA	NA	NA	1824	NA	1142	6
ENSG00000078808	SDF4	NA	1961	NA	991	NA	NA	NA	NA	1476	6
ENSG00000079215	SLC1A3	38	856	23	328	97	NA	120	165	232.428571428571	1
ENSG00000079246	XRCC5	NA	1664	NA	382	NA	NA	624	NA	890	5
ENSG00000079332	SAR1A	NA	2660	NA	NA	NA	NA	NA	NA	2660	7
ENSG00000079459	FDFT1	NA	2440	995	NA	NA	NA	NA	NA	1717.5	6
ENSG00000079616	KIF22	1093	NA	NA	NA	NA	NA	NA	NA	1093	7
ENSG00000079689	SCGN	NA	694	NA	420	NA	31	NA	NA	381.666666666667	5
ENSG00000079785	DDX1	1240	NA	NA	NA	NA	NA	NA	NA	1240	7
ENSG00000079841	RIMS1	NA	560	NA	647	NA	NA	NA	NA	603.5	6
ENSG00000079950	STX7	NA	NA	NA	NA	NA	NA	1397	NA	1397	7
ENSG00000079974	RABL2B	NA	1114	1397	493	NA	NA	NA	NA	1001.33333333333	5
ENSG00000080371	RAB21	NA	1210	NA	NA	NA	NA	NA	NA	1210	7
ENSG00000080493	SLC4A4	384	1880	562	NA	NA	NA	1000	380	841.2	3
ENSG00000080546	SESN1	NA	1225	NA	1205	NA	NA	NA	NA	1215	6
ENSG00000080822	CLDND1	433	NA	1495	1614	NA	NA	NA	NA	1180.66666666667	5
ENSG00000080824	HSP90AA1	1374	510	1865	1453	50	NA	129	127	786.857142857143	1
ENSG00000081087	OSTM1	NA	1499	NA	804	NA	NA	NA	NA	1151.5	6
ENSG00000081154	PCNP	NA	2367	784	NA	NA	NA	NA	NA	1575.5	6
ENSG00000081181	ARG2	NA	561	NA	NA	NA	NA	NA	NA	561	7
ENSG00000081189	MEF2C	1231	NA	NA	NA	NA	NA	NA	NA	1231	7
ENSG00000081307	UBA5	NA	1758	NA	NA	NA	NA	NA	NA	1758	7
ENSG00000081803	CADPS2	NA	2058	NA	NA	NA	NA	1858	674	1530	5
ENSG00000081870	HSPB11	NA	2053	NA	1032	NA	NA	NA	1007	1364	5
ENSG00000081913	PHLPP1	1083	NA	833	NA	NA	NA	NA	NA	958	6
ENSG00000082153	BZW1	NA	NA	NA	1573	NA	NA	NA	NA	1573	7
ENSG00000082175	PGR	NA	189	323	223	NA	NA	115	98	189.6	3
ENSG00000082397	EPB41L3	NA	NA	NA	NA	NA	NA	1071	829	950	6
ENSG00000082482	KCNK2	904	1087	1119	264	NA	NA	316	237	654.5	2
ENSG00000082641	NFE2L1	NA	1846	NA	NA	NA	NA	897	825	1189.33333333333	5
ENSG00000082701	GSK3B	NA	NA	NA	NA	NA	NA	1345	NA	1345	7
ENSG00000082805	ERC1	NA	2183	NA	NA	NA	NA	1820	NA	2001.5	6
ENSG00000082898	XPO1	NA	637	1435	1338	168	NA	NA	NA	894.5	4
ENSG00000083067	TRPM3	NA	NA	1619	NA	NA	NA	1953	NA	1786	6
ENSG00000083097	DOP1A	NA	1081	NA	NA	NA	NA	NA	NA	1081	7
ENSG00000083099	LYRM2	NA	2540	1355	NA	NA	NA	952	NA	1615.66666666667	5
ENSG00000083312	TNPO1	NA	703	NA	NA	NA	NA	584	NA	643.5	6
ENSG00000083642	PDS5B	NA	2395	NA	NA	NA	NA	NA	NA	2395	7
ENSG00000083799	CYLD	NA	1736	NA	NA	NA	NA	819	NA	1277.5	6
ENSG00000083845	RPS5	1116	738	NA	1011	NA	NA	839	1275	995.8	3
ENSG00000083857	FAT1	1286	NA	NA	NA	NA	NA	NA	NA	1286	7
ENSG00000083937	CHMP2B	NA	1301	NA	573	NA	NA	917	642	858.25	4
ENSG00000084070	SMAP2	NA	2040	NA	NA	NA	NA	1317	NA	1678.5	6
ENSG00000084090	STARD7	NA	1898	NA	NA	NA	NA	NA	NA	1898	7
ENSG00000084207	GSTP1	327	643	729	NA	NA	NA	691	652	608.4	3
ENSG00000084234	APLP2	NA	NA	NA	NA	NA	NA	535	1185	860	6
ENSG00000084463	WBP11	NA	2683	NA	NA	NA	NA	NA	NA	2683	7
ENSG00000084623	EIF3I	NA	NA	NA	NA	NA	NA	843	NA	843	7
ENSG00000084636	COL16A1	210	NA	220	NA	NA	NA	NA	NA	215	6
ENSG00000084652	TXLNA	NA	2242	1243	NA	NA	NA	1557	NA	1680.66666666667	5
ENSG00000084676	NCOA1	NA	590	NA	NA	NA	NA	NA	NA	590	7
ENSG00000084731	KIF3C	NA	NA	NA	NA	NA	NA	713	NA	713	7
ENSG00000084754	HADHA	NA	2304	NA	NA	NA	NA	NA	NA	2304	7
ENSG00000084764	MAPRE3	NA	NA	1860	NA	NA	NA	471	NA	1165.5	6
ENSG00000085063	CD59	313	486	367	916	NA	NA	156	427	444.166666666667	2
ENSG00000085224	ATRX	NA	2231	NA	NA	NA	NA	1541	NA	1886	6
ENSG00000085231	AK6	NA	NA	1847	NA	NA	NA	NA	NA	1847	7
ENSG00000085365	SCAMP1	NA	584	1624	1102	NA	NA	1727	NA	1259.25	4
ENSG00000085662	AKR1B1	NA	NA	NA	NA	NA	NA	NA	962	962	7
ENSG00000085719	CPNE3	1378	1340	497	638	NA	NA	1210	929	998.666666666667	2
ENSG00000085721	RRN3	NA	986	NA	1515	NA	NA	NA	NA	1250.5	6
ENSG00000085733	CTTN	NA	2153	NA	1315	NA	NA	1495	863	1456.5	4
ENSG00000085788	DDHD2	NA	NA	NA	NA	NA	NA	1016	NA	1016	7
ENSG00000085832	EPS15	NA	NA	NA	NA	NA	NA	1406	NA	1406	7
ENSG00000085871	MGST2	994	NA	NA	NA	NA	NA	NA	NA	994	7
ENSG00000085998	POMGNT1	NA	NA	NA	NA	NA	NA	NA	996	996	7
ENSG00000086015	MAST2	NA	NA	NA	1247	NA	NA	NA	NA	1247	7
ENSG00000086061	DNAJA1	1319	494	629	NA	155	NA	201	1284	680.333333333333	2
ENSG00000086065	CHMP5	NA	1928	812	NA	NA	NA	701	NA	1147	5
ENSG00000086189	DIMT1	NA	2378	1851	NA	NA	NA	NA	NA	2114.5	6
ENSG00000086289	EPDR1	NA	743	1109	NA	NA	NA	351	292	623.75	4
ENSG00000086300	SNX10	1249	NA	NA	NA	NA	NA	NA	NA	1249	7
ENSG00000086475	SEPHS1	NA	NA	1470	NA	NA	NA	NA	NA	1470	7
ENSG00000086544	ITPKC	NA	NA	NA	NA	133	NA	NA	NA	133	7
ENSG00000086589	RBM22	NA	NA	NA	1715	NA	NA	NA	NA	1715	7
ENSG00000086598	TMED2	NA	1775	825	1173	NA	NA	1678	NA	1362.75	4
ENSG00000086666	ZFAND6	NA	NA	1613	NA	NA	NA	NA	NA	1613	7
ENSG00000086758	HUWE1	NA	NA	1352	NA	NA	NA	1930	NA	1641	6
ENSG00000087077	TRIP6	1234	NA	NA	NA	NA	NA	NA	NA	1234	7
ENSG00000087085	ACHE	826	1138	1599	NA	NA	NA	167	173	780.6	3
ENSG00000087086	FTL	28	374	57	547	NA	NA	1459	377	473.666666666667	2
ENSG00000087191	PSMC5	NA	NA	NA	1381	NA	NA	NA	NA	1381	7
ENSG00000087250	MT3	52	34	89	35	30	NA	59	23	46	1
ENSG00000087258	GNAO1	1016	NA	NA	NA	NA	NA	815	NA	915.5	6
ENSG00000087263	OGFOD1	1261	NA	NA	NA	NA	NA	NA	NA	1261	7
ENSG00000087274	ADD1	NA	NA	1294	NA	NA	NA	NA	1127	1210.5	6
ENSG00000087365	SF3B2	1369	1695	NA	1589	NA	NA	987	NA	1410	4
ENSG00000087448	KLHL42	1340	1067	NA	NA	NA	NA	NA	NA	1203.5	6
ENSG00000087460	GNAS	46	60	38	25	8	78	112	129	62	0
ENSG00000087470	DNM1L	NA	NA	NA	1374	NA	NA	1034	773	1060.33333333333	5
ENSG00000087495	PHACTR3	NA	622	NA	782	NA	NA	NA	NA	702	6
ENSG00000088247	KHSRP	1175	NA	NA	NA	NA	NA	NA	NA	1175	7
ENSG00000088356	PDRG1	NA	NA	1645	NA	NA	NA	NA	NA	1645	7
ENSG00000088448	ANKRD10	654	768	863	1079	NA	NA	1375	NA	947.8	3
ENSG00000088538	DOCK3	NA	NA	1789	338	NA	NA	NA	NA	1063.5	6
ENSG00000088727	KIF9	308	362	462	996	NA	NA	1528	827	747.166666666667	2
ENSG00000088812	ATRN	NA	NA	NA	993	NA	NA	NA	NA	993	7
ENSG00000088832	FKBP1A	NA	1692	NA	1566	NA	NA	NA	NA	1629	6
ENSG00000088833	NSFL1C	NA	NA	NA	NA	NA	NA	985	NA	985	7
ENSG00000088854	C20orf194	NA	982	NA	858	NA	NA	935	597	843	4
ENSG00000088930	XRN2	NA	2264	NA	NA	NA	NA	NA	NA	2264	7
ENSG00000088986	DYNLL1	252	958	NA	394	NA	NA	205	198	401.4	3
ENSG00000089006	SNX5	NA	NA	NA	1655	NA	NA	NA	NA	1655	7
ENSG00000089009	RPL6	517	298	495	209	NA	NA	282	386	364.5	2
ENSG00000089053	ANAPC5	NA	1482	NA	NA	NA	NA	NA	NA	1482	7
ENSG00000089057	SLC23A2	NA	757	NA	1058	NA	NA	1614	NA	1143	5
ENSG00000089063	TMEM230	984	1391	NA	NA	NA	NA	1085	717	1044.25	4
ENSG00000089091	DZANK1	NA	912	NA	NA	NA	NA	NA	NA	912	7
ENSG00000089157	RPLP0	NA	465	1674	459	NA	NA	849	1190	927.4	3
ENSG00000089199	CHGB	376	130	666	109	167	NA	86	106	234.285714285714	1
ENSG00000089220	PEBP1	NA	361	811	666	NA	NA	1888	NA	931.5	4
ENSG00000089248	ERP29	NA	2524	1256	NA	NA	NA	NA	NA	1890	6
ENSG00000089280	FUS	NA	513	1224	907	NA	NA	1402	NA	1011.5	4
ENSG00000089327	FXYD5	NA	NA	NA	1635	NA	NA	NA	NA	1635	7
ENSG00000089486	CDIP1	1031	NA	NA	NA	NA	NA	NA	NA	1031	7
ENSG00000089597	GANAB	NA	1372	NA	876	NA	NA	1160	1269	1169.25	4
ENSG00000089693	MLF2	NA	1181	NA	NA	NA	NA	NA	NA	1181	7
ENSG00000089737	DDX24	NA	2454	NA	703	NA	NA	427	NA	1194.66666666667	5
ENSG00000089818	NECAP1	801	1522	969	622	NA	NA	571	NA	897	3
ENSG00000090006	LTBP4	NA	648	NA	988	NA	NA	NA	NA	818	6
ENSG00000090054	SPTLC1	NA	NA	NA	1389	NA	NA	1596	NA	1492.5	6
ENSG00000090060	PAPOLA	NA	NA	NA	NA	NA	NA	NA	530	530	7
ENSG00000090097	PCBP4	NA	NA	NA	1415	NA	NA	NA	NA	1415	7
ENSG00000090238	YPEL3	NA	2451	NA	NA	NA	NA	NA	NA	2451	7
ENSG00000090263	MRPS33	NA	891	NA	NA	NA	NA	596	1219	902	5
ENSG00000090266	NDUFB2	438	2435	NA	NA	NA	NA	1415	NA	1429.33333333333	5
ENSG00000090273	NUDC	599	1047	NA	1499	182	NA	1250	467	840.666666666667	2
ENSG00000090316	MAEA	967	NA	NA	NA	NA	NA	NA	947	957	6
ENSG00000090432	MUL1	NA	NA	NA	1505	NA	NA	NA	NA	1505	7
ENSG00000090487	SPG21	NA	1485	NA	NA	NA	NA	NA	NA	1485	7
ENSG00000090615	GOLGA3	NA	1050	NA	640	NA	NA	1224	813	931.75	4
ENSG00000090621	PABPC4	NA	NA	1564	NA	NA	NA	NA	NA	1564	7
ENSG00000090861	AARS	NA	NA	NA	NA	NA	NA	1503	NA	1503	7
ENSG00000090863	GLG1	NA	1702	NA	NA	NA	NA	NA	NA	1702	7
ENSG00000090905	TNRC6A	NA	1312	NA	1003	NA	NA	896	586	949.25	4
ENSG00000090971	NAT14	672	1532	1072	801	NA	NA	1298	NA	1075	3
ENSG00000091039	OSBPL8	1279	1768	NA	NA	NA	NA	NA	NA	1523.5	6
ENSG00000091129	NRCAM	NA	500	491	960	NA	NA	NA	448	599.75	4
ENSG00000091157	WDR7	NA	2018	NA	NA	NA	NA	1077	NA	1547.5	6
ENSG00000091164	TXNL1	NA	2492	NA	NA	NA	NA	657	NA	1574.5	6
ENSG00000091317	CMTM6	NA	NA	943	NA	NA	NA	NA	NA	943	7
ENSG00000091436	MAP3K20	1135	NA	NA	NA	NA	NA	NA	NA	1135	7
ENSG00000091513	TF	65	76	37	59	248	NA	125	52	94.5714285714286	1
ENSG00000091542	ALKBH5	NA	1560	NA	NA	NA	NA	1529	NA	1544.5	6
ENSG00000091592	NLRP1	NA	1945	NA	NA	NA	NA	376	596	972.333333333333	5
ENSG00000091656	ZFHX4	NA	440	875	517	241	NA	NA	NA	518.25	4
ENSG00000091664	SLC17A6	143	368	133	497	93	NA	525	244	286.142857142857	1
ENSG00000091831	ESR1	NA	1054	NA	NA	NA	NA	107	117	426	5
ENSG00000091972	CD200	512	601	408	198	NA	NA	388	851	493	2
ENSG00000092010	PSME1	1405	1896	NA	NA	NA	NA	NA	NA	1650.5	6
ENSG00000092051	JPH4	NA	719	700	321	NA	NA	327	NA	516.75	4
ENSG00000092096	SLC22A17	211	699	310	293	121	NA	47	64	249.285714285714	1
ENSG00000092108	SCFD1	NA	1710	1133	NA	NA	NA	NA	987	1276.66666666667	5
ENSG00000092199	HNRNPC	NA	1272	1152	1285	174	NA	850	826	926.5	2
ENSG00000092201	SUPT16H	NA	NA	NA	644	238	NA	1620	NA	834	5
ENSG00000092421	SEMA6A	NA	301	NA	366	NA	NA	NA	NA	333.5	6
ENSG00000092621	PHGDH	NA	466	NA	1270	NA	NA	NA	NA	868	6
ENSG00000092820	EZR	464	NA	1617	NA	NA	NA	1301	NA	1127.33333333333	5
ENSG00000092841	MYL6	329	567	933	677	NA	NA	144	243	482.166666666667	2
ENSG00000092964	DPYSL2	204	1729	386	NA	NA	NA	NA	NA	773	5
ENSG00000093010	COMT	488	NA	NA	NA	NA	NA	NA	NA	488	7
ENSG00000093167	LRRFIP2	NA	NA	NA	837	NA	NA	2006	484	1109	5
ENSG00000093183	SEC22C	NA	1275	NA	NA	NA	NA	NA	NA	1275	7
ENSG00000094631	HDAC6	NA	NA	1738	NA	NA	NA	NA	NA	1738	7
ENSG00000094916	CBX5	NA	1127	NA	NA	NA	NA	NA	NA	1127	7
ENSG00000094975	SUCO	NA	1424	NA	NA	NA	NA	NA	NA	1424	7
ENSG00000095139	ARCN1	NA	1115	1648	NA	NA	NA	NA	NA	1381.5	6
ENSG00000095209	TMEM38B	NA	2700	NA	NA	NA	NA	NA	NA	2700	7
ENSG00000095261	PSMD5	NA	1960	NA	NA	NA	NA	NA	NA	1960	7
ENSG00000095596	CYP26A1	NA	24	NA	29	NA	NA	NA	NA	26.5	6
ENSG00000095713	CRTAC1	NA	1413	NA	1437	NA	NA	279	378	876.75	4
ENSG00000095787	WAC	1213	1195	1881	NA	NA	NA	NA	NA	1429.66666666667	5
ENSG00000095794	CREM	NA	1889	NA	NA	NA	NA	NA	NA	1889	7
ENSG00000096060	FKBP5	NA	314	NA	NA	151	NA	1178	NA	547.666666666667	5
ENSG00000096092	TMEM14A	1431	410	669	188	NA	NA	710	481	648.166666666667	2
ENSG00000096384	HSP90AB1	1113	NA	593	951	126	NA	252	145	530	2
ENSG00000096746	HNRNPH3	NA	1029	1001	NA	NA	NA	1468	647	1036.25	4
ENSG00000097021	ACOT7	693	1013	1501	1550	NA	NA	644	389	965	2
ENSG00000097033	SH3GLB1	1443	1983	1636	NA	NA	NA	NA	NA	1687.33333333333	5
ENSG00000099194	SCD	109	50	47	76	NA	NA	71	45	66.3333333333333	2
ENSG00000099203	TMED1	1363	1946	NA	273	NA	NA	NA	NA	1194	5
ENSG00000099246	RAB18	718	1517	NA	762	NA	NA	1029	NA	1006.5	4
ENSG00000099250	NRP1	NA	NA	885	884	NA	NA	NA	NA	884.5	6
ENSG00000099256	PRTFDC1	NA	NA	1251	NA	NA	NA	NA	NA	1251	7
ENSG00000099341	PSMD8	NA	1784	NA	1138	NA	NA	664	NA	1195.33333333333	5
ENSG00000099622	CIRBP	NA	218	1117	178	NA	NA	217	NA	432.5	4
ENSG00000099624	ATP5F1D	NA	1044	1698	NA	NA	NA	NA	NA	1371	6
ENSG00000099625	CBARP	NA	NA	1568	NA	NA	NA	NA	NA	1568	7
ENSG00000099783	HNRNPM	866	381	NA	1580	NA	NA	NA	NA	942.333333333333	5
ENSG00000099795	NDUFB7	NA	NA	1720	1730	NA	NA	1181	NA	1543.66666666667	5
ENSG00000099800	TIMM13	NA	NA	NA	NA	NA	NA	1881	517	1199	6
ENSG00000099804	CDC34	NA	NA	NA	NA	NA	NA	1921	NA	1921	7
ENSG00000099822	HCN2	NA	NA	1128	NA	NA	NA	1733	NA	1430.5	6
ENSG00000099860	GADD45B	581	NA	NA	NA	173	NA	NA	NA	377	6
ENSG00000099889	ARVCF	NA	NA	NA	1653	NA	NA	NA	NA	1653	7
ENSG00000099901	RANBP1	NA	1930	NA	NA	NA	NA	NA	NA	1930	7
ENSG00000099991	CABIN1	NA	971	1012	NA	NA	NA	NA	NA	991.5	6
ENSG00000100014	SPECC1L	NA	2583	NA	NA	NA	NA	NA	NA	2583	7
ENSG00000100028	SNRPD3	NA	NA	NA	NA	NA	NA	NA	856	856	7
ENSG00000100030	MAPK1	NA	NA	1452	1625	NA	NA	1699	NA	1592	5
ENSG00000100075	SLC25A1	NA	1733	1737	NA	NA	NA	1149	538	1289.25	4
ENSG00000100083	GGA1	NA	NA	1487	NA	NA	NA	NA	NA	1487	7
ENSG00000100095	SEZ6L	399	435	365	527	NA	NA	823	841	565	2
ENSG00000100097	LGALS1	373	231	1379	169	NA	94	441	NA	447.833333333333	2
ENSG00000100124	ANKRD54	NA	1077	NA	NA	NA	NA	971	718	922	5
ENSG00000100129	EIF3L	NA	NA	NA	788	NA	NA	1237	NA	1012.5	6
ENSG00000100138	SNU13	909	796	NA	1698	NA	NA	234	NA	909.25	4
ENSG00000100142	POLR2F	574	1355	1503	NA	NA	NA	NA	NA	1144	5
ENSG00000100151	PICK1	NA	1821	NA	NA	NA	NA	1365	NA	1593	6
ENSG00000100167	SEPTIN3	1357	NA	NA	NA	NA	NA	1911	NA	1634	6
ENSG00000100201	DDX17	1221	832	239	345	NA	NA	298	341	546	2
ENSG00000100219	XBP1	NA	NA	831	NA	154	NA	NA	NA	492.5	6
ENSG00000100220	RTCB	NA	NA	NA	NA	NA	NA	1886	NA	1886	7
ENSG00000100225	FBXO7	NA	1985	591	NA	NA	NA	NA	NA	1288	6
ENSG00000100234	TIMP3	NA	887	1621	390	NA	NA	NA	NA	966	5
ENSG00000100242	SUN2	NA	1711	NA	NA	NA	NA	NA	593	1152	6
ENSG00000100243	CYB5R3	NA	NA	1190	NA	NA	NA	733	482	801.666666666667	5
ENSG00000100246	DNAL4	NA	NA	NA	1560	NA	NA	NA	NA	1560	7
ENSG00000100258	LMF2	NA	2607	NA	NA	NA	NA	NA	NA	2607	7
ENSG00000100263	RHBDD3	NA	NA	1653	NA	NA	NA	NA	NA	1653	7
