gene_id	gene_name	V12D05-348_C1	V12D05-348_D1	V12D05-350_C1	V12D05-350_D1	V12D07-075_A1	V12D07-075_D1	V12Y31-080_A1	V13M13-362_A1	V13M13-362_D1	nsigsamps	meanrank
ENSG00000156976	EIF4A2	28	295	33	127	84		247		114	7	132.571428571429
ENSG00000157005	SST	16	7	5	5	13	15	1	50	15	9	14.1111111111111
ENSG00000157020	SEC13									1089	1	1089
ENSG00000157064	NMNAT2			482							1	482
ENSG00000157087	ATP2B2									328	1	328
ENSG00000157103	SLC6A1				146			656			2	401
ENSG00000157152	SYN2		472	520	498	296					4	446.5
ENSG00000157168	NRG1								270		1	270
ENSG00000157191	NECAP2		1000								1	1000
ENSG00000157214	STEAP2					500					1	500
ENSG00000157224	CLDN12				650						1	650
ENSG00000157259	GATAD1		831								1	831
ENSG00000157368	IL34									424	1	424
ENSG00000157450	RNF111		485		1150						2	817.5
ENSG00000157500	APPL1									768	1	768
ENSG00000157502	PWWP3B		110							127	2	118.5
ENSG00000157514	TSC22D3	229								979	2	604
ENSG00000157557	ETS2	553									1	553
ENSG00000157601	MX1					346				816	2	581
ENSG00000157613	CREB3L1	522			920					587	3	676.333333333333
ENSG00000157680	DGKI							539			1	539
ENSG00000157833	GAREM2					528					1	528
ENSG00000157890	MEGF11				870						1	870
ENSG00000157895	C12orf43								259		1	259
ENSG00000157927	RADIL					537					1	537
ENSG00000158109	TPRG1L		673								1	673
ENSG00000158220	ESYT3									343	1	343
ENSG00000158258	CLSTN2					554		731	309	927	4	630.25
ENSG00000158301	GPRASP2							719			1	719
ENSG00000158321	AUTS2			334							1	334
ENSG00000158457	TSPAN33						320	501			2	410.5
ENSG00000158470	B4GALT5					471					1	471
ENSG00000158528	PPP1R9A							569			1	569
ENSG00000158615	PPP1R15B						327				1	327
ENSG00000158669	GPAT4			583							1	583
ENSG00000158710	TAGLN2	541			137			255		633	4	391.5
ENSG00000158716	DUSP23								435		1	435
ENSG00000158717	RNF166									1190	1	1190
ENSG00000158747	NBL1				817		245			1042	3	701.333333333333
ENSG00000158805	ZNF276							466			1	466
ENSG00000158815	FGF17									413	1	413
ENSG00000158856	DMTN	761			1062						2	911.5
ENSG00000158864	NDUFS2									660	1	660
ENSG00000158882	TOMM40L	218								228	2	223
ENSG00000158966	CACHD1	936									1	936
ENSG00000159063	ALG8				878						1	878
ENSG00000159079	CFAP298		1079								1	1079
ENSG00000159082	SYNJ1					409					1	409
ENSG00000159110	IFNAR2	288									1	288
ENSG00000159164	SV2A						102				1	102
ENSG00000159176	CSRP1			132							1	132
ENSG00000159199	ATP5MC1		412								1	412
ENSG00000159228	CBR1		886								1	886
ENSG00000159231	CBR3						416				1	416
ENSG00000159335	PTMS			112	364			362		872	4	427.5
ENSG00000159348	CYB5R1	645									1	645
ENSG00000159352	PSMD4					508					1	508
ENSG00000159363	ATP13A2	736								406	2	571
ENSG00000159377	PSMB4									851	1	851
ENSG00000159388	BTG2					578					1	578
ENSG00000159409	CELF3									1034	1	1034
ENSG00000159461	AMFR		591								1	591
ENSG00000159692	CTBP1			297							1	297
ENSG00000159713	TPPP3	686		104				298	188	209	5	297
ENSG00000159714	ZDHHC1									681	1	681
ENSG00000159723	AGRP		615		57						2	336
ENSG00000159733	ZFYVE28						206				1	206
ENSG00000160007	ARHGAP35	148					342				2	245
ENSG00000160014	CALM3	289		106		287					3	227.333333333333
ENSG00000160087	UBE2J2					574					1	574
ENSG00000160111	CPAMD8	595									1	595
ENSG00000160113	NR2F6	393									1	393
ENSG00000160145	KALRN			576							1	576
ENSG00000160194	NDUFV3		811			378					2	594.5
ENSG00000160199	PKNOX1	942									1	942
ENSG00000160213	CSTB	223								548	2	385.5
ENSG00000160285	LSS				806						1	806
ENSG00000160307	S100B	585		165	234			191			4	293.75
ENSG00000160310	PRMT2									388	1	388
ENSG00000160318	CLDND2			536							1	536
ENSG00000160326	SLC2A6								416	942	2	679
ENSG00000160445	ZER1			517		506					2	511.5
ENSG00000160469	BRSK1		1025								1	1025
ENSG00000160563	MED27								361		1	361
ENSG00000160678	S100A1			318				449			2	383.5
ENSG00000160679	CHTOP						344				1	344
ENSG00000160752	FDPS									431	1	431
ENSG00000160789	LMNA		446								1	446
ENSG00000160813	PPP1R35							685			1	685
ENSG00000160932	LY6E									1199	1	1199
ENSG00000160993	ALKBH4								175		1	175
ENSG00000160999	SH2B2							351			1	351
ENSG00000161011	SQSTM1						412				1	412
ENSG00000161016	RPL8		177		289						2	233
ENSG00000161021	MAML1									504	1	504
ENSG00000161082	CELF5	128	439	117							3	228
ENSG00000161179	YDJC				898						1	898
ENSG00000161203	AP2M1		466	416			42				3	308
ENSG00000161267	BDH1	251									1	251
ENSG00000161281	COX7A1	886			555			206		94	4	435.25
ENSG00000161542	PRPSAP1						472				1	472
ENSG00000161547	SRSF2									1215	1	1215
ENSG00000161610	HCRT	3	1	10	7	1	22	26	7	397	9	52.6666666666667
ENSG00000161653	NAGS				735						1	735
ENSG00000161654	LSM12								334		1	334
ENSG00000161714	PLCD3		1045		1133						2	1089
ENSG00000161813	LARP4					347					1	347
ENSG00000161960	EIF4A1		846								1	846
ENSG00000161970	RPL26	794			180	170	65				4	302.25
ENSG00000161980	POLR3K				912						1	912
ENSG00000161981	SNRNP25									1138	1	1138
ENSG00000162032	SPSB3		790								1	790
ENSG00000162065	TBC1D24				1129						1	1129
ENSG00000162105	SHANK2				916						1	916
ENSG00000162129	CLPB							404			1	404
ENSG00000162188	GNG3									832	1	832
ENSG00000162244	RPL29	920									1	920
ENSG00000162298	SYVN1	627									1	627
ENSG00000162407	PLPP3				717			186		1035	3	646
ENSG00000162511	LAPTM5					556			144		2	350
ENSG00000162512	SDC3			473			315				2	394
ENSG00000162521	RBBP4		1097								1	1097
ENSG00000162545	CAMK2N1					86			94	321	3	167
ENSG00000162552	WNT4	733							354		2	543.5
ENSG00000162572	SCNN1D				693						1	693
ENSG00000162595	DIRAS3	40	34	42	22	37		23		2	7	28.5714285714286
ENSG00000162604	TM2D1				434					1032	2	733
ENSG00000162613	FUBP1		1084								1	1084
ENSG00000162631	NTNG1	534			522					297	3	451
ENSG00000162654	GBP4					47					1	47
ENSG00000162670	BRINP3				1088						1	1088
ENSG00000162688	AGL		1018			541					2	779.5
ENSG00000162694	EXTL2		822								1	822
ENSG00000162704	ARPC5	256									1	256
ENSG00000162706	CADM3					358				777	2	567.5
ENSG00000162772	ATF3					108					1	108
ENSG00000162817	C1orf115				537						1	537
ENSG00000162849	KIF26B				1100						1	1100
ENSG00000162852	CNST					439					1	439
ENSG00000162975	KCNF1		1088		957				48		3	697.666666666667
ENSG00000162989	KCNJ3		1102								1	1102
ENSG00000162998	FRZB		529								1	529
ENSG00000163001	CFAP36							479		383	2	431
ENSG00000163013	FBXO41	697	493								2	595
ENSG00000163032	VSNL1	95	85	34	89	66		154		120	7	91.8571428571429
ENSG00000163040	CCDC74A	670						377		315	3	454
ENSG00000163041	H3F3A				367					562	2	464.5
ENSG00000163050	COQ8A								232		1	232
ENSG00000163053	SLC16A14				561						1	561
ENSG00000163075	CFAP221				1037						1	1037
ENSG00000163104	SMARCAD1							582			1	582
ENSG00000163110	PDLIM5		1165							1191	2	1178
ENSG00000163170	BOLA3		263								1	263
ENSG00000163191	S100A11		346						262		2	304
ENSG00000163249	CCNYL1									538	1	538
ENSG00000163257	DCAF16					522					1	522
ENSG00000163273	NPPC	279				167					2	223
ENSG00000163285	GABRG1	452	238	240						140	4	267.5
ENSG00000163288	GABRB1				545						1	545
ENSG00000163319	MRPS18C					546					1	546
ENSG00000163328	GPR155	336		231							2	283.5
ENSG00000163378	EOGT		1048								1	1048
ENSG00000163399	ATP1A1	77	804							1039	3	640
ENSG00000163412	EIF4E3							641			1	641
ENSG00000163428	LRRC58		646								1	646
ENSG00000163453	IGFBP7		251		560			584			3	465
ENSG00000163463	KRTCAP2									457	1	457
ENSG00000163468	CCT3							554			1	554
ENSG00000163485	ADORA1		431								1	431
ENSG00000163512	AZI2									863	1	863
ENSG00000163527	STT3B				611					1210	2	910.5
ENSG00000163536	SERPINI1		58		47	56		314	229	68	6	128.666666666667
ENSG00000163602	RYBP			115							1	115
ENSG00000163629	PTPN13		767								1	767
ENSG00000163630	SYNPR	287	152		141	38		341	17	24	7	142.857142857143
ENSG00000163659	TIPARP		420			581					2	500.5
ENSG00000163682	RPL9		121		269		177	148		147	5	172.4
ENSG00000163683	SMIM14								378		1	378
ENSG00000163703	CRELD1				478						1	478
ENSG00000163743	RCHY1									887	1	887
ENSG00000163788	SNRK				1048						1	1048
ENSG00000163870	TPRA1					217					1	217
ENSG00000163875	MEAF6	188								1018	2	603
ENSG00000163888	CAMK2N2									971	1	971
ENSG00000163902	RPN1						225				1	225
ENSG00000163930	BAP1	820									1	820
ENSG00000163931	TKT	685			979						2	832
ENSG00000163950	SLBP							736			1	736
ENSG00000163956	LRPAP1	79			784						2	431.5
ENSG00000164008	C1orf50								341		1	341
ENSG00000164010	ERMAP				1147						1	1147
ENSG00000164031	DNAJB14									353	1	353
ENSG00000164032	H2AFZ				867		468	507			3	614
ENSG00000164040	PGRMC2		1161					446		496	3	701
ENSG00000164054	SHISA5		216								1	216
ENSG00000164061	BSN					656					1	656
ENSG00000164062	APEH							635			1	635
ENSG00000164066	INTU						430				1	430
ENSG00000164074	ABHD18								205		1	205
ENSG00000164076	CAMKV	86		77			491	448		798	5	380
ENSG00000164089	ETNPPL			500							1	500
ENSG00000164091	WDR82							671			1	671
ENSG00000164104	HMGB2						282			512	2	397
ENSG00000164105	SAP30							535			1	535
ENSG00000164114	MAP9							634			1	634
ENSG00000164116	GUCY1A1							279		925	2	602
ENSG00000164124	TMEM144			357							1	357
ENSG00000164125	GASK1B									1060	1	1060
ENSG00000164144	ARFIP1					304					1	304
ENSG00000164164	OTUD4				481						1	481
ENSG00000164171	ITGA2	362	540		834	263					4	499.75
ENSG00000164172	MOCS2	407									1	407
ENSG00000164176	EDIL3		156		452	98			80	572	5	271.6
ENSG00000164190	NIPBL		732								1	732
ENSG00000164211	STARD4				872	553					2	712.5
ENSG00000164241	C5orf63					20	58	178		117	4	93.25
ENSG00000164306	PRIMPOL		626								1	626
ENSG00000164309	CMYA5			502							1	502
ENSG00000164326	CARTPT	35	35	39	83	121	45	63	20	8	9	49.8888888888889
ENSG00000164327	RICTOR					403					1	403
ENSG00000164346	NSA2		1176							1073	2	1124.5
ENSG00000164398	ACSL6	720									1	720
ENSG00000164405	UQCRQ		68					663		1077	3	602.666666666667
ENSG00000164414	SLC35A1			207							1	207
ENSG00000164418	GRIK2					297			411		2	354
ENSG00000164434	FABP7	63						697		1107	3	622.333333333333
ENSG00000164442	CITED2		532					534			2	533
ENSG00000164576	SAP30L			587							1	587
ENSG00000164587	RPS14	75	130		79			172		113	5	113.8
ENSG00000164588	HCN1	466									1	466
ENSG00000164591	MYOZ3									169	1	169
ENSG00000164603	BMT2				337						1	337
ENSG00000164615	CAMLG				473	442					2	457.5
ENSG00000164619	BMPER	731									1	731
ENSG00000164683	HEY1				371	410					2	390.5
ENSG00000164687	FABP5						370				1	370
ENSG00000164691	TAGAP									256	1	256
ENSG00000164692	COL1A2		258								1	258
ENSG00000164713	BRI3	906	275		595						3	592
ENSG00000164715	LMTK2									1041	1	1041
ENSG00000164733	CTSB			585	604						2	594.5
ENSG00000164741	DLC1			340							1	340
ENSG00000164742	ADCY1		668								1	668
ENSG00000164754	RAD21	911									1	911
ENSG00000164776	PHKG1			317							1	317
ENSG00000164796	CSMD3		1131								1	1131
ENSG00000164823	OSGIN2				901						1	901
ENSG00000164828	SUN1				639						1	639
ENSG00000164830	OXR1				593			267			2	430
ENSG00000164885	CDK5	296		309							2	302.5
ENSG00000164897	TMUB1				1121						1	1121
ENSG00000164916	FOXK1							748			1	748
ENSG00000164919	COX6C				189	81		212		468	4	237.5
ENSG00000164924	YWHAZ		323			654	76				3	351
ENSG00000164929	BAALC	644									1	644
ENSG00000164953	TMEM67				715						1	715
ENSG00000164972	C9orf24							476			1	476
ENSG00000164975	SNAPC3		1153								1	1153
ENSG00000165006	UBAP1						443			680	2	561.5
ENSG00000165023	DIRAS2								233		1	233
ENSG00000165028	NIPSNAP3B		700			482					2	591
ENSG00000165060	FXN									886	1	886
ENSG00000165092	ALDH1A1		302		44	210		299			4	213.75
ENSG00000165097	KDM1B								242		1	242
ENSG00000165102	HGSNAT	863									1	863
ENSG00000165115	KIF27	759									1	759
ENSG00000165118	C9orf64									932	1	932
ENSG00000165119	HNRNPK		324		379					217	3	306.666666666667
ENSG00000165152	TMEM246		634					284		150	3	356
ENSG00000165169	DYNLT3		1047								1	1047
ENSG00000165194	PCDH19	93	622	241	221	101	77	107		722	8	273
ENSG00000165195	PIGA					114					1	114
ENSG00000165209	STRBP						305				1	305
ENSG00000165219	GAPVD1							707			1	707
ENSG00000165233	CARD19									724	1	724
ENSG00000165264	NDUFB6		553		363		223	666		175	5	396
ENSG00000165271	NOL6									1139	1	1139
ENSG00000165280	VCP	502			1019						2	760.5
ENSG00000165349	SLC7A3				632				193		2	412.5
ENSG00000165416	SUGT1		770								1	770
ENSG00000165434	PGM2L1	878	610		765						3	751
ENSG00000165443	PHYHIPL									707	1	707
ENSG00000165475	CRYL1			407							1	407
ENSG00000165478	HEPACAM						439				1	439
ENSG00000165487	MICU2								223		1	223
ENSG00000165502	RPL36AL									1028	1	1028
ENSG00000165507	DEPP1		1031								1	1031
ENSG00000165512	ZNF22								164		1	164
ENSG00000165525	NEMF							695		574	2	634.5
ENSG00000165553	NGB	470	1169		374					84	4	524.25
ENSG00000165632	TAF3			533							1	533
ENSG00000165633	VSTM4									685	1	685
ENSG00000165637	VDAC2	916									1	916
ENSG00000165644	COMTD1								97		1	97
ENSG00000165646	SLC18A2									30	1	30
ENSG00000165669	FAM204A		568								1	568
ENSG00000165699	TSC1			290							1	290
ENSG00000165704	HPRT1		314								1	314
ENSG00000165731	RET		789		614				165		3	522.666666666667
ENSG00000165757	JCAD	678									1	678
ENSG00000165775	FUNDC2						293				1	293
ENSG00000165782	PIP4P1				1073						1	1073
ENSG00000165795	NDRG2		513	91	74			71		1013	5	352.4
ENSG00000165802	NSMF				732						1	732
ENSG00000165821	SALL2									542	1	542
ENSG00000165914	TTC7B				1014		232				2	623
ENSG00000165943	MOAP1	924		463	506					953	4	711.5
ENSG00000165949	IFI27					105		411		446	3	320.666666666667
ENSG00000165959	CLMN				911						1	911
ENSG00000165973	NELL1	305		492		485	254				4	384
ENSG00000166002	SMCO4				619			638		166	3	474.333333333333
ENSG00000166006	KCNC2				485						1	485
ENSG00000166012	TAF1D		195								1	195
ENSG00000166111	SVOP							232			1	232
ENSG00000166136	NDUFB8		795		1031	440	101				4	591.75
ENSG00000166165	CKB			507	338			157	290		4	323
ENSG00000166169	POLL		841								1	841
ENSG00000166170	BAG5		566								1	566
ENSG00000166171	DPCD									1130	1	1130
ENSG00000166197	NOLC1					298					1	298
ENSG00000166206	GABRB3									307	1	307
ENSG00000166228	PCBD1			488							1	488
ENSG00000166250	CLMP							364			1	364
ENSG00000166257	SCN3B	543									1	543
ENSG00000166275	BORCS7	718									1	718
ENSG00000166292	TMEM100									997	1	997
ENSG00000166313	APBB1	605								885	2	745
ENSG00000166326	TRIM44		791								1	791
ENSG00000166337	TAF10		1162							443	2	802.5
ENSG00000166426	CRABP1							280	412		2	346
ENSG00000166436	TRIM66				1112						1	1112
ENSG00000166441	RPL27A		227			643					2	435
ENSG00000166444	ST5				923	288					2	605.5
ENSG00000166448	TMEM130	117	163	125	733	536	319	93		262	8	293.5
ENSG00000166454	ATMIN				350						1	350
ENSG00000166471	TMEM41B		944								1	944
ENSG00000166478	ZNF143	440									1	440
ENSG00000166501	PRKCB				1033					918	2	975.5
ENSG00000166508	MCM7	573									1	573
ENSG00000166546	BEAN1	823									1	823
ENSG00000166548	TK2					402					1	402
ENSG00000166557	TMED3		766								1	766
ENSG00000166562	SEC11C		499		538						2	518.5
ENSG00000166582	CENPV						427				1	427
ENSG00000166595	CIAO2B		852							570	2	711
ENSG00000166598	HSP90B1									776	1	776
ENSG00000166619	BLCAP	434	754				297	505		709	5	539.8
ENSG00000166681	BEX3	608	132		198	220	83	138		678	7	293.857142857143
ENSG00000166689	PLEKHA7		1074								1	1074
ENSG00000166710	B2M		133		92	590	12	694			5	304.2
ENSG00000166770	ZNF667-AS1									655	1	655
ENSG00000166780	BMERB1				1066						1	1066
ENSG00000166793	YPEL4								167		1	167
ENSG00000166794	PPIB				756						1	756
ENSG00000166797	CIAO2A						154				1	154
ENSG00000166847	DCTN5	664							260		2	462
ENSG00000166848	TERF2IP	806		547							2	676.5
ENSG00000166862	CACNG2						197				1	197
ENSG00000166863	TAC3						163	37			2	100
ENSG00000166887	VPS39	961									1	961
ENSG00000166900	STX3			126							1	126
ENSG00000166908	PIP4K2C					576					1	576
ENSG00000166912	MTMR10									396	1	396
ENSG00000166913	YWHAB	527		282	188	260				212	5	293.8
ENSG00000166922	SCG5	52	845	71	158	389		199		261	7	282.142857142857
ENSG00000166925	TSC22D4		240	437	575						3	417.333333333333
ENSG00000166938	DIS3L				511						1	511
ENSG00000166946	CCNDBP1	745	518								2	631.5
ENSG00000166963	MAP1A				1096		118	356			3	523.333333333333
ENSG00000166971	AKTIP									1043	1	1043
ENSG00000166974	MAPRE2	137	874		159						3	390
ENSG00000167005	NUDT21						203				1	203
ENSG00000167088	SNRPD1		834							1020	2	927
ENSG00000167114	SLC27A4			251							1	251
ENSG00000167123	CERCAM						96				1	96
ENSG00000167178	ISLR2		959								1	959
ENSG00000167186	COQ7							607			1	607
ENSG00000167191	GPRC5B							130			1	130
ENSG00000167196	FBXO22									799	1	799
ENSG00000167202	TBC1D2B		882								1	882
ENSG00000167232	ZNF91				982						1	982
ENSG00000167257	RNF214					222					1	222
ENSG00000167281	RBFOX3									508	1	508
ENSG00000167283	ATP5MG				192	226		686			3	368
ENSG00000167315	ACAA2				703						1	703
ENSG00000167371	PRRT2			323	645	267		472		751	5	491.6
ENSG00000167377	ZNF23		686								1	686
ENSG00000167461	RAB8A					394					1	394
ENSG00000167468	GPX4		799							826	2	812.5
ENSG00000167515	TRAPPC2L				635						1	635
ENSG00000167523	SPATA33						321				1	321
ENSG00000167526	RPL13		810		410	495	258				4	493.25
ENSG00000167535	CACNB3	404		509						598	3	503.666666666667
ENSG00000167549	CORO6			415						283	2	349
ENSG00000167552	TUBA1A				368	311	79	97		66	5	184.2
ENSG00000167578	RAB4B	934									1	934
ENSG00000167614	TTYH1	948	370		951					1136	4	851.25
ENSG00000167619	TMEM145				419						1	419
ENSG00000167642	SPINT2		689		210	478				452	4	457.25
ENSG00000167654	ATCAY				924						1	924
ENSG00000167657	DAPK3								444		1	444
ENSG00000167658	EEF2							664			1	664
ENSG00000167680	SEMA6B		889								1	889
ENSG00000167699	GLOD4	367									1	367
ENSG00000167702	KIFC2	150									1	150
ENSG00000167733	HSD11B1L									420	1	420
ENSG00000167770	OTUB1			562		331					2	446.5
ENSG00000167772	ANGPTL4					77					1	77
ENSG00000167775	CD320									1051	1	1051
ENSG00000167799	NUDT8								111		1	111
ENSG00000167815	PRDX2		1159								1	1159
ENSG00000167881	SRP68							699			1	699
ENSG00000167889	MGAT5B							379			1	379
ENSG00000167904	TMEM68	832									1	832
ENSG00000167972	ABCA3									1168	1	1168
ENSG00000167985	SDHAF2				917						1	917
ENSG00000167996	FTH1		315	83		341		224		357	5	264
ENSG00000168000	BSCL2		495	171		161	253	143		85	6	218
ENSG00000168028	RPSA							327		339	2	333
ENSG00000168036	CTNNB1									1064	1	1064
ENSG00000168092	PAFAH1B2		655								1	655
ENSG00000168135	KCNJ4				1038						1	1038
ENSG00000168209	DDIT4		669	294							2	481.5
ENSG00000168243	GNG4					208					1	208
ENSG00000168275	COA6									568	1	568
ENSG00000168283	BMI1		259							1141	2	700
ENSG00000168309	FAM107A	675									1	675
ENSG00000168314	MOBP		749	203	762			105		168	5	397.4
ENSG00000168374	ARF4		514								1	514
ENSG00000168439	STIP1				760						1	760
ENSG00000168461	RAB31				385						1	385
ENSG00000168488	ATXN2L					531					1	531
ENSG00000168490	PHYHIP	447	377	299					87		4	302.5
ENSG00000168502	MTCL1				895						1	895
ENSG00000168517	HEXIM2						246				1	246
ENSG00000168522	FNTA				381					1047	2	714
ENSG00000168575	SLC20A2					561					1	561
ENSG00000168591	TMUB2									609	1	609
ENSG00000168653	NDUFS5		931				323	342		474	4	517.5
ENSG00000168675	LDLRAD4					538					1	538
ENSG00000168701	TMEM208									1121	1	1121
ENSG00000168710	AHCYL1		210	296		188		98	407		5	239.8
ENSG00000168734	PKIG			521							1	521
ENSG00000168763	CNNM3	457									1	457
ENSG00000168785	TSPAN5							266			1	266
ENSG00000168807	SNTB2					620					1	620
ENSG00000168818	STX18							688			1	688
ENSG00000168824	NSG1	681		588		609	186			184	5	449.6
ENSG00000168843	FSTL5				384			140	358		3	294
ENSG00000168875	SOX14			139	802			110			3	350.333333333333
ENSG00000168913	ENHO		239		992	582					3	604.333333333333
ENSG00000168917	SLC35G2				848						1	848
ENSG00000168952	STXBP6							238			1	238
ENSG00000168959	GRM5				586			642			2	614
ENSG00000168993	CPLX1		708						56	126	3	296.666666666667
ENSG00000169006	NTSR2		278								1	278
ENSG00000169018	FEM1B	883			922						2	902.5
ENSG00000169019	COMMD8	687	1152								2	919.5
ENSG00000169020	ATP5ME				308	452				579	3	446.333333333333
ENSG00000169021	UQCRFS1	954	690								2	822
ENSG00000169032	MAP2K1		979		227						2	603
ENSG00000169035	KLK7	369		535						260	3	388
ENSG00000169045	HNRNPH1						413				1	413
ENSG00000169085	VXN			542							1	542
ENSG00000169093	ASMTL									501	1	501
ENSG00000169100	SLC25A6	529									1	529
ENSG00000169116	PARM1						400			308	2	354
ENSG00000169139	UBE2V2		1145			629				745	3	839.666666666667
ENSG00000169155	ZBTB43							591			1	591
ENSG00000169180	XPO6	455									1	455
ENSG00000169184	MN1		515						220	338	3	357.666666666667
ENSG00000169189	NSMCE1		327	155							2	241
ENSG00000169213	RAB3B	351								906	2	628.5
ENSG00000169217	CD2BP2		716								1	716
ENSG00000169220	RGS14								140	764	2	452
ENSG00000169231	THBS3				757						1	757
ENSG00000169255	B3GALNT1				319						1	319
ENSG00000169282	KCNAB1		449		525			458		736	4	542
ENSG00000169297	NR0B1		1120							613	2	866.5
ENSG00000169302	STK32A					379					1	379
ENSG00000169439	SDC2		90		163				382		3	211.666666666667
ENSG00000169499	PLEKHA2	856							180		2	518
ENSG00000169515	CCDC8			127							1	127
ENSG00000169567	HINT1	444	639	546	123		89	253		336	7	347.142857142857
ENSG00000169599	NFU1									652	1	652
ENSG00000169641	LUZP1									1213	1	1213
ENSG00000169710	FASN									1010	1	1010
ENSG00000169714	CNBP		649				150				2	399.5
ENSG00000169715	MT1E		999			314		398		637	4	587
ENSG00000169727	GPS1						367				1	367
ENSG00000169744	LDB2		266								1	266
ENSG00000169750	RAC3	240									1	240
ENSG00000169756	LIMS1								316		1	316
ENSG00000169760	NLGN1				1095						1	1095
ENSG00000169764	UGP2	925									1	925
ENSG00000169813	HNRNPF		480								1	480
ENSG00000169826	CSGALNACT2				1057					703	2	880
ENSG00000169851	PCDH7	180	284		412	436		693		484	6	414.833333333333
ENSG00000169862	CTNND2		947						225		2	586
ENSG00000169891	REPS2									735	1	735
ENSG00000169900	PYDC1									197	1	197
ENSG00000169905	TOR1AIP2		1158								1	1158
ENSG00000169926	KLF13			526							1	526
ENSG00000169955	ZNF747				862						1	862
ENSG00000169992	NLGN2									489	1	489
ENSG00000170011	MYRIP	345			886						2	615.5
ENSG00000170017	ALCAM		37	271	72	261	62	168		59	7	132.857142857143
ENSG00000170027	YWHAG		704	201	179					278	4	340.5
ENSG00000170075	GPR37L1							732		786	2	759
ENSG00000170091	NSG2	599							388		2	493.5
ENSG00000170162	VGLL2	959	604	461	390						4	603.5
ENSG00000170242	USP47									1162	1	1162
ENSG00000170270	GON7						333				1	333
ENSG00000170315	UBB		176		77	52	47	87	253	782	7	210.571428571429
ENSG00000170324	FRMPD2	143	226		145			216	406		5	227.2
ENSG00000170325	PRDM10					384					1	384
ENSG00000170345	FOS	257	653	215		136		258			5	303.8
ENSG00000170348	TMED10		1168								1	1168
ENSG00000170364	SETMAR								179		1	179
ENSG00000170381	SEMA3E	658									1	658
ENSG00000170382	LRRN2	424								528	2	476
ENSG00000170419	VSTM2A	476	166		601			222		244	5	341.8
ENSG00000170458	CD14			458		157				441	3	352
ENSG00000170500	LONRF2	260								704	2	482
ENSG00000170525	PFKFB3								275		1	275
ENSG00000170540	ARL6IP1				515						1	515
ENSG00000170558	CDH2									645	1	645
ENSG00000170759	KIF5B		1144								1	1144
ENSG00000170854	RIOX2	894									1	894
ENSG00000170871	KIAA0232				1076						1	1076
ENSG00000170889	RPS9				908	667					2	787.5
ENSG00000170892	TSEN34							558			1	558
ENSG00000170893	TRH	11	48	18	36	21			15	265	7	59.1428571428572
ENSG00000170906	NDUFA3					392				374	2	383
ENSG00000170919	TPT1-AS1								442		1	442
ENSG00000170955	CAVIN3					420					1	420
ENSG00000170989	S1PR1		837								1	837
ENSG00000171004	HS6ST2	91	160	58	541			502		231	6	263.833333333333
ENSG00000171130	ATP6V0E2		360								1	360
ENSG00000171132	PRKCE		1148		346					650	3	714.666666666667
ENSG00000171148	TADA3						419				1	419
ENSG00000171150	SOCS5									792	1	792
ENSG00000171159	C9orf16	421		388		622				178	4	402.25
ENSG00000171189	GRIK1									628	1	628
ENSG00000171208	NETO2	643			580						2	611.5
ENSG00000171223	JUNB		839								1	839
ENSG00000171243	SOSTDC1	368		438	133	70		353			5	272.4
ENSG00000171246	NPTX1	228	75	82	263	186	407	51		271	8	195.375
ENSG00000171302	CANT1	376									1	376
ENSG00000171314	PGAM1							576			1	576
ENSG00000171368	TPPP		526								1	526
ENSG00000171385	KCND3							749			1	749
ENSG00000171408	PDE7B								91		1	91
ENSG00000171435	KSR2	951									1	951
ENSG00000171444	MCC					437					1	437
ENSG00000171450	CDK5R2								400		1	400
ENSG00000171451	DSEL							730			1	730
ENSG00000171456	ASXL1								389		1	389
ENSG00000171467	ZNF318	889						632		747	3	756
ENSG00000171476	HOPX		40		73	421		240		72	5	169.2
ENSG00000171530	TBCA		194							847	2	520.5
ENSG00000171533	MAP6	706	1183							584	3	824.333333333333
ENSG00000171540	OTP		116	98	193	325	49	126	206	12	8	140.625
ENSG00000171551	ECEL1	773	95	250	150		36	390		159	7	264.714285714286
ENSG00000171552	BCL2L1		826								1	826
ENSG00000171587	DSCAM									1044	1	1044
ENSG00000171603	CLSTN1				1055			408			2	731.5
ENSG00000171604	CXXC5							609			1	609
ENSG00000171617	ENC1		487		320			681			3	496
ENSG00000171634	BPTF		787								1	787
ENSG00000171680	PLEKHG5				480						1	480
ENSG00000171695	LKAAEAR1			523							1	523
ENSG00000171703	TCEA2	145									1	145
ENSG00000171714	ANO5							340			1	340
ENSG00000171724	VAT1L		357	150	181		66	75		165	6	165.666666666667
ENSG00000171735	CAMTA1	528			466						2	497
ENSG00000171858	RPS21	129	1029		174	115		70		824	6	390.166666666667
ENSG00000171862	PTEN	280		390							2	335
ENSG00000171863	RPS7	200	127		216			370		325	5	247.6
ENSG00000171865	RNASEH1	438									1	438
ENSG00000171867	PRNP	268			160					813	3	413.666666666667
ENSG00000171877	FRMD5						437				1	437
ENSG00000171885	AQP4	156	44	64	107		352	39	75		7	119.571428571429
ENSG00000171914	TLN2		997		567	177					3	580.333333333333
ENSG00000171951	SCG2	42	101	167	64	27	166	183		58	8	101
ENSG00000171956	FOXB1			380							1	380
ENSG00000172020	GAP43		463		184	104		74	54	123	6	167
