symbol	dx
BMP1	MDD
RCBTB1	MDD
ID4	MDD
ZNF268	MDD
COMTD1	MDD
KLF7	MDD
SRGAP3	MDD
ELN	MDD
SEC31A	MDD
RP11-345J4.3	MDD
SHMT1	MDD
CDCA7L	MDD
LSM4	MDD
CYSTM1	MDD
WDR78	MDD
OTUD7A	MDD
LL21NC02-1C16.1	MDD
SLC35B4	MDD
WNT2B	MDD
BTRC	MDD
HBP1	MDD
DCAF17	MDD
GOLGA3	MDD
XPO1	MDD
HIRIP3	MDD
C2orf44	MDD
ARFGAP3	MDD
AC004840.9	MDD
KIAA1715	MDD
ST20	MDD
AC005235.1	MDD
LETM2	MDD
RP11-408A13.3	MDD
LMF1	MDD
MON1B	MDD
TMCC1-AS1	MDD
RP11-293M10.5	MDD
2-Sep	MDD
FBXL4	MDD
GTDC1	MDD
PSMC3	MDD
UBE2Z	MDD
LRRC37A2	MDD
RAPGEF5	MDD
ACSL3	MDD
LTBP4	MDD
RELT	MDD
DECR2	MDD
CCDC134	MDD
CDC25B	MDD
SPEF1	MDD
GABRB1	MDD
GABRA1	MDD
RAB5CP1	MDD
GTPBP3	MDD
NAP1L1	MDD
RP11-298I3.1	MDD
NEK10	MDD
P2RX4	MDD
HCG11	MDD
STMN3	MDD
MICALL2	MDD
MKRN1	MDD
NDUFA13	MDD
RPL5P14	MDD
FES	MDD
KLHL32	MDD
MRPL10	MDD
RRP1	MDD
TTC28-AS1	MDD
ASS1P10	MDD
FAM86DP	MDD
CTA-217C2.1	MDD
C8orf44	MDD
BCAS2	MDD
SAAL1	MDD
SYCE1L	MDD
NUP50	MDD
ZUFSP	MDD
BRD8	MDD
UBXN6	MDD
DEF8	MDD
NR1H3	MDD
C10orf107	MDD
PRICKLE4	MDD
LINC01122	MDD
TBCE	MDD
IGF1R	MDD
RP11-380O24.1	MDD
ATP5J2	MDD
STK33	MDD
COL20A1	MDD
RN7SL656P	MDD
STMN1	MDD
GUF1	MDD
POGK	MDD
HNRNPH3	MDD
ZNF584	MDD
CTD-2303H24.2	MDD
NPDC1	MDD
HLA-DRB5	MDD
C18orf8	MDD
RP11-196E1.3	MDD
FAXC	MDD
GALNTL6	MDD
8-Mar	MDD
RBM23	MDD
SAMD10	MDD
PTBP2	MDD
HEYL	MDD
CDKL2	MDD
DDX18	MDD
RP11-156L14.1	MDD
GTF2H3	MDD
NLGN1	MDD
ZNF26	MDD
CAMK2N1	MDD
MIPEP	MDD
CC2D2A	MDD
COX8A	MDD
METTL13	MDD
LRRN3	MDD
KCNIP2	MDD
RP11-121C2.2	MDD
SUMO2P17	MDD
DDX11	MDD
ZCCHC2	MDD
SP4	MDD
DMXL2	MDD
MAP7D1	MDD
FAM103A1	MDD
PBLD	MDD
PTPN13	MDD
BRD3	MDD
NEIL1	MDD
SETD9	MDD
HYAL3	MDD
ZSCAN16	MDD
PGAM1	MDD
OGFOD2	MDD
ZNF44	MDD
TOP3A	MDD
NCALD	MDD
CUZD1	MDD
WIPI2	MDD
KB-1507C5.2	MDD
TMEM219	MDD
ENC1	MDD
DIS3L	MDD
AC159540.14	MDD
IQCB1	MDD
CEP57	MDD
ADTRP	MDD
ADK	MDD
BCO2	MDD
HAX1	MDD
SLC41A3	MDD
FGFBP3	MDD
KIF1A	MDD
RP11-300A12.2	MDD
COMT	MDD
ZNF681	MDD
LPAR1	MDD
RN7SL199P	MDD
MED20	MDD
TRUB1	MDD
MIR4500HG	MDD
UBE2Q2L	MDD
CALM3	MDD
SRSF10	MDD
NHLRC3	MDD
RP11-163N6.2	MDD
KTN1	MDD
RP11-797H7.5	MDD
THAP10	MDD
RP11-713P17.3	MDD
C7orf73	MDD
FAM63A	MDD
KPNB1	MDD
RSPH4A	MDD
MUC20	MDD
LRRC37A	MDD
FARP2	MDD
ZNF428	MDD
ZNF544	MDD
TMEM244	MDD
ITGB2-AS1	MDD
TMOD2	MDD
SSSCA1	MDD
C12orf43	MDD
GAS2L1	MDD
USP34	MDD
LINC00473	MDD
FAM86HP	MDD
KIAA1109	MDD
CCDC171	MDD
NUP133	MDD
MTCH2	MDD
COMMD7	MDD
FAM120B	MDD
EIF4E3	MDD
EMX1	MDD
PLA2G4B	MDD
COPZ1	MDD
SNAP91	MDD
MAPK10	MDD
GRK4	MDD
SPON2	MDD
ZNF419	MDD
BX322557.10	MDD
KIAA1468	MDD
JMJD7	MDD
BZRAP1-AS1	MDD
GNPTAB	MDD
CARS	MDD
ANO7	MDD
MLXIPL	MDD
MGST1	MDD
G2E3	MDD
ERI1	MDD
PGS1	MDD
WDR41	MDD
NKIRAS1	MDD
TTC30A	MDD
TRMT2A	MDD
PDS5A	MDD
HDAC2	MDD
KIAA0930	MDD
CDK17	MDD
ACTR1B	MDD
RP1-265C24.8	MDD
NLE1	MDD
DESI1	MDD
SLC39A1	MDD
POLR1E	MDD
CLIP1	MDD
ENKUR	MDD
POLA2	MDD
WDR5B	MDD
RP4-782G3.1	MDD
TRMT61B	MDD
SLCO1C1	MDD
RP11-9G1.3	MDD
AKAP5	MDD
RP11-98D18.15	MDD
STK17A	MDD
KAT2B	MDD
FAM211B	MDD
RB1CC1	MDD
YTHDC2	MDD
ICA1L	MDD
AC005540.3	MDD
LINC00909	MDD
BLZF1	MDD
ZNF407	MDD
ASPHD1	MDD
ZFAND4	MDD
ULBP2	MDD
AMPD2	MDD
SNAP47	MDD
L3HYPDH	MDD
DPP6	MDD
AGBL3	MDD
SCAND2P	MDD
VPS52	MDD
PNRC2	MDD
CD8A	MDD
MTFR1	MDD
SETD3	MDD
FAM200B	MDD
CTD-3138B18.5	MDD
MEF2BNB-MEF2B	MDD
TRIM13	MDD
PCDHB2	MDD
REEP5	MDD
COG6	MDD
FBXO34	MDD
TIMP4	MDD
RP11-680F8.1	MDD
PROX1-AS1	MDD
ZBTB1	MDD
NEK11	MDD
MPDZ	MDD
SEC16B	MDD
TTLL7	MDD
CDKN2C	MDD
TRIM36	MDD
AFAP1	MDD
C12orf23	MDD
NUCB2	MDD
PBX1	MDD
POLR3D	MDD
ECHS1	MDD
FBXO8	MDD
RP11-439E19.10	MDD
TAPBP	MDD
MAP1B	MDD
CENPBD1	MDD
STRC	MDD
STRBP	MDD
PSMD14	MDD
RP11-169K16.8	MDD
TANC2	MDD
SDCBP2	MDD
C20orf112	MDD
CCDC58	MDD
CLCN3	MDD
SAPCD2	MDD
MGAT1	MDD
DGKZ	MDD
MAPKBP1	MDD
RIMS3	MDD
EIF1B	MDD
TXNL1	MDD
WSB2	MDD
AC011330.5	MDD
ARHGEF7	MDD
DCXR	MDD
SYCE1	MDD
RIPK2	MDD
AKAP10	MDD
RP11-215H22.1	MDD
NME7	MDD
C11orf1	MDD
DTNBP1	MDD
CCDC169	MDD
AKR1A1	MDD
HLA-DPA1	MDD
ARFGAP1	MDD
SMCR8	MDD
CHP2	MDD
UPF3A	MDD
PNRC1	MDD
SLC25A5P5	MDD
RP11-18I14.10	MDD
SDHAP1	MDD
AKT3	MDD
RANBP9	MDD
FLJ27365	MDD
DRG2	MDD
KCTD7	MDD
ZSCAN21	MDD
LETMD1	MDD
TPGS2	MDD
TRPT1	MDD
PDK1	MDD
ADRA1D	MDD
SCN9A	MDD
FBXO10	MDD
PPP1CB	MDD
PTPN5	MDD
KANSL1-AS1	MDD
ZNF271	MDD
PHYHIPL	MDD
OSGIN2	MDD
PIK3C2A	MDD
SNRPG	MDD
MMP24	MDD
ZNF236	MDD
RAB6A	MDD
RP11-561I11.3	MDD
TNK2	MDD
STARD13-AS	MDD
SOWAHC	MDD
SLC25A26	MDD
MEIS2	MDD
MRPL30	MDD
CHCHD5	MDD
RP11-91G21.1	MDD
CHFR	MDD
PRRX1	MDD
C1QTNF7	MDD
TMEM140	MDD
SMAP1	MDD
SRP19	MDD
TXNDC15	MDD
AC097662.2	MDD
NPC1	MDD
EFTUD1P1	MDD
RMND5A	MDD
TM7SF3	MDD
SLC37A1	MDD
RBFOX1	MDD
ATG7	MDD
NEBL	MDD
DIABLO	MDD
COA1	MDD
MDH2	MDD
CAMSAP1	MDD
HYI	MDD
FAM160B2	MDD
LINC00205	MDD
RP11-799B12.4	MDD
SAMD4B	MDD
AC021593.1	MDD
CAPRIN2	MDD
AGAP4	MDD
USP32	MDD
RNF157	MDD
DNM1	MDD
RP11-680G24.5	MDD
RAD51B	MDD
NHP2L1	MDD
RP11-182J1.14	MDD
SOHLH2	MDD
ARMC6	MDD
RP11-551L14.1	MDD
KISS1R	MDD
CAPZA2	MDD
RP11-1365D11.1	MDD
ITGA4	MDD
IL21R-AS1	MDD
MRPL45P2	MDD
RASSF1	MDD
APRT	MDD
BIN1	MDD
NDUFAF1	MDD
SPATA7	MDD
RNF219-AS1	MDD
RHOBTB3	MDD
RP11-80H5.9	MDD
PCDHB3	MDD
RP1-97D16.1	MDD
MAN1B1	MDD
FHIT	MDD
BSN-AS2	MDD
RP11-408A13.4	MDD
POLR2G	MDD
CCNK	MDD
CEP44	MDD
LZTS2	MDD
EPS8L2	MDD
FARS2	MDD
SPATA20	MDD
SLC4A8	MDD
CSPG4P10	MDD
PSMD5-AS1	MDD
DUTP6	MDD
ZBTB6	MDD
BTAF1	MDD
TMEM218	MDD
CTD-2366F13.2	MDD
RHOT1	MDD
RP11-488L18.6	MDD
EIF4E2	MDD
ANAPC5	MDD
RP11-686O6.2	MDD
NCOA6	MDD
CTC-498M16.4	MDD
ABHD4	MDD
GOLPH3L	MDD
UNC50	MDD
RP11-5P18.5	MDD
ZNF391	MDD
RP11-456J20.1	MDD
RP11-1055B8.3	MDD
KIAA1211L	MDD
PCDH10	MDD
ATP13A5-AS1	MDD
WASF3	MDD
BANF1	MDD
ZNF197	MDD
RHOA	MDD
AL031118.1	MDD
AL049840.4	MDD
ZSCAN26	MDD
KIAA1143	MDD
AL049840.3	MDD
VRK2	MDD
ZC3H7B	MDD
ANKK1	MDD
AL121944.1	MDD
B3GLCT	MDD
RPL10AP1	MDD
KLHDC8B	MDD
TRIM8	MDD
TRAIP	MDD
MOB4	MDD
SDK1	MDD
KLF11	MDD
AC114284.1	MDD
AGAP2-AS1	MDD
AC025165.5	MDD
PPP3CA	MDD
ZNF602P	MDD
EPHB2	MDD
TAL1	MDD
PCDHA2	MDD
LINC02060	MDD
USP28	MDD
AP000880.1	MDD
FKBP1BP1	MDD
ZBTB37	MDD
PCLO	MDD
ZNF204P	MDD
PRR34-AS1	MDD
SLC45A1	MDD
LINC01954	MDD
TMEM161B	MDD
EEF1AKMT3	MDD
CTTNBP2	MDD
SNCA-AS1	MDD
BTN2A3P	MDD
AC004878.3	MDD
CSMD2	MDD
LRP11	MDD
AC104794.2	MDD
KATNA1	MDD
AC006254.1	MDD
ZNF442	MDD
GRIK2	MDD
ARHGAP1	MDD
AL513329.1	MDD
ATP23	MDD
ISLR	MDD
ENPP7P2	MDD
AC131571.1	MDD
AL133338.1	MDD
AL591845.1	MDD
MSH6	MDD
MRM2	MDD
PRSS51	MDD
SELENBP1	MDD
PXDNL	MDD
AL355312.2	MDD
PPTC7	MDD
DALRD3	MDD
AC010931.3	MDD
LINC01550	MDD
CNMD	MDD
RILPL1	MDD
MTERF1	MDD
RNF170	MDD
AP000662.2	MDD
INAFM1	MDD
LINC01102	MDD
AC010931.2	MDD
CDK2AP1	MDD
GLCE	MDD
PLCL1	MDD
CD276	MDD
AC134772.1	MDD
AC079315.1	MDD
MYH15	MDD
AL022328.4	MDD
AC084125.2	MDD
ISLR2	MDD
URI1	MDD
SAMD3	MDD
TDRKH-AS1	MDD
DUX4L27	MDD
BNC2	MDD
AL583839.1	MDD
SAMD8	MDD
CPSF7	MDD
LGALS3	MDD
FLJ20021	MDD
AC124016.2	MDD
CSNK1G1	MDD
ANKRD7	MDD
FBXW12	MDD
RABEPK	MDD
KCNT2	MDD
SENP7	MDD
LRRC7	MDD
GNAZ	MDD
TUSC1	MDD
CDH6	MDD
CACYBP	MDD
COQ8A	MDD
ZBTB41	MDD
RUNX1T1	MDD
SART3	MDD
AC008267.2	MDD
CCDC32	MDD
TSTD3	MDD
S1PR5	MDD
SNU13	MDD
FNIP2	MDD
ANKIB1	MDD
PCED1B	MDD
CEP89	MDD
PRMT6	MDD
FANCL	MDD
AC048351.1	MDD
TOX3	MDD
NRDC	MDD
AP004608.1	MDD
ZNFX1	MDD
CALHM2	MDD
MEF2C	MDD
RNF19B	MDD
AL591848.2	MDD
AL138762.1	MDD
SLC38A3	MDD
LINC00963	MDD
ASAP1	MDD
HACD2	MDD
B3GALT4	MDD
PROSER1	MDD
RSRC1	MDD
MAGI2	MDD
PDE10A	MDD
SCAI	MDD
MVB12A	MDD
PSMG3	MDD
AC009237.3	MDD
TSHZ2	MDD
P2RY6	MDD
FKBP2	MDD
CD40	MDD
LUZP2	MDD
CPEB3	MDD
5-Mar	MDD
AC010547.5	MDD
SETX	MDD
MRC2	MDD
AL589765.7	MDD
CR936218.2	MDD
THAP9	MDD
FBXL5	MDD
CALHM1	MDD
ARAP3	MDD
IMP3	MDD
ERICH5	MDD
PEBP1	MDD
C2CD3	MDD
AC068768.1	MDD
LY75	MDD
LINC01220	MDD
BEND4	MDD
HTR3B	MDD
RPL12P30	MDD
DNAJC4	MDD
ORC4	MDD
WDCP	MDD
LINC01415	MDD
HS3ST1	MDD
OTUD6B-AS1	MDD
KDM6B	MDD
CDC23	MDD
PGAM1P4	MDD
CEP97	MDD
PEX1	MDD
AC005821.1	MDD
CHSY1	MDD
ZSCAN2	MDD
IMMP2L	MDD
SPPL2C	MDD
TSPY26P	MDD
TRAF3IP2	MDD
AL121845.3	MDD
NALCN-AS1	MDD
DARS-AS1	MDD
HSF2BP	MDD
NBN	MDD
PIP4K2C	MDD
CTSA	MDD
TBX6	MDD
ZNF603P	MDD
AC078846.1	MDD
OLFML2A	MDD
AP004372.1	MDD
AC096586.1	MDD
AKR7A2	MDD
ITPRIP	MDD
PDE7A	MDD
GNA12	MDD
RNF34	MDD
RAD23B	MDD
CENPX	MDD
CPSF1	MDD
GPR89P	MDD
SEMA6D	MDD
TXNDC12	MDD
DNAJC27-AS1	MDD
LIN54	MDD
AC102941.1	MDD
AC078778.1	MDD
KIF20B	MDD
NRDE2	MDD
LINC01089	MDD
PQLC2L	MDD
LRRC34	MDD
SYT9	MDD
AC068831.1	MDD
FBXO11	MDD
AC007541.1	MDD
PRPF6	MDD
DTX2P1	MDD
ZNF480	MDD
AC026191.1	MDD
SLC5A9	MDD
AC012645.1	MDD
PBRM1	MDD
AL137127.1	MDD
NMB	MDD
LY86-AS1	MDD
PAPD5	MDD
TXNDC9	MDD
PLXND1	MDD
DENND1A	MDD
NET1	MDD
MTMR2	MDD
ALG5	MDD
CADPS	MDD
CEP350	MDD
TUBA4A	MDD
SFTA1P	MDD
VPS28	MDD
CARTPT	MDD
RBM27	MDD
TRPS1	MDD
AL159169.2	MDD
MIR646HG	MDD
RN7SL471P	MDD
CD2BP2	MDD
AC010857.1	MDD
HS2ST1	MDD
IRS2	MDD
RBMS3	MDD
ITGB6	MDD
SELENOP	MDD
AIMP2	MDD
GPR52	MDD
LINC00578	MDD
EML3	MDD
SNAPC1	MDD
MGAT5B	MDD
JKAMP	MDD
AC120114.1	MDD
SMARCA4	MDD
DIAPH3	MDD
ZFYVE1	MDD
KIAA1958	MDD
AMD1P3	MDD
NKAIN4	MDD
FAM208A	MDD
LINC02210	MDD
COL19A1	MDD
BX322557.1	MDD
WDR60	MDD
AC017099.1	MDD
SATB2-AS1	MDD
AC107983.2	MDD
LRRC4	MDD
PTPRD	MDD
KIAA0391	MDD
SLC8A3	MDD
PTPN12	MDD
PIGZ	MDD
TMEM117	MDD
AL844908.2	MDD
TMX2	MDD
LRRN2	MDD
DOCK4	MDD
TMEM155	MDD
URAHP	MDD
CNGA3	MDD
AC023886.1	MDD
ANKS1B	MDD
NUP50-AS1	MDD
TDP1	MDD
IRAK3	MDD
TESMIN	MDD
ITPR3	MDD
AL365205.1	MDD
OSBPL9	MDD
SKA2	MDD
CYP4F11	MDD
EP300	MDD
GLYR1	MDD
PMS2P5	MDD
AP3M1	MDD
AL450998.1	MDD
ANO10	MDD
FAM83G	MDD
ZBTB11-AS1	MDD
EPC2	MDD
IFI44L	MDD
TAS2R19	MDD
ATP2C1	MDD
SIK2	MDD
CFTR	MDD
HLA-DPB2	MDD
LOXHD1	MDD
PKP4	MDD
KIAA0556	MDD
LINC01301	MDD
AC040174.1	MDD
AC131097.2	MDD
KDELR3	MDD
CA5A	MDD
FERMT3	MDD
PDZK1P1	MDD
ZNF19	MDD
CGGBP1	MDD
TSR3	MDD
EIF5AL1	MDD
MAPRE3	MDD
ATG14	MDD
AL358933.1	MDD
AL355994.3	MDD
STK32A	MDD
MAP3K5	MDD
C1orf64	MDD
INAVA	MDD
AP000662.1	MDD
AP001767.2	MDD
LRRK2	MDD
VKORC1L1	MDD
DOPEY1	MDD
TEAD2	MDD
LINC00933	MDD
UGDH	MDD
SYT15	MDD
ST6GAL1	MDD
WDR73	MDD
GLOD4	MDD
ERP44	MDD
MTRF1LP1	MDD
AC006252.1	MDD
AC006058.1	MDD
AMPH	MDD
AC127459.2	MDD
AC008966.2	MDD
AC005829.1	MDD
KRT31	MDD
CSPG4P12	MDD
AC120049.1	MDD
ZNF670-ZNF695	MDD
HLA-DRB1	MDD
AL132780.1	MDD
AC108475.1	MDD
HMGB1P31	MDD
PSME4	MDD
LY6E	MDD
STYX	MDD
CDH13	MDD
AL080317.3	MDD
CACNA1E	MDD
AC092652.1	MDD
AC011330.1	MDD
RNFT1	MDD
AC064836.3	MDD
FRMPD1	MDD
MARK4	MDD
TNIP3	MDD
AC107068.1	MDD
DNMBP	MDD
OSTN	MDD
DIRC2	MDD
CLK3	MDD
KIAA0319	MDD
DMGDH	MDD
AC004690.2	MDD
CCDC117	MDD
GTSF1	MDD
WDHD1	MDD
AC243562.2	MDD
C14orf2	MDD
ARHGAP18	MDD
C1GALT1	MDD
AC012508.2	MDD
HS3ST5	MDD
BCAP29	MDD
SDR9C7	MDD
GDPD1	MDD
FKBP9	MDD
PLCB3	MDD
MTA3	MDD
PPIL1	MDD
TMPRSS5	MDD
TDRKH	MDD
AC090772.3	MDD
PRR4	MDD
AL121983.2	MDD
ZSCAN30	MDD
FNBP4	MDD
DDX58	MDD
SORCS3	MDD
HIST1H4L	MDD
CTNNA3	MDD
SGCZ	MDD
ASTN2	MDD
LSAMP	MDD
SHISA9	MDD
BTN2A1	MDD
C3orf84	MDD
ZKSCAN4	MDD
CNTNAP5	MDD
PCDH9	MDD
BSN	MDD
DRD2	MDD
RP11-944L7.5	MDD
ZCCHC7	MDD
TENM2	MDD
HIST1H3J	MDD
EYS	MDD
HIST1H3I	MDD
PHF2	MDD
LAMB2	MDD
PGBD1	MDD
PROX2	MDD
CCDC36	MDD
KIF15	MDD
YLPM1	MDD
ESR1	MDD
GRM5	MDD
DAG1	MDD
HS6ST3	MDD
CDHR4	MDD
NRXN1	MDD
ZDHHC5	MDD
MYRF	MDD
ASXL3	MDD
ZSCAN12	MDD
DCDC1	MDD
OR2B2	MDD
OTX2	MDD
TMX2-CTNND1	MDD
ZSCAN31	MDD
OR12D3	MDD
ASIC2	MDD
AC110781.3	MDD
CIR1	MDD
CNTN5	MDD
CELF4	MDD
ZNF165	MDD
SOX5	MDD
PRSS16	MDD
CSMD1	MDD
PAX5	MDD
RP11-691N7.6	MDD
TOPAZ1	MDD
MEGF11	MDD
NCAM1	MDD
GPC6	MDD
ROBO2	MDD
RP11-3B7.1	MDD
TCTA	MDD
HIST1H2BL	MDD
HIST1H2AJ	MDD
HIST1H2AL	MDD
HIST1H1B	MDD
ESR2	MDD
ZFHX4	MDD
ZNF35	MDD
KCNJ13	MDD
USP4	MDD
BTN1A1	MDD
AMIGO3	MDD
USP3	MDD
NAA11	MDD
MAML3	MDD
HIST1H2AG	MDD
CKB	MDD
TBC1D21	MDD
PTCH1	MDD
OPCML	MDD
LINGO1	MDD
C22orf26	MDD
SPRY2	MDD
CABP1	MDD
HSPE1-MOB4	MDD
ZMYND8	MDD
NKAPL	MDD
SERPING1	MDD
ABT1	MDD
DARS2	MDD
NCS1	MDD
AC007956.1	MDD
DUSP13	MDD
RCN1	MDD
TYR	MDD
TRMT10C	MDD
ZNF852	MDD
AVIL	MDD
CLP1	MDD
TRAF3	MDD
ZKSCAN3	MDD
MYBPC3	MDD
RPS6KA5	MDD
VAMP2	MDD
ACVR1B	MDD
PCDHA1	MDD
LST1	MDD
PCNP	MDD
FAM172A	MDD
SAMD5	MDD
PDE4B	MDD
RP11-599B13.6	MDD
SCYL1	MDD
KDM3A	MDD
KIRREL3	MDD
CTNNA2	MDD
APEH	MDD
NRG1	MDD
MUSTN1	MDD
UBA7	MDD
PLA2R1	MDD
C3orf62	MDD
LRP1B	MDD
STAB1	MDD
C11orf31	MDD
STK24	MDD
ACP2	MDD
PCDHA3	MDD
PMFBP1	MDD
ARVCF	MDD
KIF2A	MDD
FOXP1	MDD
PSORS1C1	MDD
MACROD1	MDD
BAG5	MDD
UBE2M	MDD
CDK4	MDD
ADAM12	MDD
CDH18	MDD
TOX	MDD
ETV1	MDD
MLEC	MDD
PCDHA5	MDD
NCOA5	MDD
MIER1	MDD
DND1	MDD
ADCY2	MDD
KIF5A	MDD
USP19	MDD
HARS2	MDD
LPHN3	MDD
TBCA	MDD
PCDHA6	MDD
TMEM110-MUSTN1	MDD
ZNF322	MDD
PRR16	MDD
STK19	MDD
ARFGEF2	MDD
NTM	MDD
EXD3	MDD
CSMD3	MDD
SMYD3	MDD
GTF2IRD1	MDD
BAHD1	MDD
PRKAR2A	MDD
SGCD	MDD
ZNF423	MDD
SLC26A10	MDD
PER1	MDD
PDCL2	MDD
ZNF536	MDD
CACNA1C	MDD
AC068039.1	MDD
C10orf11	MDD
AP3B1	MDD
MARK3	MDD
CYP27B1	MDD
SHANK2	MDD
TEF	MDD
INPP4B	MDD
SALL1	MDD
PARK2	MDD
METTL1	MDD
PSEN2	MDD
GPR137	MDD
HSPA1A	MDD
ARHGEF25	MDD
ZFHX3	MDD
C7orf72	MDD
MPPED2	MDD
BAD	MDD
CPNE8	MDD
LRRC3B	MDD
RBKS	MDD
SLC35D1	MDD
BANK1	MDD
CHML	MDD
RMDN3	MDD
FOXP2	MDD
TRIM32	MDD
RAD51	MDD
ATF6B	MDD
FLRT1	MDD
OTOA	MDD
GRM7	MDD
RBM4	MDD
STRA6	MDD
KDM2B	MDD
GPC5	MDD
CNOT4	MDD
RBM5	MDD
DDB2	MDD
ATP1A3	MDD
BTG3	MDD
PLCG1	MDD
RBMS1	MDD
C3orf55	MDD
FLJ20306	MDD
PSORS1C2	MDD
TOB2	MDD
C6orf15	MDD
SP9	MDD
SLC17A3	MDD
RBM14-RBM4	MDD
OR9Q1	MDD
MBNL1	MDD
SHOX2	MDD
A3GALT2	MDD
CAMTA1-IT1	MDD
VAMP3	MDD
RP3-467L1.6	MDD
TNFRSF9	MDD
RP5-892F13.2	MDD
PARK7	MDD
Y_RNA	MDD
ERRFI1	MDD
RP11-431K24.1	MDD
RP11-431K24.2	MDD
RP5-1115A15.1	MDD
SNORA77	MDD
RP5-1115A15.2	MDD
RPL7P11	MDD
RP4-633I8.4	MDD
ENO1	MDD
ENO1-IT1	MDD
ENO1-AS1	MDD
RNU6-304P	MDD
HMGN2P17	MDD
H6PD	MDD
RP13-392I16.1	MDD
TMEM201	MDD
CLSTN1	MDD
RP4-614N24.1	MDD
GRIK3	MDD
MIR4255	MDD
RP5-1180C18.1	MDD
RNA5SP43	MDD
RPS29P6	MDD
MEAF6	MDD
SNIP1	MDD
RP3-423B22.5	MDD
GNL2	MDD
snoU13	MDD
MANEAL	MDD
RP11-109P14.9	MDD
MTF1	MDD
RP11-109P14.10	MDD
RRAGC	MDD
NDUFS5	MDD
PABPC4	MDD
FAAH	MDD
MKNK1-AS1	MDD
KNCN	MDD
CYP4Z2P	MDD
RP11-346M5.1	MDD
PDZK1IP1	MDD
CMPK1	MDD
FOXE3	MDD
FOXD2-AS1	MDD
FOXD2	MDD
RP11-329A14.2	MDD
AGBL4	MDD
AGBL4-IT1	MDD
ZNF859P	MDD
AL645730.1	MDD
AL645730.2	MDD
MTND2P29	MDD
ELAVL4	MDD
RP11-492I2.1	MDD
RP11-183G22.1	MDD
RP11-296A18.6	MDD
RP11-275F13.3	MDD
RAB3B	MDD
KTI12	MDD
RP11-91A18.4	MDD
TXNDC12-AS1	MDD
BTF3L4	MDD
RN7SL788P	MDD
RP11-155O18.6	MDD
EEF1GP7	MDD
GPX7	MDD
COA7	MDD
ZYG11B	MDD
CPT2	MDD
C1orf123	MDD
RP5-1024G6.7	MDD
MAGOH	MDD
RP5-1024G6.8	MDD
CASP3P1	MDD
ZRANB2	MDD
MIR186	MDD
ZRANB2-AS2	MDD
AL360297.1	MDD
RP11-386O9.2	MDD
RP11-82L20.1	MDD
GDI2P2	MDD
RNU6-1246P	MDD
RP4-660H19.1	MDD
RP11-262K1.1	MDD
KRT8P21	MDD
RN7SKP19	MDD
RP4-788P17.1	MDD
RNU4ATAC8P	MDD
RP11-439H8.4	MDD
RP4-650F12.2	MDD
LRRC53	MDD
RP11-17E13.2	MDD
CRYZ	MDD
TYW3	MDD
PSAT1P3	MDD
ADH5P2	MDD
RP11-115A15.4	MDD
RPL7P10	MDD
RP3-445O10.1	MDD
LPHN2	MDD
HNRNPA3P14	MDD
RP5-837I24.1	MDD
RP5-837I24.6	MDD
RP11-465K1.2	MDD
DPYD	MDD
MIR137HG	MDD
RP11-408E1.1	MDD
RNA5SP62	MDD
RXRG	MDD
DNM3	MDD
SLC25A38P1	MDD
RP1-15D23.2	MDD
TNFSF4	MDD
PRDX6	MDD
SLC9C2	MDD
ANKRD45	MDD
CENPL	MDD
SNORD78	MDD
SERPINC1	MDD
RC3H1-IT1	MDD
RPL30P1	MDD
RP11-318C24.1	MDD
RP11-195C7.1	MDD
BRINP2	MDD
RP1-35C21.2	MDD
BRINP3	MDD
RP11-547I7.2	MDD
RP11-161I10.1	MDD
RP11-309H21.3	MDD
RGS21	MDD
CFH	MDD
RP11-32D17.4	MDD
RP11-75C23.1	MDD
EEF1A1P32	MDD
RP11-448G4.2	MDD
FAM204BP	MDD
RP11-448G4.4	MDD
C1orf53	MDD
LHX9	MDD
RP11-401A10.2	MDD
ATP6V1G3	MDD
RP11-553K8.2	MDD
PTPRC	MDD
RP11-553K8.5	MDD
PEBP1P3	MDD
MIR181A1HG	MDD
PTPN14	MDD
CENPF	MDD
RP5-1099E6.3	MDD
MRPS18BP1	MDD
RN7SKP165	MDD
CDKN2AIPNLP1	MDD
ITPKB	MDD
ITPKB-IT1	MDD
ITPKB-AS1	MDD
RP5-1087E8.3	MDD
CTD-2090I13.3	MDD
ARF1	MDD
CCSAP	MDD
ABCB10	MDD
TAF5L	MDD
URB2	MDD
GALNT2	MDD
RP5-956O18.3	MDD
PGBD5	MDD
COG2	MDD
AC068490.1	MDD
FAM228B	MDD
TMEM214	MDD
AC009234.1	MDD
AC007560.2	MDD
AC007682.2	MDD
AC007682.3	MDD
AC007680.2	MDD
AC097463.2	MDD
AC097463.1	MDD
ZNF863P	MDD
AC139712.1	MDD
FTH1P6	MDD
AC010967.3	MDD
AC010967.1	MDD
CTD-2026C7.1	MDD
AC073215.1	MDD
EIF3FP3	MDD
AC007238.1	MDD
AC007131.2	MDD
AC007131.3	MDD
RNU1-32P	MDD
MIR4432	MDD
BCL11A	MDD
AC009970.1	MDD
RN7SL361P	MDD
RP11-416L21.2	MDD
AC092155.4	MDD
EHBP1	MDD
WDPCP	MDD
AC016734.1	MDD
AC096664.1	MDD
AC096664.3	MDD
UGP2	MDD
ACA59	MDD
