H369 clusters	gene	p_val	avg_log2FC	pct.1	pct.2	p_val_adj
8	SULF1	5.94E-266	2.03447723	0.886	0.176	3.53E-261
8	ANGPT1	1.11E-247	1.72953624	0.864	0.177	6.60E-243
8	ADAMTSL1	1.32E-243	3.75244685	0.871	0.208	7.83E-239
8	NFIB	1.86E-230	1.79930785	0.986	0.219	1.11E-225
8	PLPPR1	3.11E-195	2.92143761	0.986	0.451	1.85E-190
8	PREX2	5.05E-187	1.5698156	0.896	0.247	3.00E-182
8	PDGFD	9.23E-187	2.00753671	0.868	0.232	5.49E-182
8	AC096576.2	1.10E-180	1.49095417	0.782	0.204	6.57E-176
8	AC096576.3	1.13E-179	1.51241808	0.786	0.205	6.72E-175
8	C8orf34	1.15E-170	2.49819019	0.982	0.519	6.84E-166
8	NTNG1	1.09E-169	2.20408982	0.989	0.482	6.49E-165
8	STXBP6	1.53E-168	1.78497686	0.964	0.365	9.10E-164
8	CACNA2D1	1.27E-160	2.17724587	1	0.838	7.57E-156
8	NFIA	2.52E-155	1.64516697	0.968	0.352	1.50E-150
8	MGAT4C	2.36E-148	2.24991115	0.993	0.706	1.40E-143
8	MIR99AHG	7.99E-148	1.59242269	1	0.9	4.75E-143
8	CNTN3	2.64E-147	1.86382943	0.961	0.501	1.57E-142
8	PCDH11Y	5.05E-145	1.45320964	0.918	0.323	3.00E-140
8	DPYSL3	4.25E-132	1.4878987	0.943	0.534	2.53E-127
8	UTRN	1.74E-129	1.79638325	0.982	0.602	1.04E-124
8	PTPRD	3.63E-129	1.55193223	1	0.97	2.16E-124
8	LMO3	6.01E-129	1.38815166	0.896	0.338	3.57E-124
8	CBLB	1.58E-118	1.87201305	0.957	0.748	9.38E-114
8	KCNIP4	2.42E-118	1.57573951	0.996	0.944	1.44E-113
8	NXPH1	4.10E-117	1.76990215	0.982	0.615	2.44E-112
8	DACH1	9.65E-117	1.71416664	0.95	0.472	5.74E-112
8	ST8SIA1	3.71E-115	1.52416617	0.939	0.642	2.21E-110
8	GLRA3	5.16E-113	1.46340959	0.946	0.573	3.07E-108
8	AC110296.1	1.15E-112	1.44403568	0.871	0.415	6.85E-108
8	SDK1	9.93E-112	1.65450785	0.954	0.545	5.91E-107
8	TMEM163	1.97E-111	1.32789815	0.95	0.524	1.17E-106
8	CDH18	1.44E-109	1.50008118	1	0.893	8.56E-105
8	NELL2	8.43E-109	1.41831995	0.979	0.766	5.01E-104
8	MARCHF1	1.08E-108	1.50883823	1	0.919	6.42E-104
8	GRM8	1.42E-106	2.16083865	0.857	0.445	8.47E-102
8	CHN2	2.36E-105	1.31680901	0.939	0.541	1.40E-100
8	RMST	1.67E-104	1.33596445	0.993	0.805	9.90E-100
8	RUNX1T1	7.56E-104	1.3788558	0.971	0.654	4.49E-99
8	PTPRG-AS1	5.98E-97	1.28621417	0.832	0.404	3.56E-92
8	AC006148.1	6.98E-97	1.68875835	0.943	0.747	4.15E-92
8	NCALD	7.70E-97	1.24830364	0.954	0.543	4.58E-92
8	CDH8	5.09E-91	1.29972394	0.986	0.711	3.03E-86
8	BACH1	5.53E-88	1.38741202	0.871	0.479	3.29E-83
8	AL589740.1	1.43E-86	1.34901385	0.95	0.52	8.50E-82
8	PRR16	2.30E-83	1.30454378	0.964	0.674	1.37E-78
8	EXT1	4.93E-80	1.27030087	0.95	0.761	2.93E-75
8	AC090579.1	7.43E-73	1.31243392	0.7	0.306	4.42E-68
8	OXR1	4.86E-59	1.49133644	0.921	0.835	2.89E-54
9	HMCN1	2.28E-160	2.30876193	0.465	0.077	1.35E-155
9	RORB	2.51E-150	2.03181611	0.816	0.264	1.50E-145
9	MT-CYB	2.03E-103	1.50597393	0.997	0.931	1.21E-98
9	PCSK1N	1.10E-89	1.64837183	0.987	0.904	6.53E-85
9	MT-CO2	1.76E-84	1.25270849	0.994	0.969	1.05E-79
9	SOX4	1.21E-80	1.68128614	0.703	0.34	7.18E-76
9	GNAS	4.62E-71	1.02109252	0.997	0.973	2.75E-66
9	TUBB	1.59E-69	1.25795033	0.881	0.736	9.48E-65
9	ZFPM2	3.17E-69	1.43428759	0.813	0.515	1.89E-64
9	DLX1	7.02E-68	0.98771263	0.448	0.14	4.18E-63
9	HSP90AB1	2.57E-65	1.45697927	0.939	0.902	1.53E-60
9	ITM2B	1.35E-62	1.12810808	0.935	0.894	8.04E-58
9	KCNT2	1.20E-61	1.15294556	0.868	0.621	7.13E-57
9	NNAT	8.96E-59	1.21809167	0.839	0.567	5.33E-54
9	MT-ATP6	4.48E-58	0.95389773	0.977	0.895	2.67E-53
9	PPP3CA	8.12E-56	1.07081661	0.939	0.968	4.83E-51
9	NDN	1.90E-54	1.22505621	0.797	0.581	1.13E-49
9	PEG10	4.87E-54	1.08443196	0.916	0.748	2.89E-49
9	THSD7B	2.18E-52	1.15221182	0.655	0.315	1.30E-47
9	STMN1	3.99E-51	1.12814523	0.861	0.77	2.37E-46
9	TUBB2A	5.18E-51	1.15108376	0.916	0.803	3.08E-46
9	ACTB	4.00E-50	1.07127899	0.884	0.829	2.38E-45
9	TUBA1A	4.55E-49	1.20439407	0.871	0.82	2.71E-44
9	BEX4	2.08E-48	1.02826471	0.861	0.782	1.24E-43
9	FTH1	6.74E-48	1.1839901	0.89	0.821	4.01E-43
9	H3-3B	2.35E-46	1.12303231	0.771	0.631	1.40E-41
9	ATP1B1	4.71E-45	1.04499355	0.965	0.954	2.80E-40
9	YWHAH	1.73E-42	1.02069293	0.835	0.815	1.03E-37
9	PKIA	1.60E-41	1.0992052	0.777	0.79	9.53E-37
9	SGCZ	8.06E-41	0.97016734	0.929	0.823	4.80E-36
9	RADX	3.04E-40	1.14696422	0.616	0.408	1.81E-35
9	ZFPM2-AS1	3.06E-40	1.26572304	0.519	0.257	1.82E-35
9	RPS27A	5.06E-38	1.15976173	0.748	0.616	3.01E-33
9	TUBB3	5.58E-37	1.0220177	0.826	0.805	3.32E-32
9	MEST	1.52E-36	1.01230533	0.748	0.698	9.02E-32
9	BUB3	1.23E-35	1.15519918	0.548	0.351	7.29E-31
9	RCN2	1.54E-35	0.9661711	0.813	0.801	9.18E-31
9	MARCKSL1	6.40E-34	1.0398336	0.623	0.432	3.81E-29
9	RPL18	7.07E-34	0.96893494	0.742	0.66	4.21E-29
9	CNOT7	2.05E-30	0.99244877	0.674	0.604	1.22E-25
9	SOX11	2.66E-30	1.14198782	0.497	0.299	1.58E-25
9	PTMA	3.43E-30	0.97293317	0.7	0.598	2.04E-25
9	TUBB2B	1.26E-28	1.00182478	0.616	0.46	7.51E-24
9	TMEM14A	1.10E-26	0.96583398	0.732	0.727	6.56E-22
9	HNRNPH1	3.59E-26	1.04370072	0.768	0.793	2.14E-21
9	CALB1	5.03E-25	1.49510221	0.445	0.263	2.99E-20
9	NDST4	1.09E-23	1.04438683	0.445	0.256	6.46E-19
9	ZCCHC12	4.54E-23	0.95315967	0.6	0.466	2.70E-18
9	JPT1	5.95E-16	0.95679786	0.565	0.511	3.54E-11
9	HSPA8	1.27E-11	0.96080784	0.629	0.624	7.54E-07
10	NFIB	1.97E-221	1.99333344	0.912	0.219	1.17E-216
10	ZIC1	1.46E-144	0.89135318	0.495	0.089	8.71E-140
10	NFIA	1.64E-125	1.63664866	0.857	0.352	9.76E-121
10	NFIX	2.24E-107	0.95625945	0.537	0.135	1.33E-102
10	NR2F1	7.78E-102	1.25075811	0.606	0.185	4.63E-97
10	SIX3	1.69E-95	0.92474729	0.524	0.14	1.00E-90
10	RELN	6.23E-88	1.34105693	0.648	0.22	3.70E-83
10	AC109466.1	1.93E-80	1.6247724	0.723	0.282	1.15E-75
10	AC008415.1	2.82E-73	1.57963322	0.629	0.227	1.68E-68
10	LINC02822	2.46E-71	0.87067536	0.27	0.051	1.46E-66
10	GNAS	1.24E-63	1.02195815	0.98	0.973	7.37E-59
10	RORB	7.03E-61	1.35635986	0.625	0.264	4.18E-56
10	DLX6-AS1	1.47E-58	0.91307305	0.632	0.265	8.77E-54
10	NRXN3	8.24E-56	0.88039774	1	0.81	4.90E-51
10	SPOCK3	5.70E-52	1.0203825	0.932	0.769	3.39E-47
10	PLCB1	1.70E-51	0.99857899	0.945	0.749	1.01E-46
10	ATP2B1	2.12E-49	0.99621514	0.879	0.853	1.26E-44
10	ATP1B1	7.96E-49	1.03334139	0.967	0.954	4.73E-44
10	NR2F1-AS1	7.89E-48	0.87650587	0.603	0.278	4.69E-43
10	GAD1	1.68E-47	0.9194096	0.749	0.452	9.97E-43
10	ARHGAP36	1.20E-46	0.8711173	0.407	0.142	7.16E-42
10	MT-CYB	3.84E-45	0.82356933	0.971	0.931	2.29E-40
10	THSD7B	6.18E-44	1.01067107	0.635	0.315	3.68E-39
10	TUBB2A	6.75E-42	1.09267287	0.863	0.803	4.02E-37
10	JUND	8.15E-42	0.88782631	0.847	0.765	4.85E-37
10	HSP90AB1	7.43E-41	0.98045913	0.928	0.902	4.42E-36
10	ERBB4	5.35E-40	0.88036595	0.863	0.62	3.18E-35
10	SYT10	2.21E-38	0.98921728	0.577	0.305	1.31E-33
10	AUXG01000058.1	6.25E-38	0.88293101	0.792	0.741	3.72E-33
10	USP11	1.75E-37	0.82680029	0.808	0.774	1.04E-32
10	PTPRK	3.15E-36	1.10008372	0.694	0.419	1.87E-31
10	LUZP2	8.68E-35	0.81468734	0.853	0.67	5.16E-30
10	H3-3B	3.07E-34	0.97195831	0.736	0.631	1.83E-29
10	CAMK2N1	4.34E-34	0.9407526	0.844	0.811	2.58E-29
10	TRPC4	2.22E-33	0.95923984	0.622	0.384	1.32E-28
10	CNTN3	3.54E-33	0.97159751	0.7	0.502	2.11E-28
10	ACTB	4.12E-33	1.01931721	0.883	0.829	2.45E-28
10	AP000462.1	2.13E-32	1.06638961	0.752	0.577	1.26E-27
10	MEST	8.17E-32	0.87249458	0.785	0.698	4.86E-27
10	NDN	3.08E-31	0.83002349	0.759	0.581	1.83E-26
10	HMGN3	1.19E-30	0.91021772	0.775	0.726	7.11E-26
10	ITM2C	9.51E-30	0.87824417	0.759	0.655	5.65E-25
10	TUBA1A	1.28E-29	0.89734932	0.844	0.82	7.64E-25
10	DIRAS3	2.17E-29	1.00626948	0.691	0.52	1.29E-24
10	SPARCL1	1.40E-28	0.81673392	0.505	0.285	8.32E-24
10	KIF13A	3.90E-25	0.85538137	0.612	0.473	2.32E-20
10	ADGRV1	2.95E-23	0.87485343	0.707	0.624	1.75E-18
10	RASGEF1B	3.09E-22	0.87678993	0.524	0.339	1.84E-17
10	CALB1	2.36E-17	0.89324752	0.423	0.264	1.40E-12
10	CDH7	3.95E-17	0.97041709	0.596	0.506	2.35E-12
11	MEIS2	0	2.49408055	0.893	0.141	0
11	GPC3	5.56E-185	1.5876267	0.511	0.075	3.31E-180
11	ZEB2	3.56E-135	1.38164983	0.582	0.118	2.12E-130
11	ZNF385D	1.32E-104	2.20997588	0.921	0.614	7.85E-100
11	MT-CO2	8.08E-91	1.49660713	0.996	0.969	4.81E-86
11	GNAS	1.21E-90	1.3407304	0.986	0.973	7.20E-86
11	MT-CYB	2.77E-81	1.29031667	0.989	0.931	1.65E-76
11	MT-ND4	1.36E-66	1.07718676	0.982	0.92	8.09E-62
11	ESRRG	2.53E-65	1.60460179	0.861	0.74	1.51E-60
11	GAD2	8.20E-65	1.12204548	0.789	0.385	4.88E-60
11	MT-ATP6	1.05E-63	1.01559971	0.986	0.895	6.26E-59
11	ECEL1	5.42E-59	1.13989618	0.6	0.243	3.23E-54
11	MT-ND3	5.21E-57	0.98388434	0.968	0.901	3.10E-52
11	GAPDH	3.65E-54	1.37886971	0.921	0.866	2.17E-49
11	MT-CO1	5.74E-54	1.00646234	0.975	0.937	3.41E-49
11	POU6F2	1.21E-53	1.57462502	0.539	0.229	7.18E-49
11	ATP6V0C	7.21E-53	1.09770082	0.914	0.864	4.29E-48
11	TUBB2A	2.77E-52	1.35608999	0.889	0.803	1.65E-47
11	SOX2-OT	3.03E-51	1.44225564	0.854	0.692	1.80E-46
11	PBX3	5.00E-51	1.19290544	0.739	0.42	2.98E-46
11	ATP1B1	1.71E-49	1.27286472	0.936	0.954	1.02E-44
11	ITM2C	4.03E-47	1.51912673	0.786	0.655	2.40E-42
11	ACTB	1.41E-45	1.11193856	0.9	0.829	8.39E-41
11	HSP90AB1	6.07E-45	1.15400249	0.925	0.902	3.61E-40
11	CALY	1.78E-44	0.96709684	0.971	0.957	1.06E-39
11	JUND	1.91E-39	0.93560343	0.839	0.765	1.14E-34
11	ALDOA	3.88E-39	1.02626722	0.829	0.746	2.31E-34
11	KCNMB2	9.30E-39	1.4531746	0.636	0.365	5.53E-34
11	YPEL3	6.67E-38	1.01084323	0.754	0.617	3.97E-33
11	FTH1	1.00E-37	1.00635536	0.904	0.821	5.95E-33
11	RAB3A	3.72E-37	0.96633227	0.714	0.528	2.21E-32
11	STMN1	6.45E-35	0.87406186	0.832	0.77	3.84E-30
11	CKB	2.07E-32	0.95992978	0.775	0.725	1.23E-27
11	SKP1	2.93E-32	0.94070201	0.839	0.8	1.74E-27
11	SRP14	3.88E-32	0.89634346	0.779	0.674	2.31E-27
11	ALDOC	3.94E-32	0.98962382	0.6	0.401	2.35E-27
11	TMA7	3.40E-30	0.97173035	0.736	0.614	2.02E-25
11	PRDX2	3.42E-29	0.90382382	0.596	0.372	2.03E-24
11	MDH1	8.26E-29	0.88760646	0.818	0.829	4.91E-24
11	SNCG	6.67E-28	1.02670002	0.761	0.664	3.97E-23
11	CHCHD10	1.17E-27	0.88831511	0.746	0.66	6.98E-23
11	PCDH9-AS1	3.07E-27	1.10131288	0.621	0.409	1.83E-22
11	CDH10	4.31E-27	0.9027596	0.764	0.655	2.56E-22
11	SNCB	1.25E-24	0.96627327	0.639	0.529	7.46E-20
11	SST	1.25E-23	0.96567992	0.429	0.224	7.46E-19
11	TCEAL7	1.75E-23	0.87374025	0.65	0.519	1.04E-18
11	TPI1	1.05E-21	0.91274222	0.682	0.588	6.26E-17
11	TUBB4A	1.71E-20	0.89996425	0.607	0.496	1.01E-15
11	LDHB	6.20E-20	0.90112237	0.668	0.587	3.69E-15
11	KCNMB2-AS1	2.23E-16	1.04466016	0.482	0.35	1.33E-11
12	GABRE	0	1.71030466	0.856	0.095	0
12	ALDH1A1	0	1.04691039	0.359	0.019	0
12	DLK1	2.57E-238	1.19767734	0.595	0.128	1.53E-233
12	VGLL3	2.03E-214	1.05637591	0.439	0.08	1.21E-209
12	ARHGAP36	3.45E-204	1.19788236	0.586	0.14	2.05E-199
12	IGSF1	2.21E-200	1.01172874	0.631	0.166	1.32E-195
12	WIF1	1.22E-197	1.50196908	0.554	0.131	7.27E-193
12	PON2	9.93E-170	1.07460983	0.586	0.17	5.91E-165
12	PLD5	1.73E-167	1.71202668	0.89	0.532	1.03E-162
12	B2M	3.62E-154	1.94694063	0.771	0.35	2.15E-149
12	IFI6	1.44E-149	1.48282038	0.733	0.305	8.58E-145
12	PTPRK	1.19E-147	1.3378147	0.87	0.417	7.08E-143
12	ECEL1	1.89E-146	0.90285173	0.703	0.241	1.12E-141
12	OTP	1.12E-143	0.87930959	0.389	0.087	6.64E-139
12	CTXN1	4.11E-118	1.16280922	0.887	0.508	2.44E-113
12	GRIK1	1.52E-113	1.13728688	0.89	0.52	9.06E-109
12	ACVR1C	9.63E-107	1.12707018	0.427	0.135	5.73E-102
12	GLRA2	7.54E-105	1.11172955	0.796	0.491	4.48E-100
12	DIRAS3	8.60E-105	1.02043883	0.862	0.519	5.12E-100
12	HNRNPK	5.88E-103	0.95766096	0.881	0.686	3.50E-98
12	PCSK1N	9.58E-101	1.58879379	0.996	0.903	5.70E-96
12	AMPH	1.56E-100	0.99622398	0.915	0.843	9.26E-96
12	SGCZ	4.83E-98	1.04701317	0.981	0.822	2.88E-93
12	NPY	1.23E-94	2.25843818	0.238	0.049	7.34E-90
12	ZCCHC12	1.91E-94	0.96920951	0.802	0.465	1.14E-89
12	SOX5	1.97E-92	0.95528758	0.94	0.647	1.17E-87
12	AC055839.2	1.18E-88	0.89452891	0.943	0.674	7.03E-84
12	RAB3C	1.30E-87	0.85333153	0.951	0.92	7.74E-83
12	PCDH11Y	1.55E-86	1.01553977	0.671	0.323	9.24E-82
12	GRIA4	3.18E-86	0.87584043	0.962	0.783	1.89E-81
12	GNAS	6.92E-82	0.90051951	0.996	0.972	4.12E-77
12	MIF	1.38E-78	0.94349133	0.607	0.284	8.23E-74
12	TUBB	8.76E-78	1.0573663	0.941	0.735	5.21E-73
12	PDGFD	1.08E-77	0.86308689	0.552	0.232	6.41E-73
12	PEX5L	1.91E-76	0.96310974	0.851	0.646	1.14E-71
12	RHBDD2	5.95E-71	0.85365517	0.93	0.761	3.54E-66
12	KCNT2	1.32E-70	1.1923156	0.862	0.62	7.85E-66
12	CALY	4.94E-69	0.91947024	1	0.956	2.94E-64
12	ACTB	1.37E-63	1.24064958	0.97	0.828	8.14E-59
12	CST3	4.94E-62	0.88030063	0.667	0.365	2.94E-57
12	DACH2	1.24E-59	1.02835523	0.692	0.456	7.40E-55
12	ST8SIA4	1.48E-55	0.85693112	0.592	0.349	8.81E-51
12	HSP90AB1	9.10E-54	0.97322749	0.974	0.901	5.41E-49
12	TUBA1A	5.89E-46	0.90372272	0.926	0.82	3.50E-41
12	SCRG1	7.28E-46	0.99223184	0.367	0.165	4.33E-41
12	MT-CYB	4.08E-43	1.02913668	0.985	0.931	2.43E-38
12	GAPDH	5.26E-41	0.94774232	0.979	0.865	3.13E-36
12	THRB	5.94E-39	0.89603227	0.703	0.605	3.53E-34
12	ZNF804B	1.07E-34	1.31450434	0.694	0.517	6.34E-30
12	GHR	1.58E-25	1.45630177	0.529	0.427	9.40E-21
13	ONECUT1	0	1.09732648	0.627	0.039	0
13	ONECUT3	0	0.97294296	0.535	0.017	0
13	ARX	1.54E-206	0.74216327	0.504	0.063	9.14E-202
13	LINC02055	9.60E-127	1.48379779	0.532	0.109	5.71E-122
13	CALB1	4.56E-122	1.73805601	0.771	0.262	2.71E-117
13	SIX3	4.02E-102	0.8698984	0.56	0.14	2.39E-97
13	ETV1	5.99E-97	1.07346866	0.553	0.153	3.56E-92
13	RASGEF1B	5.98E-95	1.64331597	0.775	0.339	3.56E-90
13	GNAS	5.58E-94	1.29964352	1	0.973	3.32E-89
13	SCN7A	1.34E-87	1.36155655	0.877	0.589	7.98E-83
13	MYO16	5.69E-85	1.45998031	0.88	0.516	3.38E-80
13	SOX2-OT	3.33E-72	1.94302304	0.898	0.692	1.98E-67
13	EGFEM1P	1.10E-71	1.42900906	0.951	0.663	6.57E-67
13	CNTN5	6.99E-66	1.38450376	0.951	0.696	4.16E-61
13	SVIL	9.10E-64	1.06823585	0.754	0.445	5.41E-59
13	ONECUT2	2.98E-56	0.79530745	0.634	0.269	1.77E-51
13	INPP4B	8.66E-56	0.9902863	0.94	0.708	5.15E-51
13	CADPS2	1.70E-53	1.10953079	0.845	0.495	1.01E-48
13	PCDH11X	2.76E-53	0.90726898	0.944	0.66	1.64E-48
13	LINC01322	3.40E-53	1.03791032	0.838	0.542	2.02E-48
13	GAD1	3.00E-51	0.93876633	0.789	0.452	1.79E-46
13	SV2B	2.21E-50	0.81564836	0.613	0.263	1.32E-45
13	GAD2	5.19E-49	0.74764724	0.806	0.385	3.08E-44
13	NRXN3	1.74E-47	0.85506889	1	0.81	1.03E-42
13	CHODL	6.81E-46	0.75248301	0.507	0.204	4.05E-41
13	ZNF804B	5.05E-43	1.20117219	0.81	0.517	3.00E-38
13	AC008415.1	9.17E-43	1.50522374	0.535	0.228	5.46E-38
13	AC109466.1	2.15E-42	1.65625763	0.595	0.283	1.28E-37
13	CDH4	1.14E-41	0.76248614	0.817	0.545	6.78E-37
13	AL033504.1	9.14E-41	0.82705729	0.81	0.471	5.44E-36
13	HES4	1.12E-40	0.83703855	0.644	0.366	6.64E-36
13	POU6F2	5.77E-39	1.41278324	0.493	0.23	3.43E-34
13	TUBB2A	4.32E-37	1.02434365	0.891	0.803	2.57E-32
13	AC125613.1	1.94E-34	0.75877258	0.451	0.2	1.16E-29
13	NDN	2.66E-32	0.75269818	0.792	0.581	1.58E-27
13	GRIK3	1.75E-31	0.79002532	0.676	0.428	1.04E-26
13	HSP90AB1	2.97E-31	0.73418922	0.93	0.902	1.77E-26
13	GAPDH	7.24E-31	0.97574583	0.933	0.866	4.31E-26
13	NNAT	7.40E-31	0.8159785	0.806	0.567	4.40E-26
13	SAMD5	2.59E-30	0.78458749	0.736	0.462	1.54E-25
13	CAMK2N2	6.20E-30	0.77999808	0.768	0.603	3.69E-25
13	ALDOC	4.75E-29	0.7598324	0.627	0.401	2.82E-24
13	MAP1LC3A	1.89E-28	0.75339217	0.838	0.756	1.13E-23
13	AP000462.1	4.42E-27	0.82501285	0.771	0.577	2.63E-22
13	UBC	1.32E-25	0.74136731	0.768	0.67	7.84E-21
13	SDK1	1.99E-24	0.78144024	0.75	0.546	1.18E-19
13	SNCG	2.45E-24	0.75861866	0.835	0.664	1.46E-19
13	YPEL3	9.09E-23	0.79013762	0.757	0.617	5.41E-18
13	NTS	8.88E-17	0.92402697	0.246	0.104	5.28E-12
13	DISC1FP1	1.66E-15	0.85868782	0.306	0.162	9.85E-11
14	CALCR	1.63E-209	1.81506716	0.647	0.102	9.71E-205
14	DLK1	5.02E-191	1.21333635	0.716	0.129	2.98E-186
14	SOX6	1.58E-183	2.39495609	0.849	0.232	9.39E-179
14	ZNF385D	1.61E-119	2.3122061	0.978	0.614	9.58E-115
14	TRPC4	4.62E-113	1.62240405	0.856	0.383	2.75E-108
14	GPC6	1.21E-97	1.73127091	0.986	0.76	7.22E-93
14	C14orf39	5.39E-94	1.0226781	0.741	0.284	3.21E-89
14	GAD2	8.60E-90	1.10758734	0.896	0.385	5.12E-85
14	SLC10A4	2.14E-83	0.91319344	0.514	0.135	1.27E-78
14	NRXN3	6.59E-83	1.21560023	1	0.81	3.92E-78
14	DLX6-AS1	1.48E-76	1.04463284	0.719	0.265	8.83E-72
14	DCC	3.02E-71	1.24055411	0.978	0.696	1.79E-66
14	TMTC2	3.38E-69	1.34594961	0.888	0.545	2.01E-64
14	KAZN	2.57E-60	0.84156323	0.996	0.971	1.53E-55
14	ZNF536	6.38E-59	0.83809418	0.824	0.416	3.79E-54
14	SPOCK1	1.68E-57	1.22018442	0.863	0.626	9.99E-53
14	FOXP2	2.76E-56	0.83975673	0.665	0.242	1.64E-51
14	NCAM2	3.85E-55	0.87378639	0.989	0.919	2.29E-50
14	DPP10	1.45E-52	1.32561956	0.96	0.764	8.61E-48
14	DLGAP2	6.91E-52	0.8394398	0.957	0.785	4.11E-47
14	ARID5B	1.38E-49	0.92868371	0.766	0.456	8.22E-45
14	BRINP3	7.88E-49	0.92922457	0.968	0.834	4.68E-44
14	AC005162.2	2.45E-48	0.79260466	0.647	0.315	1.46E-43
14	STK32A	3.81E-48	0.9339957	0.615	0.294	2.27E-43
14	PLCXD3	2.74E-47	0.93150963	0.863	0.599	1.63E-42
14	PCDH15	4.73E-47	1.01771564	0.964	0.83	2.82E-42
14	GRM1	1.30E-44	0.91179982	0.82	0.543	7.71E-40
14	ZNF804B	6.15E-43	0.98594723	0.845	0.517	3.66E-38
14	DAB1	1.22E-42	0.73317893	0.982	0.89	7.23E-38
14	LUZP2	2.52E-42	0.86182022	0.914	0.67	1.50E-37
14	AL356124.1	6.49E-41	0.81186787	0.759	0.491	3.86E-36
14	SRGAP1	8.48E-41	0.83672053	0.827	0.644	5.04E-36
14	FAM189A1	1.30E-39	0.83996774	0.824	0.648	7.73E-35
14	LNC-LBCS	5.41E-39	0.96673354	0.665	0.369	3.22E-34
14	CBLB	2.40E-37	0.80845117	0.831	0.748	1.43E-32
14	GRM8	8.19E-35	0.90778019	0.741	0.445	4.87E-30
14	CARMIL1	2.98E-34	0.80079467	0.813	0.621	1.77E-29
14	SST	8.93E-33	0.78597283	0.496	0.224	5.31E-28
14	AL589740.1	1.34E-32	0.7345869	0.813	0.521	7.99E-28
14	MARCHF1	2.25E-31	0.73602303	0.964	0.92	1.34E-26
14	ESRRG	2.52E-31	0.78735081	0.871	0.74	1.50E-26
14	STXBP5-AS1	3.03E-30	0.73705895	0.856	0.761	1.80E-25
14	CHN2	1.29E-29	0.78586703	0.737	0.541	7.70E-25
14	PBX3	9.26E-29	1.08245252	0.64	0.421	5.51E-24
14	EGFEM1P	4.29E-28	0.96958718	0.824	0.664	2.55E-23
14	GRIN3A	5.49E-27	0.70939205	0.683	0.454	3.27E-22
14	BACH2	1.36E-26	0.73580223	0.777	0.641	8.10E-22
14	CACNA2D3	6.82E-26	0.73735129	0.827	0.661	4.06E-21
14	HS3ST5	1.30E-22	0.73939362	0.709	0.503	7.74E-18
14	SOX2-OT	3.37E-20	1.05250026	0.809	0.692	2.00E-15
15	AC022433.1	0	2.42394549	0.847	0.079	0
15	BMPR1B	0	2.26593363	0.687	0.061	0
15	TPTEP1	0	1.49041981	0.607	0.015	0
15	CPM	0	1.32382999	0.696	0.074	0
15	LPAR1	1.20E-281	1.2445076	0.639	0.085	7.15E-277
15	LEF1	1.12E-276	1.30785013	0.751	0.113	6.69E-272
15	AC008415.1	1.90E-244	2.59020572	0.914	0.226	1.13E-239
15	AC109466.1	1.03E-232	2.93081273	0.949	0.281	6.10E-228
15	DACH1	1.31E-196	2.47909384	0.994	0.472	7.76E-192
15	ISL1	9.53E-195	1.14297628	0.831	0.2	5.67E-190
15	PDGFD	7.09E-192	1.88143612	0.84	0.232	4.22E-187
15	ADAMTSL3	1.57E-165	1.88530542	0.757	0.229	9.37E-161
15	MCTP2	2.10E-163	1.28156229	0.607	0.126	1.25E-158
15	ST6GAL2	1.35E-157	1.58228522	0.85	0.308	8.02E-153
15	GULP1	1.91E-151	1.8040814	0.949	0.401	1.14E-146
15	EPHA3	4.57E-150	1.71793776	0.863	0.3	2.72E-145
15	GABRG1	5.09E-145	1.51744598	0.965	0.465	3.02E-140
15	EFNA5	3.94E-143	1.80467246	0.994	0.853	2.34E-138
15	GRID2	4.82E-126	1.29226398	1	0.983	2.87E-121
15	TPD52L1	4.24E-124	1.10057758	0.764	0.258	2.52E-119
15	CNTN5	3.46E-122	1.76906123	0.997	0.695	2.06E-117
15	KCNH5	2.73E-120	1.61857733	0.917	0.523	1.62E-115
15	SPATS2L	9.06E-117	1.35265195	0.949	0.62	5.39E-112
15	ALK	5.20E-114	1.5433353	0.917	0.513	3.09E-109
15	ZNF804B	1.37E-109	1.77823338	0.942	0.517	8.13E-105
15	PCLO	1.47E-107	1.09495876	0.981	0.952	8.73E-103
15	GRIA4	7.96E-104	1.3062598	0.99	0.784	4.73E-99
15	SLC9A9	1.42E-101	1.56846433	0.872	0.521	8.46E-97
15	GRIP1	1.87E-99	1.36353964	0.965	0.882	1.11E-94
15	LUZP2	8.38E-97	1.34107199	0.978	0.67	4.98E-92
15	CADM2	9.85E-97	1.19726052	1	0.972	5.86E-92
15	CADPS2	2.93E-96	1.3478221	0.917	0.494	1.75E-91
15	NPPC	1.41E-93	1.33185193	0.431	0.099	8.40E-89
15	TRPC5	1.12E-90	1.37104816	0.776	0.361	6.65E-86
15	PLPPR1	2.75E-90	1.4283098	0.84	0.452	1.63E-85
15	DPP10	1.53E-89	1.45240503	0.987	0.764	9.09E-85
15	RIT2	6.47E-89	1.1453861	0.971	0.721	3.85E-84
15	DAB1	3.06E-88	1.15852885	0.99	0.89	1.82E-83
15	SAMD3	4.06E-88	1.17441281	0.741	0.293	2.41E-83
15	ADGRV1	3.14E-87	1.22040071	0.888	0.623	1.87E-82
15	RBMS3	5.92E-84	1.13836851	0.987	0.818	3.52E-79
15	NCAM2	2.24E-83	1.151188	1	0.919	1.33E-78
