Feature ID,Feature Name,Feature count topic 1,Feature log2 fold change topic 1,Feature count topic 2,Feature log2 fold change topic 2,Feature count topic 3,Feature log2 fold change topic 3,Feature count topic 4to11,Feature log2 fold change topic 4to11,Feature count topic 12,Feature log2 fold change topic 12,Feature count topic 13,Feature log2 fold change topic 13
ENSG00000121900,TMEM54,86,0.80758,50,-0.0519,27,-1.0075,45,-0.4696,56,0.12281,94,0.95717
ENSG00000116514,RNF19B,20,-0.7958,19,-0.8438,9,-1.8682,42,1.02066,12,-1.5624,42,0.34270
ENSG00000004455,AK2,67,0.53551,93,1.06464,16,-1.6323,41,-0.5150,81,0.83666,37,-0.3885
ENSG00000142920,AZIN2,1,-3.8777,7,-1.2808,39,1.27645,18,0.02831,21,0.28014,19,0.08721
ENSG00000160094,ZNF362,9,-1.2081,30,0.60128,4,-2.4038,22,0.26662,19,-0.0518,28,0.49261
ENSG00000134686,PHC2,74,-0.2929,316,2.14273,53,-0.8174,71,-0.7773,86,-0.0760,77,-0.2360
ENSG00000121904,CSMD2,0,-4.7839,27,0.66276,20,0.18986,21,0.68131,6,-1.4844,10,-0.8173
ENSG00000163866,SMIM12,31,-1.7034,96,-0.0026,104,0.12211,113,0.68991,75,-0.3803,43,-1.2356
ENSG00000116544,DLGAP3,18,-0.2458,8,-1.4000,30,0.56123,25,0.80809,8,-1.3470,7,-1.6670
ENSG00000163867,ZMYM6,19,-0.2605,19,-0.3170,16,-0.5394,24,0.13034,14,-0.7482,40,0.89572
ENSG00000116560,SFPQ,106,-0.7247,335,1.09306,108,-0.7055,161,-0.1963,154,-0.1523,222,0.41462
ENSG00000146463,ZMYM4,11,-1.8620,25,-0.6508,27,-0.5498,47,0.85240,36,-0.1026,29,-0.4246
ENSG00000142687,KIAA0319L,26,-1.1692,74,0.40490,40,-0.5305,63,0.37415,47,-0.3009,54,-0.0958
ENSG00000020129,NCDN,80,-2.3771,179,-1.1926,246,-0.7122,524,1.53624,229,-0.8220,167,-1.2922
ENSG00000126067,PSMB2,66,-1.4662,141,-0.3158,195,0.18292,202,0.67650,117,-0.5996,114,-0.6465
ENSG00000142686,C1orf216,17,-2.0070,44,-0.5842,71,0.16031,80,1.07013,23,-1.5124,35,-0.8965
ENSG00000134698,AGO4,18,0.38322,3,-2.2273,0,-5.9578,16,0.48705,19,0.42878,17,0.25908
ENSG00000092847,AGO1,40,0.64115,29,0.15754,14,-0.9042,24,-0.3364,42,0.73186,26,-0.0022
ENSG00000126070,AGO3,20,-0.6590,57,0.99422,18,-0.7865,29,-0.2452,41,0.45079,34,0.15166
ENSG00000116863,ADPRHL2,13,-1.1666,47,0.83061,26,-0.0793,28,0.06230,25,-0.1911,25,-0.1816
ENSG00000054116,TRAPPC3,35,-1.0410,86,0.33220,48,-0.5674,78,0.45743,45,-0.6790,69,-0.0145
ENSG00000116871,MAP7D1,166,-0.2687,277,0.53337,244,0.33094,191,-0.1348,228,0.22327,131,-0.6298
ENSG00000054118,THRAP3,86,0.29026,96,0.45934,28,-1.4281,76,0.24835,56,-0.3676,55,-0.4162
ENSG00000196182,STK40,23,0.03576,104,2.72628,15,-0.6013,13,-1.4210,17,-0.4294,23,0.09045
ENSG00000181817,LSM10,61,-0.3993,85,0.09937,36,-1.2058,93,0.69111,33,-1.3095,73,-0.1402
ENSG00000116885,OSCP1,9,-2.1337,55,0.49781,20,-1.0441,47,0.62205,16,-1.3958,50,0.33893
ENSG00000116898,MRPS15,38,-0.7278,57,-0.0951,35,-0.8533,68,0.50459,56,-0.1255,55,-0.1363
ENSG00000163873,GRIK3,6,-2.2511,89,1.92071,18,-0.6912,29,0.07661,19,-0.5857,5,-2.6168
ENSG00000163875,MEAF6,25,-2.8312,95,-0.8817,97,-0.8630,221,1.32997,80,-1.1454,142,-0.2816
ENSG00000163877,SNIP1,11,-0.6295,17,-0.0310,16,-0.1490,17,0.02792,7,-1.2732,34,1.08579
ENSG00000163879,DNALI1,3,-3.4218,74,1.33590,4,-2.8158,28,-0.5338,16,-1.0912,104,1.95478
ENSG00000134697,GNL2,13,-0.4312,39,1.32600,15,-0.1849,16,-0.1826,9,-1.0150,17,-0.0176
ENSG00000116922,C1orf109,0,-6.7281,23,0.40241,24,0.45751,20,0.35329,13,-0.5273,17,-0.1208
ENSG00000183317,EPHA10,4,-2.0926,6,-1.4950,0,-5.2118,25,2.32709,5,-1.8531,8,-1.0734
ENSG00000185090,MANEAL,16,-2.1038,47,-0.5499,82,0.31811,82,0.91437,26,-1.4121,45,-0.6127
ENSG00000196449,YRDC,10,-0.9458,37,1.01164,13,-0.5912,22,0.50197,4,-2.2499,13,-0.6252
ENSG00000197982,C1orf122,293,0.05291,261,-0.1222,150,-0.9666,279,-0.0517,435,0.68530,307,0.12670
ENSG00000183431,SF3A3,26,-0.8113,55,0.30749,18,-1.3265,49,0.30887,43,-0.0658,53,0.25796
ENSG00000183520,UTP11,16,-1.3172,37,-0.0753,9,-2.0571,44,0.60644,25,-0.6720,58,0.65570
ENSG00000116954,RRAGC,20,-1.4346,43,-0.2921,35,-0.5771,55,0.21160,51,-0.0339,87,0.82630
ENSG00000174574,AKIRIN1,40,-2.0787,106,-0.6223,106,-0.6215,186,0.66541,182,0.21019,150,-0.0887
ENSG00000168653,NDUFS5,303,-0.7805,481,-0.0744,460,-0.1461,570,0.50922,343,-0.5947,415,-0.3046
ENSG00000127603,MACF1,107,-0.6553,202,0.32989,144,-0.1947,149,-0.3182,189,0.22851,290,0.91865
ENSG00000090621,PABPC4,84,0.63557,136,1.44071,25,-1.2139,48,-0.5343,56,0.00037,47,-0.2759
ENSG00000163909,HEYL,48,1.10282,28,0.21950,31,0.38415,18,-0.8318,37,0.67286,22,-0.1247
ENSG00000116983,HPCAL4,42,-1.8434,18,-3.0786,87,-0.7817,196,1.63175,96,-0.6395,72,-1.0625
ENSG00000084072,PPIE,42,-0.0165,70,0.78191,17,-1.3706,42,-0.0245,33,-0.4139,54,0.36847
ENSG00000043514,TRIT1,10,-0.8480,9,-0.9510,25,0.58421,19,0.44997,11,-0.6845,15,-0.1920
ENSG00000168389,MFSD2A,67,0.83279,109,1.65330,58,0.58313,25,-1.3266,26,-0.6421,58,0.59689
ENSG00000131236,CAP1,188,0.57367,206,0.72037,71,-0.9312,122,-0.2592,148,0.19282,116,-0.1910
ENSG00000131238,PPT1,68,-1.0817,130,-0.1002,108,-0.3771,143,0.13704,164,0.26573,182,0.43133
ENSG00000259943,AL050341.2,1,-4.8727,20,-0.7413,23,-0.4845,39,0.90267,22,-0.5828,38,0.27006
ENSG00000084073,ZMPSTE24,39,-0.2956,47,0.00819,15,-1.6934,51,0.29048,46,-0.0395,60,0.36911
ENSG00000049089,COL9A2,29,-0.1224,182,3.20095,0,-6.7711,13,-2.2349,73,1.35603,27,-0.2661
ENSG00000084070,SMAP2,88,-0.4141,118,0.03218,36,-1.7543,140,0.86710,82,-0.5292,59,-1.0329
ENSG00000117016,RIMS3,18,-1.9426,16,-2.0910,54,-0.2924,86,1.40619,50,-0.4138,23,-1.5410
ENSG00000066136,NFYC,30,-0.0959,22,-0.5817,34,0.05359,34,0.23114,25,-0.4071,35,0.13170
ENSG00000179862,CITED4,71,0.67380,18,-1.3750,16,-1.5580,51,0.36656,39,-0.2722,52,0.17434
ENSG00000171793,CTPS1,5,-1.9310,33,0.79859,14,-0.4898,22,0.33964,18,-0.1637,15,-0.4534
ENSG00000010803,SCMH1,0,-5.3246,60,1.68706,28,0.40952,21,-0.0086,8,-1.3805,11,-0.9363
ENSG00000198815,FOXJ3,32,-1.1211,74,0.16309,53,-0.3595,76,0.56948,38,-0.8391,59,-0.1778
ENSG00000177181,RIMKLA,9,-1.1796,15,-0.4438,58,1.78757,18,-0.2303,23,0.23930,4,-2.2821
ENSG00000127125,PPCS,61,0.20695,49,-0.1175,16,-1.7564,58,0.33523,50,-0.0934,52,-0.0253
ENSG00000186409,CCDC30,0,-5.0085,10,-0.4837,0,-4.2016,18,1.20598,7,-0.9436,20,0.54356
ENSG00000065978,YBX1,160,0.89721,201,1.27930,77,-0.2617,57,-1.3502,157,0.86455,137,0.64227
ENSG00000117385,P3H1,38,1.15747,59,1.93959,24,0.42064,14,-0.8775,3,-2.6103,5,-1.9085
ENSG00000164008,C1orf50,21,-0.5979,9,-1.7980,57,0.94490,37,0.74173,9,-1.8701,14,-1.1600
ENSG00000177868,SVBP,33,-0.1768,12,-1.7051,39,0.07652,42,0.47211,20,-0.9343,46,0.32422
ENSG00000117394,SLC2A1,395,2.32947,238,1.37861,48,-1.1610,62,-1.4376,116,0.19265,43,-1.3111
ENSG00000117395,EBNA1BP2,11,-3.0709,95,0.09400,102,0.20021,103,0.61454,59,-0.6446,70,-0.3744
ENSG00000066322,ELOVL1,102,1.09971,76,0.61952,13,-2.0369,11,-3.3443,370,3.84939,22,-1.2752
ENSG00000159479,MED8,11,-1.3924,20,-0.4706,16,-0.8448,34,0.88770,22,-0.3594,21,-0.3930
ENSG00000178922,HYI,58,0.39981,98,1.26889,10,-2.1908,39,-0.4700,63,0.52795,42,-0.0914
ENSG00000142949,PTPRF,105,-0.4950,47,-1.7008,74,-1.0168,170,0.69127,161,0.16183,138,-0.0730
ENSG00000066135,KDM4A,7,-1.1922,10,-0.6248,4,-1.7343,19,1.03219,8,-0.9352,16,0.08904
ENSG00000126091,ST3GAL3,35,-0.3175,38,-0.2108,16,-1.4732,54,0.97408,18,-1.3314,28,-0.6528
ENSG00000117408,IPO13,71,0.31636,68,0.24896,13,-2.1852,51,-0.4763,153,1.59511,47,-0.3378
ENSG00000117410,ATP6V0B,361,-0.5068,406,-0.3257,436,-0.2160,582,0.65194,336,-0.6141,314,-0.7167
ENSG00000117411,B4GALT2,38,-0.6519,55,-0.0935,66,0.18073,57,-0.0819,51,-0.2039,93,0.73179
ENSG00000159214,CCDC24,14,-1.2728,30,-0.1108,44,0.48279,35,0.28546,13,-1.3542,42,0.38464
ENSG00000196517,SLC6A9,41,0.69147,6,-2.1494,7,-1.8523,18,-1.1530,128,2.79628,19,-0.5089
ENSG00000178028,DMAP1,31,-0.6096,68,0.58004,26,-0.8665,50,0.25680,41,-0.2091,43,-0.1483
ENSG00000117419,ERI3,139,-0.2934,123,-0.4785,132,-0.3693,185,0.39934,160,-0.0715,147,-0.2068
ENSG00000187147,RNF220,26,-1.6617,66,-0.2833,47,-0.7873,90,0.52599,114,0.56659,59,-0.4630
ENSG00000126106,TMEM53,20,-0.1088,25,0.25816,0,-6.5207,26,0.96095,14,-0.6010,7,-1.5489
ENSG00000142937,RPS8,1286,0.51382,1296,0.52532,578,-0.7323,907,-0.0932,852,-0.1375,827,-0.1826
ENSG00000173846,PLK3,16,-0.2093,74,2.43235,0,-6.3024,15,-0.6670,9,-0.9467,18,0.02374
ENSG00000117425,PTCH2,8,-1.1202,20,0.13856,7,-1.4579,22,0.83309,5,-1.9577,21,0.21735
ENSG00000070785,EIF2B3,7,-2.2663,13,-1.3726,25,-0.3757,40,1.00098,46,0.57846,7,-2.1247
ENSG00000126088,UROD,129,0.38918,106,0.08062,116,0.23072,102,0.04178,69,-0.5671,73,-0.4883
ENSG00000132773,TOE1,3,-2.1993,12,-0.4275,7,-1.2379,20,0.80586,11,-0.6072,22,0.43412
ENSG00000117450,PRDX1,707,0.19017,637,0.02631,578,-0.1259,566,-0.3520,871,0.52355,821,0.42726
ENSG00000117448,AKR1A1,42,-0.6042,56,-0.1693,41,-0.6395,67,0.23783,76,0.30561,66,0.08666
ENSG00000132780,NASP,32,-0.2853,88,1.36882,0,-5.6669,32,-0.5413,46,0.28652,70,0.98182
ENSG00000159592,GPBP1L1,46,0.02810,63,0.51820,13,-1.8360,49,0.25847,42,-0.1319,38,-0.2673
ENSG00000159596,TMEM69,4,-2.2071,28,0.73370,9,-0.9291,17,-0.0864,17,-0.0346,33,0.99333
ENSG00000086015,MAST2,22,-0.9077,45,0.22068,71,0.94231,42,0.21460,19,-1.0639,22,-0.9031
ENSG00000117461,PIK3R3,24,0.14813,19,-0.2209,34,0.71583,22,-0.0080,18,-0.2557,14,-0.6923
ENSG00000085998,POMGNT1,67,-0.2231,106,0.50808,78,0.02716,72,-0.2567,81,0.07977,96,0.34478
ENSG00000132128,LRRC41,47,-0.7707,184,1.40674,57,-0.4691,75,-0.1468,62,-0.3501,64,-0.3025
ENSG00000173660,UQCRH,210,-1.3340,312,-0.7408,727,0.57899,578,0.57764,355,-0.5444,334,-0.6351
ENSG00000117481,NSUN4,19,0.17159,26,0.68303,19,0.21669,15,-0.4176,9,-0.9530,27,0.73246
ENSG00000117480,FAAH,31,-0.4045,12,-1.7436,30,-0.4118,43,0.33666,76,1.03085,22,-0.8870
ENSG00000282881,TMEM275,6,-2.2852,0,-6.7409,2,-3.7845,42,3.26643,11,-1.2958,1,-4.1832
ENSG00000079277,MKNK1,12,-1.0933,31,0.36410,41,0.82644,24,-0.1070,10,-1.3736,35,0.53826
ENSG00000123472,ATPAF1,60,-0.8780,75,-0.5467,157,0.59969,108,0.02009,140,0.41470,100,-0.1057
ENSG00000159658,EFCAB14,74,0.24578,127,1.11290,70,0.14074,44,-1.0936,102,0.75597,101,0.72914
ENSG00000186377,CYP4X1,15,-1.4373,11,-1.8931,21,-0.9731,56,1.98298,3,-3.7957,19,-1.0753
ENSG00000162368,CMPK1,118,-0.3646,87,-0.8131,150,0.01019,165,0.43213,105,-0.5317,152,0.03343
ENSG00000162373,BEND5,18,-0.0844,13,-0.4935,20,0.11434,21,0.40014,5,-1.8932,21,0.21080
ENSG00000162374,ELAVL4,56,-0.5146,8,-3.3600,197,1.50683,88,0.45705,30,-1.4322,29,-1.5188
ENSG00000185104,FAF1,11,-1.8962,20,-1.0839,32,-0.3726,48,0.65753,45,0.13547,43,0.05606
ENSG00000123091,RNF11,123,-1.3466,185,-0.7324,194,-0.6575,364,0.91429,265,-0.1857,198,-0.6296
ENSG00000085831,TTC39A,6,-1.6924,6,-1.7866,36,0.90702,24,0.81779,9,-1.1817,11,-0.9102
ENSG00000085832,EPS15,69,-0.3315,62,-0.4975,71,-0.2831,88,0.12060,100,0.24088,104,0.30672
ENSG00000117859,OSBPL9,28,-0.3841,66,0.95212,47,0.38122,32,-0.4138,18,-1.0550,57,0.69680
ENSG00000078618,NRDC,50,-0.7896,125,0.64626,106,0.37599,87,0.18968,53,-0.6926,50,-0.7888
ENSG00000169213,RAB3B,22,-2.5012,13,-3.1795,99,-0.2568,165,2.01283,37,-1.7330,31,-1.9700
ENSG00000117862,TXNDC12,27,-0.9553,42,-0.2758,17,-1.5914,58,0.60086,21,-1.3011,83,0.79875
ENSG00000134717,BTF3L4,50,-1.0934,113,0.15547,83,-0.3193,116,0.53538,79,-0.4022,75,-0.4670
ENSG00000157077,ZFYVE9,15,-0.5517,13,-0.7283,7,-1.6696,28,1.06601,16,-0.4818,13,-0.7770
ENSG00000154222,CC2D1B,18,-0.2593,48,1.28925,16,-0.4693,20,-0.2944,14,-0.7028,27,0.31850
ENSG00000134748,PRPF38A,23,-0.1344,53,1.21125,5,-2.3912,17,-1.0893,41,0.77966,65,1.56407
ENSG00000134744,TUT4,20,-0.8609,56,0.71267,18,-1.0517,39,0.38140,20,-0.9157,37,0.04682
ENSG00000162377,COA7,20,0.29340,4,-1.8611,1,-3.4176,20,0.90732,8,-1.0727,19,0.22959
ENSG00000162378,ZYG11B,24,-2.4792,45,-1.5383,111,-0.1769,160,1.21787,74,-0.7982,89,-0.5235
ENSG00000121310,ECHDC2,34,-0.2509,106,1.61165,21,-0.9511,35,-0.4642,16,-1.3671,64,0.73741
ENSG00000116171,SCP2,104,-0.3907,179,0.45626,153,0.20244,126,-0.2222,112,-0.2847,189,0.53546
ENSG00000157184,CPT2,23,0.22619,18,-0.1509,17,-0.2454,15,-0.8050,20,0.03699,57,1.74989
ENSG00000162384,CZIB,49,-0.4492,114,0.89765,47,-0.4898,66,0.04480,43,-0.6482,67,0.03916
ENSG00000162385,MAGOH,8,-2.7305,92,0.92776,61,0.24667,54,0.18025,28,-0.9066,49,-0.0661
ENSG00000157193,LRP8,21,-1.0233,17,-1.3144,26,-0.6805,52,1.08470,12,-1.7793,44,0.11321
ENSG00000058799,YIPF1,22,-0.3884,29,-0.0031,31,0.12871,32,0.42944,12,-1.3288,24,-0.2673
ENSG00000081870,HSPB11,35,-0.2769,42,-0.0014,35,-0.3113,45,0.23700,17,-1.3344,61,0.57486
ENSG00000116212,LRRC42,4,-2.3498,58,1.84000,14,-0.4756,17,-0.3924,10,-0.9600,27,0.52658
ENSG00000116209,TMEM59,213,-0.5270,343,0.20871,258,-0.2351,304,0.04483,380,0.37363,278,-0.1203
ENSG00000116221,MRPL37,71,0.39848,35,-0.6670,88,0.74683,56,0.06072,34,-0.7468,40,-0.4938
ENSG00000157216,SSBP3,91,-0.1931,45,-1.2716,51,-1.0694,129,1.04848,79,-0.4205,45,-1.2459
ENSG00000243725,TTC4,7,-1.7813,28,0.20098,0,-6.7210,28,0.68563,18,-0.4791,35,0.59145
ENSG00000116133,DHCR24,265,0.72209,117,-0.5544,56,-1.6509,138,-0.6535,474,1.72451,174,0.05009
ENSG00000162402,USP24,44,0.04487,24,-0.8799,34,-0.3769,47,0.35018,23,-0.9692,59,0.49935
ENSG00000162407,PLPP3,261,0.79131,108,-0.5905,108,-0.5918,83,-1.7498,322,1.13904,606,2.30496
ENSG00000162409,PRKAA2,6,-1.4751,5,-1.7366,12,-0.4871,20,1.15081,11,-0.5374,11,-0.4974
ENSG00000173406,DAB1,0,-6.7858,3,-2.0727,7,-1.0190,19,1.40932,15,0.05419,9,-0.6276
ENSG00000162601,MYSM1,8,-1.3627,35,0.74899,33,0.67931,22,0.10601,16,-0.4813,11,-1.0351
ENSG00000177606,JUN,270,0.54624,444,1.38372,48,-2.0618,117,-1.4033,237,0.33886,550,1.76813
ENSG00000172456,FGGY,2,-2.8898,22,0.30365,14,-0.3599,20,0.41394,13,-0.5053,24,0.39092
ENSG00000162599,NFIA,219,1.81409,55,-0.4616,25,-1.6071,44,-1.4514,173,1.39139,136,0.98023
ENSG00000162604,TM2D1,52,-0.6125,82,0.09121,52,-0.6048,83,0.28411,58,-0.4464,97,0.35606
ENSG00000132849,PATJ,40,0.83228,8,-1.5663,45,1.03813,23,-0.0164,7,-1.7778,18,-0.3619
ENSG00000162607,USP1,14,-0.6295,42,1.13368,0,-6.5036,20,-0.1056,18,-0.1785,35,0.80245
ENSG00000116641,DOCK7,9,-2.0786,33,-0.1904,14,-1.4446,39,0.19259,42,0.18209,73,1.08307
ENSG00000125703,ATG4C,15,-0.2639,19,0.14403,26,0.63464,14,-0.6698,33,1.03253,20,0.23221
ENSG00000203965,EFCAB7,10,-0.6777,3,-2.4367,8,-1.0386,21,1.37665,2,-2.9487,16,0.05480
ENSG00000079739,PGM1,41,-0.8816,48,-0.6437,77,0.06531,79,0.24146,74,-0.0053,91,0.33427
ENSG00000158966,CACHD1,9,-2.1063,93,1.48229,20,-0.9796,33,-0.4258,24,-0.7005,79,1.18450
ENSG00000162434,JAK1,67,-0.5171,124,0.43059,75,-0.3596,100,0.24149,39,-1.3170,119,0.35783
ENSG00000162433,AK4,56,0.07805,42,-0.3401,31,-0.8051,55,0.13542,35,-0.6212,85,0.75261
ENSG00000116675,DNAJC6,56,-2.5553,51,-2.6904,261,-0.2753,411,1.40314,275,-0.1990,131,-1.3188
ENSG00000213625,LEPROT,62,0.68076,89,1.26895,10,-2.1109,31,-0.8413,64,0.73293,54,0.45638
ENSG00000116678,LEPR,28,0.68277,42,1.35297,0,-6.3038,18,0.02595,7,-1.2941,12,-0.5756
ENSG00000184588,PDE4B,80,-0.1649,64,-0.5043,89,0.00408,85,-0.1416,102,0.20950,137,0.68866
ENSG00000118473,SGIP1,24,-1.5925,30,-1.2898,25,-1.5374,96,1.77228,32,-1.1719,28,-1.3694
ENSG00000198160,MIER1,32,0.27553,49,0.96286,25,-0.1335,27,-0.0463,8,-1.7052,23,-0.2526
ENSG00000142864,SERBP1,168,0.53989,190,0.74174,49,-1.3350,102,-0.5155,141,0.26252,184,0.69182
ENSG00000116717,GADD45A,29,-1.3350,277,2.34851,32,-1.1820,51,-1.0007,45,-0.6837,131,0.97803
ENSG00000172380,GNG12,56,0.33289,47,0.05810,29,-0.6819,47,0.17875,43,-0.0600,34,-0.4494
ENSG00000162595,DIRAS3,5,-7.1147,158,-2.2330,56,-3.7298,1056,2.98750,141,-2.4013,303,-1.2763
ENSG00000116729,WLS,206,0.75752,215,0.82341,353,1.68136,72,-1.6018,80,-0.7162,240,1.00922
ENSG00000033122,LRRC7,8,-1.8583,1,-4.2895,16,-0.8763,40,1.70303,13,-1.2013,21,-0.4918
ENSG00000066557,LRRC40,9,-1.6359,12,-1.2463,6,-2.3140,33,0.58971,33,0.23658,48,0.81031
ENSG00000116754,SRSF11,113,-0.1135,185,0.65993,37,-1.7706,125,0.08855,134,0.14480,117,-0.0577
ENSG00000118454,ANKRD13C,47,0.60973,31,-0.0472,0,-7.0726,36,0.46335,27,-0.2750,25,-0.3995
ENSG00000197568,HHLA3,12,-0.8327,25,0.30231,12,-0.7747,22,0.17135,25,0.28995,21,0.06388
ENSG00000116761,CTH,6,-1.5716,17,-0.1140,25,0.50847,11,-1.4745,23,0.33415,81,2.59449
ENSG00000050628,PTGER3,0,-7.4781,14,-0.7557,0,-6.6442,33,2.06158,0,-6.1868,24,0.07604
ENSG00000132485,ZRANB2,48,-0.8687,133,0.72432,49,-0.8411,88,0.13174,64,-0.4377,106,0.35263
ENSG00000172260,NEGR1,7,-4.2190,83,-0.6760,33,-2.0237,173,1.57555,96,-0.4412,69,-0.9478
ENSG00000178965,ERICH3,3,-3.5983,4,-3.2111,12,-1.5914,49,1.95094,19,-0.9259,25,-0.5323
ENSG00000116791,CRYZ,9,-1.3980,27,0.27278,37,0.79079,25,0.36414,6,-1.8582,16,-0.4829
ENSG00000162623,TYW3,13,-0.7194,23,0.20629,11,-0.8731,24,0.70910,17,-0.3041,9,-1.2457
ENSG00000117054,ACADM,50,-0.1267,43,-0.3399,34,-0.7173,60,0.38453,41,-0.4453,60,0.15980
ENSG00000137955,RABGGTB,35,-0.7258,52,-0.1076,76,0.49140,53,-0.1891,96,0.86615,43,-0.3952
ENSG00000117069,ST6GALNAC5,0,-6.9558,13,-0.3103,8,-0.9802,22,1.93592,3,-2.2093,3,-2.1413
ENSG00000142892,PIGK,33,-0.5250,33,-0.5681,15,-1.6640,54,0.58842,59,0.34826,39,-0.2823
ENSG00000154027,AK5,35,-1.1021,24,-1.6768,95,0.42375,87,0.80666,75,0.05600,19,-2.0142
ENSG00000036549,AC118549.1,23,-0.3023,16,-0.8728,0,-6.9237,35,0.97571,10,-1.4832,38,0.48896
ENSG00000077254,USP33,25,-1.9265,46,-1.0473,76,-0.2879,113,0.92106,65,-0.5438,84,-0.1470
ENSG00000180488,MIGA1,59,-0.2448,27,-1.3962,110,0.72515,69,-0.0387,87,0.34668,70,0.01582
ENSG00000162613,FUBP1,16,-2.4219,151,0.94657,65,-0.4015,89,0.25953,51,-0.7477,90,0.11337
ENSG00000162616,DNAJB4,58,0.61252,86,1.26659,17,-1.2405,34,-0.5055,25,-0.7002,55,0.52786
ENSG00000137959,IFI44L,20,-0.0775,125,3.27648,0,-6.5287,8,-2.2533,5,-1.9617,58,1.64681
ENSG00000137965,IFI44,0,-7.0734,65,1.54150,15,-0.7734,23,-0.3906,13,-1.0249,56,1.28401
ENSG00000117114,ADGRL2,0,-5.5937,112,1.84105,12,-1.6198,43,0.60122,11,-1.7485,4,-3.1121
ENSG00000137941,TTLL7,78,-0.0264,70,-0.1890,19,-2.1267,85,0.27732,154,1.07761,29,-1.5224
ENSG00000142875,PRKACB,137,-1.7601,137,-1.7525,231,-0.9805,569,1.30195,364,-0.2890,283,-0.6717
ENSG00000117133,RPF1,11,-1.5394,74,1.34709,20,-0.6923,33,0.05896,19,-0.8358,33,0.03289
ENSG00000174021,GNG5,48,-0.7496,579,3.93230,0,-7.0258,24,-2.7680,63,-0.3496,145,0.97379
ENSG00000117155,SSX2IP,0,-5.6470,24,-0.5804,34,-0.0425,46,1.24079,12,-1.6249,25,-0.5588
ENSG00000162642,C1orf52,9,-2.8318,49,-0.4233,50,-0.4004,75,0.65201,50,-0.3838,80,0.33422
ENSG00000153904,DDAH1,150,-0.6645,125,-0.9326,245,0.08778,205,-0.4054,222,-0.0663,620,1.63880
ENSG00000142871,CCN1,71,-0.0157,645,4.70739,11,-2.7450,4,-5.3767,12,-2.5946,165,1.35423
ENSG00000117174,ZNHIT6,18,-0.8097,20,-0.6398,12,-1.3291,35,0.56417,37,0.29361,30,-0.0150
ENSG00000122417,ODF2L,28,-0.5297,37,-0.0835,16,-1.3582,47,0.78133,9,-2.1236,46,0.22841
ENSG00000097033,SH3GLB1,74,0.60167,105,1.17840,64,0.36302,33,-1.2278,75,0.62375,74,0.60643
ENSG00000183291,SELENOF,86,-1.2146,276,0.57670,158,-0.3041,207,0.30760,134,-0.5577,184,-0.0704
ENSG00000153936,HS2ST1,10,-2.2509,40,-0.2388,8,-2.6097,53,0.59083,41,-0.1723,77,0.81391
ENSG00000143013,LMO4,155,0.94553,146,0.84040,154,0.92798,62,-1.0135,39,-1.1808,132,0.67514
ENSG00000065243,PKN2,13,-0.7003,40,1.02622,4,-2.5000,20,-0.1967,24,0.23658,33,0.70434
ENSG00000137947,GTF2B,17,-1.4109,55,0.33181,37,-0.2879,49,0.46192,20,-1.2053,51,0.21231
ENSG00000137944,KYAT3,17,-1.0456,41,0.30525,32,-0.0879,37,0.39163,24,-0.4908,27,-0.3383
ENSG00000213516,RBMXL1,29,1.05398,22,0.56741,0,-6.0372,14,-0.1446,13,-0.1611,16,0.07228
ENSG00000171492,LRRC8D,17,-1.3432,47,0.16989,24,-0.8566,41,-0.0878,65,0.70457,64,0.68359
ENSG00000162664,ZNF326,40,0.70954,49,1.05011,0,-6.7749,24,-0.1028,17,-0.5556,26,0.06361
ENSG00000233593,LINC02609,22,0.11334,5,-2.1304,42,1.14028,19,-0.2582,26,0.32933,21,-0.0098
ENSG00000122482,ZNF644,17,-0.6110,48,1.01428,0,-6.7956,25,-0.0837,34,0.45035,33,0.40947
ENSG00000069702,TGFBR3,62,1.60180,84,2.18154,0,-6.6611,14,-1.3541,3,-3.0750,39,0.81990
ENSG00000189195,BTBD8,22,-0.7221,6,-2.6603,33,-0.1011,45,1.17804,28,-0.3592,10,-1.8730
ENSG00000122484,RPAP2,2,-3.0359,19,0.33930,17,0.17920,17,0.32884,8,-0.9738,20,0.41366
ENSG00000067208,EVI5,30,0.08961,25,-0.2074,27,-0.0967,27,-0.2552,37,0.39424,40,0.53104
ENSG00000122406,RPL5,568,0.15581,769,0.64221,422,-0.3051,494,-0.1410,440,-0.2425,528,0.04116
ENSG00000154511,DIPK1A,31,-0.3993,11,-1.9204,26,-0.7067,41,0.02121,91,1.30564,43,0.07672
ENSG00000143033,MTF2,8,-1.0898,29,0.81002,0,-6.2565,18,0.03031,10,-0.8204,39,1.28043
ENSG00000117500,TMED5,63,0.19036,98,0.89293,103,0.98565,42,-0.8811,49,-0.2012,76,0.49449
ENSG00000117505,DR1,43,-0.2664,46,-0.1621,24,-1.1617,59,0.56415,34,-0.6442,51,-0.0088
ENSG00000137942,FNBP1L,30,-0.3001,61,0.84020,24,-0.6117,36,0.01533,16,-1.1929,48,0.44691
ENSG00000137936,BCAR3,7,-1.7546,15,-0.7777,10,-1.2666,14,-1.4803,43,0.89793,129,2.98318
ENSG00000067334,DNTTIP2,32,-0.4701,38,-0.1770,59,0.49100,48,0.46214,15,-1.5278,30,-0.5521
